id_student,ciclo,id_assessment,total_clicks,perfil_divisivo,perfil_k3_direto
640927,4,34902,782,Equilibrado,Equilibrado
641137,4,34902,1149,Equilibrado,Equilibrado
641309,4,34902,712,Equilibrado,Equilibrado
641311,4,34902,1032,Equilibrado,Equilibrado
641363,4,34902,76,Tardio,Tardio
641401,4,34902,832,Adiantado,Adiantado
641461,4,34902,413,Adiantado,Adiantado
641547,4,34902,76,Tardio,Tardio
641864,4,34902,575,Adiantado,Adiantado
641914,4,34902,1590,Equilibrado,Equilibrado
642029,4,34902,255,Equilibrado,Equilibrado
642056,4,34902,137,Tardio,Tardio
642375,4,34902,374,Equilibrado,Equilibrado
642448,4,34902,293,Adiantado,Adiantado
642449,4,34902,405,Adiantado,Adiantado
642493,4,34902,475,Adiantado,Adiantado
642498,4,34902,152,Equilibrado,Equilibrado
642551,4,34902,409,Equilibrado,Equilibrado
642740,4,34902,1022,Equilibrado,Equilibrado
642750,4,34902,1073,Adiantado,Adiantado
642843,4,34902,1119,Equilibrado,Equilibrado
642872,4,34902,2130,Equilibrado,Equilibrado
642909,4,34902,53,Tardio,Tardio
643069,4,34902,126,Adiantado,Adiantado
643202,4,34902,851,Equilibrado,Equilibrado
643220,4,34902,128,Tardio,Tardio
643273,4,34902,673,Tardio,Tardio
643326,4,34902,1156,Equilibrado,Equilibrado
643466,4,34902,739,Equilibrado,Equilibrado
643477,4,34902,1068,Adiantado,Adiantado
643496,4,34902,1232,Equilibrado,Equilibrado
643502,4,34902,178,Equilibrado,Equilibrado
643591,4,34902,702,Equilibrado,Equilibrado
643653,4,34902,298,Equilibrado,Equilibrado
643751,4,34902,1349,Equilibrado,Equilibrado
643754,4,34902,1906,Equilibrado,Equilibrado
644025,4,34902,599,Equilibrado,Equilibrado
644210,4,34902,256,Adiantado,Adiantado
644343,4,34902,44,Equilibrado,Equilibrado
644361,4,34902,3202,Equilibrado,Equilibrado
644369,4,34902,123,Tardio,Tardio
644450,4,34902,945,Equilibrado,Adiantado
644508,4,34902,557,Tardio,Adiantado
644761,4,34902,1112,Equilibrado,Equilibrado
644791,4,34902,1070,Equilibrado,Equilibrado
644818,4,34902,655,Equilibrado,Equilibrado
644936,4,34902,197,Tardio,Tardio
644974,4,34902,737,Equilibrado,Equilibrado
645020,4,34902,331,Equilibrado,Equilibrado
645078,4,34902,625,Adiantado,Adiantado
645405,4,34902,1909,Equilibrado,Equilibrado
645433,4,34902,155,Tardio,Tardio
645496,4,34902,688,Adiantado,Adiantado
645518,4,34902,722,Equilibrado,Equilibrado
645586,4,34902,143,Tardio,Tardio
645705,4,34902,275,Equilibrado,Equilibrado
645784,4,34902,201,Equilibrado,Equilibrado
645840,4,34902,649,Equilibrado,Equilibrado
645880,4,34902,101,Tardio,Tardio
645948,4,34902,176,Tardio,Tardio
645960,4,34902,169,Tardio,Tardio
645997,4,34902,504,Equilibrado,Equilibrado
646015,4,34902,424,Adiantado,Adiantado
646017,4,34902,1526,Equilibrado,Equilibrado
646053,4,34902,854,Tardio,Equilibrado
646074,4,34902,1123,Adiantado,Adiantado
646085,4,34902,783,Adiantado,Adiantado
646138,4,34902,300,Equilibrado,Equilibrado
646313,4,34902,739,Adiantado,Adiantado
646357,4,34902,612,Equilibrado,Adiantado
646402,4,34902,525,Equilibrado,Equilibrado
646460,4,34902,493,Equilibrado,Equilibrado
646539,4,34902,310,Tardio,Tardio
646540,4,34902,1074,Adiantado,Adiantado
646551,4,34902,1433,Equilibrado,Equilibrado
646638,4,34902,301,Adiantado,Adiantado
646670,4,34902,425,Tardio,Tardio
646734,4,34902,123,Tardio,Tardio
646750,4,34902,106,Adiantado,Adiantado
646778,4,34902,913,Equilibrado,Equilibrado
646990,4,34902,505,Equilibrado,Equilibrado
647040,4,34902,441,Equilibrado,Equilibrado
647154,4,34902,418,Tardio,Tardio
647169,4,34902,461,Adiantado,Adiantado
647320,4,34902,1216,Tardio,Tardio
647324,4,34902,967,Adiantado,Adiantado
647391,4,34902,81,Tardio,Equilibrado
647398,4,34902,457,Adiantado,Adiantado
647399,4,34902,822,Equilibrado,Equilibrado
647425,4,34902,3121,Equilibrado,Equilibrado
647485,4,34902,209,Tardio,Equilibrado
647496,4,34902,220,Adiantado,Adiantado
647765,4,34902,119,Tardio,Tardio
647841,4,34902,224,Equilibrado,Equilibrado
647898,4,34902,413,Adiantado,Adiantado
647910,4,34902,151,Tardio,Tardio
647945,4,34902,311,Equilibrado,Equilibrado
647987,4,34902,104,Tardio,Tardio
648027,4,34902,179,Tardio,Tardio
648037,4,34902,1021,Equilibrado,Equilibrado
648038,4,34902,735,Equilibrado,Equilibrado
648040,4,34902,854,Equilibrado,Equilibrado
648086,4,34902,324,Equilibrado,Equilibrado
648105,4,34902,549,Tardio,Equilibrado
648114,4,34902,749,Equilibrado,Equilibrado
648116,4,34902,700,Equilibrado,Adiantado
648140,4,34902,126,Equilibrado,Equilibrado
648254,4,34902,350,Tardio,Tardio
648287,4,34902,467,Equilibrado,Equilibrado
648365,4,34902,1018,Equilibrado,Equilibrado
648366,4,34902,664,Equilibrado,Adiantado
648457,4,34902,350,Tardio,Tardio
648470,4,34902,852,Equilibrado,Equilibrado
648531,4,34902,870,Equilibrado,Equilibrado
648536,4,34902,142,Tardio,Tardio
648564,4,34902,796,Tardio,Tardio
648571,4,34902,592,Equilibrado,Equilibrado
648590,4,34902,324,Tardio,Tardio
648613,4,34902,443,Tardio,Tardio
648685,4,34902,377,Adiantado,Adiantado
648804,4,34902,306,Adiantado,Adiantado
648815,4,34902,1115,Equilibrado,Equilibrado
648903,4,34902,381,Tardio,Equilibrado
648972,4,34902,166,Tardio,Tardio
649004,4,34902,1619,Equilibrado,Equilibrado
649009,4,34902,38,Equilibrado,Adiantado
649079,4,34902,1972,Equilibrado,Adiantado
649084,4,34902,367,Equilibrado,Equilibrado
649093,4,34902,223,Equilibrado,Equilibrado
649118,4,34902,37,Equilibrado,Equilibrado
649141,4,34902,250,Tardio,Equilibrado
649159,4,34902,549,Equilibrado,Equilibrado
649165,4,34902,192,Tardio,Tardio
649207,4,34902,658,Equilibrado,Equilibrado
649212,4,34902,859,Adiantado,Adiantado
649230,4,34902,860,Equilibrado,Equilibrado
649258,4,34902,59,Tardio,Tardio
649284,4,34902,185,Tardio,Tardio
649379,4,34902,1618,Adiantado,Adiantado
649400,4,34902,681,Equilibrado,Equilibrado
649434,4,34902,710,Adiantado,Adiantado
649435,4,34902,382,Adiantado,Adiantado
649457,4,34902,1137,Adiantado,Adiantado
649566,4,34902,308,Adiantado,Adiantado
649619,4,34902,741,Adiantado,Adiantado
649735,4,34902,320,Tardio,Tardio
649806,4,34902,39,Tardio,Tardio
649952,4,34902,844,Equilibrado,Equilibrado
649979,4,34902,68,Tardio,Tardio
650031,4,34902,240,Tardio,Tardio
650108,4,34902,682,Adiantado,Adiantado
650160,4,34902,780,Equilibrado,Equilibrado
650251,4,34902,786,Equilibrado,Equilibrado
650363,4,34902,456,Equilibrado,Equilibrado
650370,4,34902,217,Tardio,Tardio
650424,4,34902,438,Adiantado,Adiantado
650461,4,34902,123,Adiantado,Adiantado
650469,4,34902,843,Equilibrado,Equilibrado
650473,4,34902,509,Adiantado,Adiantado
650570,4,34902,529,Adiantado,Adiantado
650866,4,34902,1672,Equilibrado,Equilibrado
650923,4,34902,134,Tardio,Tardio
650960,4,34902,109,Tardio,Tardio
651040,4,34902,109,Tardio,Tardio
651121,4,34902,790,Adiantado,Adiantado
651126,4,34902,282,Tardio,Tardio
651200,4,34902,23,Adiantado,Adiantado
651238,4,34902,470,Equilibrado,Equilibrado
651330,4,34902,203,Tardio,Tardio
651354,4,34902,752,Equilibrado,Equilibrado
651381,4,34902,639,Tardio,Tardio
651419,4,34902,1547,Equilibrado,Equilibrado
651478,4,34902,1179,Equilibrado,Equilibrado
651498,4,34902,1021,Equilibrado,Equilibrado
651555,4,34902,60,Tardio,Tardio
651598,4,34902,336,Equilibrado,Equilibrado
651693,4,34902,135,Tardio,Tardio
651881,4,34902,450,Adiantado,Adiantado
651927,4,34902,798,Tardio,Equilibrado
651990,4,34902,460,Adiantado,Adiantado
652008,4,34902,484,Equilibrado,Equilibrado
652064,4,34902,822,Equilibrado,Equilibrado
652087,4,34902,221,Equilibrado,Equilibrado
652333,4,34902,436,Tardio,Equilibrado
652335,4,34902,643,Adiantado,Adiantado
652438,4,34902,95,Adiantado,Adiantado
652576,4,34902,487,Adiantado,Adiantado
652625,4,34902,510,Equilibrado,Equilibrado
652672,4,34902,808,Adiantado,Adiantado
652684,4,34902,880,Equilibrado,Equilibrado
652711,4,34902,655,Tardio,Equilibrado
652753,4,34902,275,Adiantado,Adiantado
652788,4,34902,489,Equilibrado,Equilibrado
652887,4,34902,261,Adiantado,Adiantado
652890,4,34902,123,Tardio,Tardio
652898,4,34902,1236,Adiantado,Adiantado
652994,4,34902,90,Adiantado,Adiantado
653045,4,34902,220,Adiantado,Adiantado
653115,4,34902,79,Equilibrado,Equilibrado
653144,4,34902,161,Adiantado,Adiantado
653297,4,34902,413,Adiantado,Adiantado
653301,4,34902,711,Equilibrado,Adiantado
653381,4,34902,462,Adiantado,Adiantado
653417,4,34902,110,Tardio,Tardio
653536,4,34902,140,Tardio,Tardio
653558,4,34902,295,Adiantado,Adiantado
653567,4,34902,95,Tardio,Tardio
653595,4,34902,662,Adiantado,Adiantado
653653,4,34902,324,Adiantado,Adiantado
653773,4,34902,992,Adiantado,Adiantado
653841,4,34902,619,Adiantado,Adiantado
653857,4,34902,78,Adiantado,Adiantado
654045,4,34902,8,Equilibrado,Equilibrado
654114,4,34902,488,Equilibrado,Equilibrado
654169,4,34902,401,Equilibrado,Equilibrado
654217,4,34902,106,Equilibrado,Equilibrado
654236,4,34902,347,Equilibrado,Equilibrado
654260,4,34902,397,Equilibrado,Equilibrado
654339,4,34902,313,Tardio,Tardio
654441,4,34902,1028,Tardio,Tardio
654565,4,34902,373,Tardio,Tardio
654578,4,34902,435,Equilibrado,Equilibrado
654597,4,34902,406,Equilibrado,Equilibrado
654684,4,34902,197,Equilibrado,Equilibrado
654692,4,34902,408,Equilibrado,Equilibrado
654819,4,34902,2039,Equilibrado,Equilibrado
654824,4,34902,1056,Adiantado,Adiantado
654834,4,34902,993,Equilibrado,Equilibrado
654867,4,34902,1011,Adiantado,Adiantado
654947,4,34902,243,Tardio,Tardio
655115,4,34902,527,Equilibrado,Equilibrado
655124,4,34902,54,Tardio,Tardio
655127,4,34902,706,Equilibrado,Equilibrado
655353,4,34902,168,Equilibrado,Equilibrado
655386,4,34902,1057,Equilibrado,Equilibrado
655412,4,34902,692,Adiantado,Adiantado
655445,4,34902,471,Adiantado,Adiantado
655569,4,34902,169,Adiantado,Adiantado
655796,4,34902,36,Adiantado,Adiantado
655927,4,34902,284,Equilibrado,Equilibrado
655981,4,34902,270,Adiantado,Adiantado
656065,4,34902,239,Equilibrado,Equilibrado
656092,4,34902,616,Equilibrado,Adiantado
656131,4,34902,975,Equilibrado,Equilibrado
656158,4,34902,613,Tardio,Tardio
656159,4,34902,696,Equilibrado,Equilibrado
656165,4,34902,445,Tardio,Tardio
656234,4,34902,450,Tardio,Tardio
656323,4,34902,348,Equilibrado,Equilibrado
656414,4,34902,494,Adiantado,Adiantado
656436,4,34902,83,Equilibrado,Equilibrado
656529,4,34902,523,Tardio,Adiantado
656579,4,34902,1064,Adiantado,Adiantado
656607,4,34902,262,Tardio,Tardio
656651,4,34902,189,Equilibrado,Equilibrado
656734,4,34902,1407,Equilibrado,Equilibrado
656791,4,34902,1363,Equilibrado,Adiantado
656882,4,34902,425,Adiantado,Adiantado
656988,4,34902,109,Tardio,Equilibrado
656996,4,34902,340,Equilibrado,Equilibrado
657048,4,34902,197,Tardio,Tardio
657220,4,34902,236,Equilibrado,Equilibrado
657330,4,34902,778,Equilibrado,Equilibrado
657344,4,34902,568,Equilibrado,Equilibrado
674222,4,34902,936,Equilibrado,Equilibrado
674226,4,34902,532,Equilibrado,Equilibrado
674236,4,34902,451,Equilibrado,Equilibrado
674262,4,34902,983,Adiantado,Adiantado
674320,4,34902,320,Equilibrado,Equilibrado
674387,4,34902,922,Equilibrado,Equilibrado
674406,4,34902,204,Adiantado,Adiantado
674451,4,34902,427,Tardio,Tardio
674484,4,34902,799,Adiantado,Adiantado
674497,4,34902,305,Equilibrado,Equilibrado
674509,4,34902,1878,Equilibrado,Equilibrado
674584,4,34902,636,Equilibrado,Equilibrado
674644,4,34902,965,Equilibrado,Equilibrado
674657,4,34902,384,Equilibrado,Equilibrado
674671,4,34902,510,Adiantado,Adiantado
674691,4,34902,941,Adiantado,Adiantado
674694,4,34902,1326,Adiantado,Adiantado
674699,4,34902,155,Tardio,Tardio
674751,4,34902,541,Adiantado,Adiantado
674831,4,34902,514,Equilibrado,Equilibrado
674870,4,34902,1293,Equilibrado,Adiantado
674921,4,34902,1154,Equilibrado,Equilibrado
675021,4,34902,1312,Tardio,Tardio
675054,4,34902,75,Tardio,Tardio
675193,4,34902,460,Equilibrado,Equilibrado
675225,4,34902,499,Equilibrado,Equilibrado
675233,4,34902,1553,Adiantado,Adiantado
675261,4,34902,417,Tardio,Tardio
675273,4,34902,363,Tardio,Tardio
675279,4,34902,542,Equilibrado,Equilibrado
675315,4,34902,898,Adiantado,Adiantado
675328,4,34902,376,Equilibrado,Equilibrado
675474,4,34902,107,Adiantado,Adiantado
675566,4,34902,135,Tardio,Tardio
675636,4,34902,716,Equilibrado,Equilibrado
675710,4,34902,686,Adiantado,Adiantado
675989,4,34902,906,Equilibrado,Equilibrado
676007,4,34902,104,Tardio,Tardio
676064,4,34902,508,Tardio,Tardio
676103,4,34902,392,Tardio,Tardio
676190,4,34902,1628,Equilibrado,Adiantado
676265,4,34902,523,Equilibrado,Equilibrado
676272,4,34902,73,Tardio,Tardio
676303,4,34902,213,Tardio,Tardio
676378,4,34902,331,Adiantado,Adiantado
676444,4,34902,1072,Equilibrado,Equilibrado
676458,4,34902,412,Adiantado,Adiantado
676459,4,34902,315,Adiantado,Adiantado
676478,4,34902,743,Tardio,Equilibrado
676492,4,34902,1446,Equilibrado,Equilibrado
676610,4,34902,1059,Equilibrado,Equilibrado
676626,4,34902,677,Adiantado,Adiantado
676866,4,34902,515,Equilibrado,Equilibrado
676882,4,34902,719,Adiantado,Adiantado
677085,4,34902,462,Equilibrado,Equilibrado
677111,4,34902,721,Equilibrado,Equilibrado
677138,4,34902,838,Equilibrado,Equilibrado
677155,4,34902,1225,Equilibrado,Equilibrado
677167,4,34902,764,Equilibrado,Equilibrado
677206,4,34902,740,Equilibrado,Equilibrado
677221,4,34902,999,Equilibrado,Equilibrado
677235,4,34902,26,Tardio,Tardio
677382,4,34902,408,Equilibrado,Equilibrado
677400,4,34902,557,Equilibrado,Equilibrado
677436,4,34902,383,Tardio,Tardio
677456,4,34902,694,Equilibrado,Equilibrado
677486,4,34902,366,Equilibrado,Equilibrado
677546,4,34902,341,Tardio,Tardio
677582,4,34902,274,Adiantado,Adiantado
677655,4,34902,564,Equilibrado,Adiantado
677687,4,34902,62,Tardio,Adiantado
677748,4,34902,225,Equilibrado,Equilibrado
677767,4,34902,55,Adiantado,Adiantado
677833,4,34902,1257,Equilibrado,Equilibrado
677869,4,34902,36,Adiantado,Adiantado
678088,4,34902,859,Equilibrado,Equilibrado
678203,4,34902,313,Tardio,Tardio
678235,4,34902,1039,Equilibrado,Equilibrado
678270,4,34902,42,Tardio,Tardio
678381,4,34902,62,Tardio,Tardio
678452,4,34902,183,Tardio,Tardio
678528,4,34902,305,Tardio,Tardio
678628,4,34902,348,Tardio,Tardio
678659,4,34902,694,Tardio,Tardio
678819,4,34902,814,Equilibrado,Adiantado
678859,4,34902,731,Equilibrado,Equilibrado
678946,4,34902,613,Adiantado,Adiantado
678954,4,34902,1003,Equilibrado,Equilibrado
679036,4,34902,2948,Equilibrado,Equilibrado
679189,4,34902,724,Adiantado,Adiantado
679227,4,34902,391,Tardio,Tardio
679237,4,34902,654,Tardio,Tardio
679251,4,34902,273,Tardio,Tardio
679262,4,34902,81,Tardio,Tardio
679278,4,34902,471,Adiantado,Adiantado
679384,4,34902,875,Equilibrado,Equilibrado
679386,4,34902,122,Equilibrado,Equilibrado
679402,4,34902,162,Equilibrado,Equilibrado
679445,4,34902,474,Equilibrado,Equilibrado
679448,4,34902,758,Equilibrado,Adiantado
679498,4,34902,774,Adiantado,Adiantado
679509,4,34902,130,Tardio,Tardio
679594,4,34902,1623,Equilibrado,Equilibrado
679676,4,34902,473,Adiantado,Adiantado
679788,4,34902,196,Adiantado,Adiantado
679790,4,34902,646,Equilibrado,Equilibrado
679939,4,34902,241,Tardio,Adiantado
680014,4,34902,412,Tardio,Tardio
680027,4,34902,254,Adiantado,Adiantado
680080,4,34902,483,Equilibrado,Equilibrado
680145,4,34902,187,Tardio,Tardio
680212,4,34902,52,Tardio,Tardio
680266,4,34902,362,Equilibrado,Equilibrado
680270,4,34902,208,Adiantado,Adiantado
680322,4,34902,698,Tardio,Tardio
680343,4,34902,437,Equilibrado,Equilibrado
680348,4,34902,524,Adiantado,Adiantado
680443,4,34902,736,Equilibrado,Equilibrado
680464,4,34902,364,Equilibrado,Equilibrado
680506,4,34902,442,Tardio,Tardio
680572,4,34902,324,Equilibrado,Equilibrado
680708,4,34902,396,Tardio,Tardio
680713,4,34902,969,Equilibrado,Equilibrado
680747,4,34902,527,Equilibrado,Equilibrado
680775,4,34902,224,Equilibrado,Equilibrado
680810,4,34902,1019,Equilibrado,Equilibrado
680872,4,34902,13,Tardio,Tardio
680912,4,34902,448,Equilibrado,Equilibrado
680955,4,34902,825,Equilibrado,Equilibrado
680974,4,34902,55,Tardio,Tardio
681004,4,34902,616,Equilibrado,Equilibrado
681235,4,34902,204,Equilibrado,Equilibrado
681328,4,34902,624,Equilibrado,Equilibrado
681341,4,34902,230,Tardio,Tardio
681352,4,34902,437,Tardio,Tardio
681354,4,34902,75,Adiantado,Adiantado
681452,4,34902,140,Tardio,Tardio
681490,4,34902,1071,Equilibrado,Equilibrado
681608,4,34902,160,Tardio,Tardio
681633,4,34902,1122,Adiantado,Adiantado
681652,4,34902,923,Equilibrado,Equilibrado
681655,4,34902,735,Adiantado,Adiantado
681658,4,34902,109,Tardio,Tardio
681755,4,34902,105,Equilibrado,Equilibrado
681763,4,34902,954,Adiantado,Adiantado
681938,4,34902,433,Tardio,Tardio
681973,4,34902,229,Tardio,Tardio
682019,4,34902,116,Tardio,Tardio
682070,4,34902,778,Equilibrado,Equilibrado
682298,4,34902,439,Equilibrado,Equilibrado
682390,4,34902,162,Tardio,Tardio
682436,4,34902,1056,Adiantado,Adiantado
682437,4,34902,1019,Equilibrado,Equilibrado
682511,4,34902,396,Tardio,Tardio
682539,4,34902,1061,Equilibrado,Adiantado
682569,4,34902,703,Equilibrado,Equilibrado
682588,4,34902,580,Equilibrado,Equilibrado
682613,4,34902,78,Tardio,Tardio
682632,4,34902,1052,Equilibrado,Equilibrado
682695,4,34902,392,Adiantado,Adiantado
682753,4,34902,458,Equilibrado,Equilibrado
682839,4,34902,703,Equilibrado,Equilibrado
682894,4,34902,531,Adiantado,Equilibrado
682963,4,34902,749,Equilibrado,Equilibrado
682981,4,34902,662,Adiantado,Adiantado
682983,4,34902,404,Adiantado,Adiantado
682985,4,34902,184,Tardio,Tardio
682990,4,34902,1672,Equilibrado,Equilibrado
683033,4,34902,548,Adiantado,Adiantado
683094,4,34902,248,Adiantado,Adiantado
683178,4,34902,336,Equilibrado,Equilibrado
683243,4,34902,338,Tardio,Tardio
683305,4,34902,165,Tardio,Tardio
683346,4,34902,715,Adiantado,Adiantado
683352,4,34902,132,Tardio,Equilibrado
683353,4,34902,919,Equilibrado,Equilibrado
683375,4,34902,271,Equilibrado,Equilibrado
683403,4,34902,755,Adiantado,Adiantado
683467,4,34902,68,Tardio,Tardio
683508,4,34902,53,Tardio,Tardio
683530,4,34902,1375,Equilibrado,Equilibrado
683550,4,34902,477,Tardio,Tardio
683604,4,34902,957,Equilibrado,Equilibrado
683624,4,34902,1912,Equilibrado,Equilibrado
683820,4,34902,507,Equilibrado,Equilibrado
683902,4,34902,384,Tardio,Tardio
683934,4,34902,435,Tardio,Tardio
684013,4,34902,749,Equilibrado,Equilibrado
684183,4,34902,270,Adiantado,Adiantado
684311,4,34902,465,Equilibrado,Equilibrado
684383,4,34902,1008,Tardio,Equilibrado
684386,4,34902,1049,Equilibrado,Equilibrado
684526,4,34902,543,Adiantado,Adiantado
684592,4,34902,329,Tardio,Tardio
684671,4,34902,167,Tardio,Equilibrado
684675,4,34902,132,Tardio,Tardio
684882,4,34902,560,Adiantado,Adiantado
684981,4,34902,990,Equilibrado,Equilibrado
685105,4,34902,54,Tardio,Tardio
685128,4,34902,204,Tardio,Tardio
685140,4,34902,58,Equilibrado,Equilibrado
685155,4,34902,863,Equilibrado,Equilibrado
685212,4,34902,720,Equilibrado,Equilibrado
685276,4,34902,1602,Equilibrado,Equilibrado
685283,4,34902,65,Adiantado,Adiantado
685330,4,34902,769,Equilibrado,Equilibrado
685339,4,34902,549,Equilibrado,Equilibrado
685373,4,34902,430,Equilibrado,Equilibrado
685378,4,34902,89,Tardio,Tardio
685410,4,34902,730,Equilibrado,Equilibrado
685619,4,34902,104,Equilibrado,Equilibrado
685705,4,34902,66,Tardio,Equilibrado
685708,4,34902,437,Adiantado,Adiantado
685772,4,34902,686,Equilibrado,Equilibrado
685831,4,34902,427,Equilibrado,Equilibrado
686065,4,34902,748,Equilibrado,Equilibrado
686314,4,34902,198,Tardio,Tardio
686317,4,34902,64,Equilibrado,Equilibrado
686344,4,34902,907,Equilibrado,Equilibrado
686348,4,34902,1349,Equilibrado,Equilibrado
686498,4,34902,869,Equilibrado,Equilibrado
686522,4,34902,353,Equilibrado,Adiantado
686558,4,34902,98,Tardio,Tardio
686700,4,34902,36,Tardio,Tardio
686705,4,34902,213,Equilibrado,Equilibrado
686946,4,34902,113,Tardio,Tardio
687112,4,34902,726,Tardio,Tardio
687115,4,34902,82,Tardio,Tardio
687351,4,34902,483,Tardio,Tardio
687410,4,34902,648,Equilibrado,Equilibrado
687434,4,34902,1305,Equilibrado,Equilibrado
687468,4,34902,753,Equilibrado,Adiantado
687485,4,34902,305,Equilibrado,Equilibrado
687503,4,34902,1331,Equilibrado,Equilibrado
687686,4,34902,168,Equilibrado,Equilibrado
687846,4,34902,391,Tardio,Tardio
687910,4,34902,996,Equilibrado,Equilibrado
687930,4,34902,1557,Equilibrado,Equilibrado
687931,4,34902,387,Equilibrado,Equilibrado
687988,4,34902,824,Equilibrado,Equilibrado
688008,4,34902,351,Equilibrado,Equilibrado
688127,4,34902,351,Tardio,Tardio
688136,4,34902,1553,Adiantado,Adiantado
688192,4,34902,511,Equilibrado,Equilibrado
688265,4,34902,23,Tardio,Tardio
688337,4,34902,404,Equilibrado,Equilibrado
688470,4,34902,96,Tardio,Tardio
688543,4,34902,566,Equilibrado,Equilibrado
688667,4,34902,1001,Equilibrado,Adiantado
688685,4,34902,710,Equilibrado,Equilibrado
688727,4,34902,1066,Adiantado,Adiantado
688891,4,34902,301,Adiantado,Adiantado
688895,4,34902,844,Equilibrado,Equilibrado
688976,4,34902,59,Tardio,Tardio
689005,4,34902,106,Tardio,Tardio
689260,4,34902,223,Tardio,Equilibrado
689280,4,34902,1036,Equilibrado,Equilibrado
689347,4,34902,255,Adiantado,Adiantado
689444,4,34902,396,Adiantado,Adiantado
689796,4,34902,1525,Equilibrado,Equilibrado
689832,4,34902,346,Equilibrado,Equilibrado
689855,4,34902,493,Equilibrado,Equilibrado
689924,4,34902,340,Adiantado,Adiantado
690075,4,34902,80,Tardio,Tardio
690198,4,34902,478,Tardio,Tardio
690382,4,34902,47,Adiantado,Adiantado
690628,4,34902,593,Tardio,Tardio
690635,4,34902,125,Adiantado,Adiantado
690746,4,34902,1162,Equilibrado,Equilibrado
690832,4,34902,1543,Equilibrado,Equilibrado
690872,4,34902,674,Adiantado,Adiantado
691269,4,34902,427,Tardio,Tardio
691280,4,34902,51,Tardio,Tardio
691326,4,34902,501,Adiantado,Adiantado
691465,4,34902,159,Tardio,Tardio
691699,4,34902,317,Equilibrado,Adiantado
691722,4,34902,738,Equilibrado,Equilibrado
691873,4,34902,554,Tardio,Equilibrado
691932,4,34902,728,Equilibrado,Equilibrado
692010,4,34902,712,Equilibrado,Equilibrado
692097,4,34902,1334,Adiantado,Adiantado
692220,4,34902,517,Adiantado,Adiantado
692301,4,34902,125,Tardio,Tardio
692334,4,34902,881,Adiantado,Adiantado
692454,4,34902,826,Adiantado,Adiantado
692612,4,34902,600,Equilibrado,Adiantado
692893,4,34902,210,Tardio,Adiantado
692962,4,34902,610,Adiantado,Adiantado
692968,4,34902,20,Equilibrado,Equilibrado
693160,4,34902,242,Equilibrado,Adiantado
693162,4,34902,1145,Adiantado,Adiantado
693197,4,34902,101,Tardio,Tardio
693236,4,34902,221,Equilibrado,Equilibrado
693345,4,34902,498,Tardio,Adiantado
693373,4,34902,1046,Equilibrado,Equilibrado
693497,4,34902,463,Adiantado,Adiantado
693519,4,34902,68,Tardio,Tardio
693628,4,34902,651,Equilibrado,Equilibrado
693764,4,34902,85,Adiantado,Adiantado
693806,4,34902,195,Adiantado,Adiantado
693873,4,34902,230,Tardio,Tardio
693903,4,34902,722,Equilibrado,Equilibrado
693907,4,34902,447,Equilibrado,Equilibrado
694128,4,34902,80,Equilibrado,Equilibrado
694144,4,34902,499,Equilibrado,Equilibrado
694221,4,34902,433,Equilibrado,Equilibrado
694428,4,34902,313,Adiantado,Adiantado
694456,4,34902,134,Tardio,Tardio
694622,4,34902,738,Equilibrado,Equilibrado
694716,4,34902,300,Tardio,Tardio
694827,4,34902,94,Tardio,Tardio
694836,4,34902,364,Equilibrado,Equilibrado
694848,4,34902,594,Tardio,Equilibrado
695090,4,34902,29,Adiantado,Adiantado
695169,4,34902,205,Tardio,Tardio
695471,4,34902,65,Tardio,Tardio
695485,4,34902,142,Tardio,Tardio
695637,4,34902,413,Adiantado,Adiantado
695729,4,34902,1141,Equilibrado,Equilibrado
695803,4,34902,347,Adiantado,Adiantado
695825,4,34902,226,Equilibrado,Adiantado
695869,4,34902,743,Adiantado,Adiantado
696039,4,34902,101,Tardio,Tardio
696043,4,34902,527,Equilibrado,Equilibrado
696082,4,34902,591,Equilibrado,Equilibrado
696188,4,34902,244,Tardio,Tardio
696275,4,34902,1576,Equilibrado,Equilibrado
696318,4,34902,674,Equilibrado,Equilibrado
696329,4,34902,1023,Equilibrado,Equilibrado
696347,4,34902,633,Equilibrado,Equilibrado
696364,4,34902,109,Tardio,Tardio
696583,4,34902,351,Tardio,Tardio
696659,4,34902,753,Equilibrado,Equilibrado
696662,4,34902,1527,Equilibrado,Equilibrado
696666,4,34902,55,Tardio,Tardio
696671,4,34902,47,Tardio,Equilibrado
696674,4,34902,345,Adiantado,Adiantado
696678,4,34902,963,Equilibrado,Equilibrado
696729,4,34902,942,Equilibrado,Equilibrado
697255,4,34902,511,Equilibrado,Equilibrado
697438,4,34902,410,Equilibrado,Adiantado
697478,4,34902,364,Tardio,Equilibrado
697878,4,34902,733,Tardio,Tardio
697998,4,34902,351,Tardio,Tardio
698015,4,34902,110,Equilibrado,Equilibrado
698384,4,34902,511,Equilibrado,Equilibrado
698485,4,34902,554,Equilibrado,Equilibrado
698656,4,34902,635,Equilibrado,Equilibrado
699126,4,34902,51,Equilibrado,Equilibrado
699127,4,34902,156,Tardio,Tardio
699128,4,34902,51,Equilibrado,Equilibrado
895524,4,34902,1411,Equilibrado,Equilibrado
1021350,4,34902,100,Tardio,Tardio
1042726,4,34902,141,Adiantado,Adiantado
