aluno,c0,c1,c2,c3,c4,c5,final_result,faixa_volume,ativo_no_fim,aprovado,perfil
GGG_2013J_585801,0.4264705882352941,0.5735294117647058,0.0,0.0,0.0,0.0,Fail,baixo,False,False,desistente
GGG_2013J_585841,0.8648648648648649,0.13513513513513514,0.0,0.0,0.0,0.0,Fail,baixo,False,False,desistente
GGG_2013J_585847,0.14743263853584138,0.1682765632943569,0.33451957295373663,0.1860701576004067,0.0762582613116421,0.08744280630401627,Distinction,alto,True,True,equilibrado
GGG_2013J_586083,0.8834586466165414,0.11654135338345864,0.0,0.0,0.0,0.0,Fail,baixo,False,False,desistente
GGG_2013J_586120,0.19298245614035087,0.6842105263157895,0.12280701754385964,0.0,0.0,0.0,Fail,baixo,False,False,desistente
GGG_2013J_586158,0.1463963963963964,0.033783783783783786,0.17792792792792791,0.5855855855855856,0.0045045045045045045,0.0518018018018018,Fail,baixo,True,False,equilibrado
GGG_2013J_586196,0.006644518272425249,0.009966777408637873,0.2059800664451827,0.2857142857142857,0.0,0.49169435215946844,Pass,baixo,True,True,fim-pesado
GGG_2013J_586287,0.07489878542510121,0.044534412955465584,0.10728744939271255,0.305668016194332,0.2834008097165992,0.18421052631578946,Pass,baixo,True,True,equilibrado
GGG_2013J_586324,0.1033091202582728,0.11460855528652139,0.2033898305084746,0.23163841807909605,0.19693301049233253,0.15012106537530268,Distinction,medio,True,True,equilibrado
GGG_2013J_586337,0.023880597014925373,0.11840796019900497,0.07661691542288557,0.2557213930348259,0.43283582089552236,0.09253731343283582,Pass,medio,True,True,equilibrado
GGG_2013J_586367,0.2558139534883721,0.0,0.2186046511627907,0.2930232558139535,0.16744186046511628,0.06511627906976744,Fail,baixo,True,False,equilibrado
GGG_2013J_586370,0.0,0.0,0.06944444444444445,0.9305555555555556,0.0,0.0,Fail,baixo,False,False,desistente
GGG_2013J_586423,0.0880952380952381,0.02619047619047619,0.22142857142857142,0.25476190476190474,0.38095238095238093,0.02857142857142857,Pass,baixo,True,True,equilibrado
GGG_2013J_586493,0.2450657894736842,0.04276315789473684,0.1069078947368421,0.3684210526315789,0.19901315789473684,0.03782894736842105,Pass,baixo,True,True,equilibrado
GGG_2013J_586502,0.0,0.08761904761904762,0.22666666666666666,0.3580952380952381,0.22666666666666666,0.10095238095238095,Pass,baixo,True,True,equilibrado
GGG_2013J_586563,1.0,0.0,0.0,0.0,0.0,0.0,Fail,baixo,False,False,desistente
GGG_2013J_586598,0.0,0.021621621621621623,0.4918918918918919,0.25405405405405407,0.04054054054054054,0.1918918918918919,Pass,baixo,True,True,equilibrado
GGG_2013J_586639,0.16802610114192496,0.053833605220228384,0.15171288743882544,0.1598694942903752,0.33278955954323003,0.13376835236541598,Pass,medio,True,True,equilibrado
GGG_2013J_586660,0.26908396946564883,0.019083969465648856,0.08396946564885496,0.5343511450381679,0.07633587786259542,0.01717557251908397,Pass,baixo,True,True,equilibrado
GGG_2013J_586689,0.011098779134295227,0.026637069922308545,0.195338512763596,0.3762486126526082,0.29633740288568255,0.09433962264150944,Pass,medio,True,True,equilibrado
GGG_2013J_586787,0.1694915254237288,0.1751412429378531,0.12429378531073447,0.3163841807909605,0.12994350282485875,0.0847457627118644,Pass,baixo,True,True,equilibrado
GGG_2013J_586818,0.2033271719038817,0.1756007393715342,0.10536044362292052,0.3290203327171904,0.12384473197781885,0.06284658040665435,Pass,baixo,True,True,equilibrado
GGG_2013J_586914,0.043052837573385516,0.009784735812133072,0.14285714285714285,0.34442270058708413,0.38747553816046965,0.07240704500978473,Pass,baixo,True,True,equilibrado
GGG_2013J_586981,0.2083089526038619,0.0649502633118783,0.12287887653598596,0.6038619075482738,0.0,0.0,Fail,alto,False,False,desistente
GGG_2013J_587004,0.18509316770186335,0.10434782608695652,0.17267080745341615,0.22236024844720498,0.2745341614906832,0.040993788819875775,Pass,medio,True,True,equilibrado
GGG_2013J_587161,0.07995154451847365,0.058146577831617204,0.2513628104179285,0.2204724409448819,0.2961841308298001,0.09388249545729861,Pass,medio,True,True,equilibrado
GGG_2013J_587183,0.23429951690821257,0.10144927536231885,0.37077294685990336,0.18961352657004832,0.08454106280193237,0.01932367149758454,Pass,medio,True,True,equilibrado
GGG_2013J_587275,0.5896414342629482,0.13346613545816732,0.27689243027888444,0.0,0.0,0.0,Fail,baixo,False,False,desistente
GGG_2013J_587283,0.2247191011235955,0.0,0.6292134831460674,0.14606741573033707,0.0,0.0,Fail,baixo,False,False,desistente
GGG_2013J_587330,0.39356814701378257,0.10566615620214395,0.042879019908116385,0.12863705972434916,0.29402756508422667,0.03522205206738132,Distinction,medio,True,True,antecipado
GGG_2013J_587362,0.07794871794871795,0.10256410256410256,0.37743589743589745,0.21025641025641026,0.22256410256410256,0.009230769230769232,Distinction,medio,True,True,equilibrado
GGG_2013J_587478,0.6440677966101694,0.3559322033898305,0.0,0.0,0.0,0.0,Fail,baixo,False,False,desistente
GGG_2013J_587506,0.11839323467230443,0.03171247357293869,0.19027484143763213,0.3107822410147992,0.3171247357293869,0.03171247357293869,Pass,baixo,True,True,equilibrado
GGG_2013J_587509,0.8,0.06153846153846154,0.13333333333333333,0.0,0.005128205128205128,0.0,Fail,baixo,True,False,antecipado
GGG_2013J_587523,0.0,0.07865168539325842,0.0,0.08764044943820225,0.28314606741573034,0.550561797752809,Pass,baixo,True,True,fim-pesado
GGG_2013J_587529,0.03176542455711668,0.09957238851557727,0.2480146609651802,0.1710445937690898,0.339034819792303,0.11056811240073305,Pass,medio,True,True,equilibrado
GGG_2013J_587555,0.23346303501945526,0.04669260700389105,0.0038910505836575876,0.26459143968871596,0.0,0.45136186770428016,Pass,baixo,True,True,fim-pesado
GGG_2013J_587852,0.14107365792759052,0.04244694132334582,0.2484394506866417,0.13108614232209737,0.2808988764044944,0.1560549313358302,Distinction,medio,True,True,equilibrado
GGG_2013J_587975,0.05670103092783505,0.02577319587628866,0.005154639175257732,0.005154639175257732,0.711340206185567,0.1958762886597938,Distinction,baixo,True,True,fim-pesado
GGG_2013J_587997,0.027247956403269755,0.14713896457765668,0.19346049046321526,0.36239782016348776,0.15803814713896458,0.11171662125340599,Pass,baixo,True,True,equilibrado
GGG_2013J_588008,0.0392156862745098,0.08627450980392157,0.18823529411764706,0.3411764705882353,0.26666666666666666,0.0784313725490196,Pass,baixo,True,True,equilibrado
GGG_2013J_588014,0.05119214586255259,0.10308555399719495,0.19985974754558206,0.24894810659186536,0.3064516129032258,0.09046283309957924,Distinction,medio,True,True,equilibrado
GGG_2013J_588078,0.11244979919678715,0.07228915662650602,0.20481927710843373,0.18875502008032127,0.42168674698795183,0.0,Pass,baixo,True,True,equilibrado
GGG_2013J_588105,0.17603911980440098,0.04156479217603912,0.22860635696821516,0.28484107579462103,0.25183374083129584,0.017114914425427872,Pass,medio,True,True,equilibrado
GGG_2013J_588133,0.8333333333333334,0.16666666666666666,0.0,0.0,0.0,0.0,Fail,baixo,False,False,desistente
GGG_2013J_588138,0.20167364016736403,0.07866108786610879,0.14811715481171547,0.26359832635983266,0.2694560669456067,0.038493723849372385,Pass,medio,True,True,equilibrado
GGG_2013J_588233,0.1595744680851064,0.045744680851063826,0.16489361702127658,0.25,0.37446808510638296,0.005319148936170213,Distinction,medio,True,True,equilibrado
GGG_2013J_588289,0.04504504504504504,0.13513513513513514,0.17567567567567569,0.2822822822822823,0.2747747747747748,0.08708708708708708,Distinction,medio,True,True,equilibrado
GGG_2013J_588314,0.11574074074074074,0.0,0.0,0.21296296296296297,0.0,0.6712962962962963,Pass,baixo,True,True,fim-pesado
GGG_2013J_588363,0.0,0.008064516129032258,0.2620967741935484,0.31451612903225806,0.40725806451612906,0.008064516129032258,Pass,baixo,True,True,equilibrado
GGG_2013J_588367,0.05305039787798409,0.2625994694960212,0.010610079575596816,0.22281167108753316,0.06896551724137931,0.3819628647214854,Pass,baixo,True,True,fim-pesado
GGG_2013J_588382,0.26291079812206575,0.04107981220657277,0.11971830985915492,0.20422535211267606,0.18544600938967137,0.18661971830985916,Pass,medio,True,True,equilibrado
GGG_2013J_588391,0.05807622504537205,0.012704174228675136,0.2577132486388385,0.20689655172413793,0.3720508166969147,0.0925589836660617,Pass,baixo,True,True,equilibrado
GGG_2013J_588411,0.1821705426356589,0.17829457364341086,0.15503875968992248,0.15310077519379844,0.27325581395348836,0.05813953488372093,Pass,baixo,True,True,equilibrado
GGG_2013J_588505,0.26621160409556316,0.02218430034129693,0.16382252559726962,0.059726962457337884,0.44368600682593856,0.04436860068259386,Pass,baixo,True,True,equilibrado
GGG_2013J_588522,0.1512455516014235,0.2206405693950178,0.10142348754448399,0.26334519572953735,0.09786476868327403,0.16548042704626334,Pass,baixo,True,True,equilibrado
GGG_2013J_588781,0.0511727078891258,0.06609808102345416,0.21961620469083157,0.4136460554371002,0.0255863539445629,0.22388059701492538,Pass,baixo,True,True,equilibrado
GGG_2013J_588944,0.2801724137931034,0.07974137931034483,0.17672413793103448,0.14439655172413793,0.2607758620689655,0.05818965517241379,Pass,baixo,True,True,equilibrado
GGG_2013J_589048,0.29887218045112784,0.2349624060150376,0.21804511278195488,0.24812030075187969,0.0,0.0,Fail,baixo,False,False,desistente
GGG_2013J_589126,0.11650485436893204,0.12482662968099861,0.20804438280166435,0.406380027739251,0.14424410540915394,0.0,Distinction,medio,True,True,equilibrado
GGG_2013J_589147,0.0,0.09210526315789473,0.26973684210526316,0.23026315789473684,0.0625,0.34539473684210525,Pass,baixo,True,True,fim-pesado
GGG_2013J_589198,0.25925925925925924,0.43434343434343436,0.3063973063973064,0.0,0.0,0.0,Fail,baixo,False,False,desistente
GGG_2013J_589377,0.018223234624145785,0.1366742596810934,0.2870159453302961,0.19817767653758542,0.23917995444191345,0.12072892938496584,Distinction,baixo,True,True,equilibrado
GGG_2013J_589395,0.020348837209302327,0.03488372093023256,0.21511627906976744,0.36627906976744184,0.20348837209302326,0.15988372093023256,Pass,baixo,True,True,equilibrado
GGG_2013J_589493,0.2254335260115607,0.0,0.22254335260115607,0.23410404624277456,0.3179190751445087,0.0,Pass,baixo,True,True,equilibrado
GGG_2013J_589507,0.558983666061706,0.014519056261343012,0.18330308529945555,0.029038112522686024,0.09437386569872959,0.11978221415607986,Pass,baixo,True,True,antecipado
GGG_2013J_589558,0.002403846153846154,0.03125,0.3701923076923077,0.2980769230769231,0.23317307692307693,0.06490384615384616,Pass,baixo,True,True,equilibrado
GGG_2013J_589690,0.13663663663663664,0.12462462462462462,0.03453453453453453,0.3183183183183183,0.3813813813813814,0.0045045045045045045,Pass,medio,True,True,equilibrado
GGG_2013J_589691,0.2909090909090909,0.2,0.509090909090909,0.0,0.0,0.0,Fail,baixo,False,False,desistente
GGG_2013J_589702,0.30181086519114686,0.0744466800804829,0.17706237424547283,0.2454728370221328,0.060362173038229376,0.14084507042253522,Pass,baixo,True,True,equilibrado
GGG_2013J_589734,0.09212283044058744,0.05874499332443257,0.1348464619492657,0.35246995994659547,0.22696929238985314,0.1348464619492657,Fail,medio,True,False,equilibrado
GGG_2013J_589744,0.03076923076923077,0.038461538461538464,0.17692307692307693,0.4269230769230769,0.07307692307692308,0.25384615384615383,Pass,baixo,True,True,equilibrado
GGG_2013J_589748,0.1762652705061082,0.031413612565445025,0.268760907504363,0.2425828970331588,0.24781849912739964,0.03315881326352531,Pass,baixo,True,True,equilibrado
GGG_2013J_589845,0.4406779661016949,0.1694915254237288,0.3898305084745763,0.0,0.0,0.0,Fail,baixo,False,False,desistente
GGG_2013J_589914,0.1034047919293821,0.07944514501891552,0.16897856242118536,0.29129886506935687,0.17780580075662042,0.17906683480453972,Pass,medio,True,True,equilibrado
GGG_2013J_589919,0.8686131386861314,0.13138686131386862,0.0,0.0,0.0,0.0,Fail,baixo,False,False,desistente
GGG_2013J_589990,0.0,0.0,0.12567324955116696,0.5116696588868941,0.2872531418312388,0.07540394973070018,Pass,baixo,True,True,equilibrado
GGG_2013J_590034,0.09873949579831932,0.1092436974789916,0.19957983193277312,0.3130252100840336,0.21218487394957983,0.06722689075630252,Pass,baixo,True,True,equilibrado
GGG_2013J_590046,0.13586291309669524,0.07343941248470012,0.1689106487148103,0.3084455324357405,0.30966952264381886,0.0036719706242350062,Distinction,medio,True,True,equilibrado
GGG_2013J_590147,0.05825242718446602,0.0,0.0,0.470873786407767,0.16019417475728157,0.3106796116504854,Fail,baixo,True,False,fim-pesado
GGG_2013J_590213,0.23219814241486067,0.02476780185758514,0.2755417956656347,0.4674922600619195,0.0,0.0,Fail,baixo,False,False,desistente
GGG_2013J_590215,0.30697674418604654,0.15255813953488373,0.12186046511627907,0.12279069767441861,0.2874418604651163,0.008372093023255815,Pass,medio,True,True,equilibrado
GGG_2013J_590353,0.09833333333333333,0.07166666666666667,0.3,0.305,0.16,0.065,Pass,baixo,True,True,equilibrado
GGG_2013J_590540,0.009009009009009009,0.07507507507507508,0.018018018018018018,0.18018018018018017,0.0,0.7177177177177178,Distinction,baixo,True,True,fim-pesado
GGG_2013J_590593,0.09714003944773175,0.057692307692307696,0.35009861932938857,0.3037475345167653,0.1814595660749507,0.009861932938856016,Pass,alto,True,True,equilibrado
GGG_2013J_590662,0.3159340659340659,0.15934065934065933,0.40934065934065933,0.11538461538461539,0.0,0.0,Fail,baixo,False,False,desistente
GGG_2013J_590711,0.14327485380116958,0.09161793372319688,0.10623781676413255,0.2777777777777778,0.37037037037037035,0.010721247563352826,Pass,medio,True,True,equilibrado
GGG_2013J_590764,0.10833333333333334,0.18833333333333332,0.23,0.18833333333333332,0.27666666666666667,0.008333333333333333,Distinction,baixo,True,True,equilibrado
GGG_2013J_590836,0.15816326530612246,0.08163265306122448,0.10714285714285714,0.3596938775510204,0.14030612244897958,0.15306122448979592,Pass,baixo,True,True,equilibrado
GGG_2013J_590864,0.006109979633401222,0.0,0.20366598778004075,0.1975560081466395,0.3890020366598778,0.20366598778004075,Pass,baixo,True,True,equilibrado
GGG_2013J_591179,0.015927189988623434,0.0,0.09783845278725825,0.4641638225255973,0.23208191126279865,0.1899886234357224,Distinction,medio,True,True,equilibrado
GGG_2013J_591198,0.1621129326047359,0.01092896174863388,0.13296903460837886,0.2550091074681239,0.34972677595628415,0.08925318761384335,Distinction,baixo,True,True,equilibrado
GGG_2013J_591225,0.271523178807947,0.04856512141280353,0.1986754966887417,0.12141280353200883,0.32891832229580575,0.03090507726269316,Distinction,baixo,True,True,equilibrado
GGG_2013J_591243,0.010752688172043012,0.044802867383512544,0.1057347670250896,0.7150537634408602,0.07706093189964158,0.04659498207885305,Pass,baixo,True,True,equilibrado
GGG_2013J_591255,0.17543859649122806,0.017543859649122806,0.8070175438596491,0.0,0.0,0.0,Fail,baixo,False,False,desistente
GGG_2013J_591321,0.0,0.048327137546468404,0.0,0.2379182156133829,0.6059479553903345,0.10780669144981413,Pass,baixo,True,True,equilibrado
GGG_2013J_591409,0.0,0.18262806236080179,0.12249443207126949,0.26057906458797325,0.2561247216035635,0.17817371937639198,Pass,baixo,True,True,equilibrado
GGG_2013J_591549,0.2013685239491691,0.044965786901270774,0.20039100684261973,0.24633431085043989,0.1798631476050831,0.1270772238514174,Pass,medio,True,True,equilibrado
GGG_2013J_591588,0.10418604651162791,0.07534883720930233,0.2102325581395349,0.19441860465116279,0.30790697674418605,0.10790697674418605,Pass,medio,True,True,equilibrado
GGG_2013J_591602,0.3136645962732919,0.012422360248447204,0.12732919254658384,0.21739130434782608,0.08695652173913043,0.2422360248447205,Pass,baixo,True,True,fim-pesado
GGG_2013J_591671,0.5531914893617021,0.35106382978723405,0.09574468085106383,0.0,0.0,0.0,Fail,baixo,False,False,desistente
GGG_2013J_591804,0.020833333333333332,0.09294871794871795,0.16506410256410256,0.44711538461538464,0.2724358974358974,0.0016025641025641025,Distinction,medio,True,True,equilibrado
GGG_2013J_591814,0.0,0.0,0.018072289156626505,0.1144578313253012,0.8433734939759037,0.024096385542168676,Pass,baixo,True,True,equilibrado
GGG_2013J_591837,0.08503401360544217,0.06462585034013606,0.16326530612244897,0.08843537414965986,0.017006802721088437,0.5816326530612245,Pass,baixo,True,True,fim-pesado
GGG_2013J_591849,0.21875,0.06944444444444445,0.16666666666666666,0.0,0.4097222222222222,0.13541666666666666,Fail,baixo,True,False,equilibrado
GGG_2013J_591859,0.2950980392156863,0.1931372549019608,0.1980392156862745,0.15980392156862744,0.13137254901960785,0.022549019607843137,Fail,medio,True,False,antecipado
GGG_2013J_591873,0.12762237762237763,0.033216783216783216,0.3269230769230769,0.1451048951048951,0.3583916083916084,0.008741258741258742,Pass,baixo,True,True,equilibrado
GGG_2013J_592043,0.9,0.1,0.0,0.0,0.0,0.0,Fail,baixo,False,False,desistente
GGG_2013J_592056,0.017595307917888565,0.07771260997067449,0.045454545454545456,0.4252199413489736,0.3563049853372434,0.07771260997067449,Pass,medio,True,True,equilibrado
GGG_2013J_592059,0.04905660377358491,0.0,0.026415094339622643,0.5018867924528302,0.2018867924528302,0.22075471698113208,Pass,baixo,True,True,equilibrado
GGG_2013J_592127,0.1781874039938556,0.039938556067588324,0.1443932411674347,0.2411674347158218,0.3717357910906298,0.02457757296466974,Pass,baixo,True,True,equilibrado
GGG_2013J_592245,0.4001468428781204,0.2599118942731278,0.14096916299559473,0.1013215859030837,0.09765051395007342,0.0,Distinction,medio,True,True,antecipado
GGG_2013J_592248,0.08293460925039872,0.15629984051036683,0.14832535885167464,0.27751196172248804,0.07017543859649122,0.2647527910685805,Distinction,medio,True,True,equilibrado
GGG_2013J_592272,0.010238907849829351,0.023890784982935155,0.30887372013651876,0.2815699658703072,0.21331058020477817,0.1621160409556314,Pass,baixo,True,True,equilibrado
GGG_2013J_592287,0.07,0.02,0.02,0.14,0.03,0.72,Pass,baixo,True,True,fim-pesado
GGG_2013J_592361,0.11387434554973822,0.12303664921465969,0.25392670157068065,0.2761780104712042,0.19895287958115182,0.034031413612565446,Distinction,medio,True,True,equilibrado
GGG_2013J_592451,0.26157407407407407,0.14583333333333334,0.10416666666666667,0.2175925925925926,0.032407407407407406,0.23842592592592593,Pass,baixo,True,True,fim-pesado
GGG_2013J_592660,0.0,0.014598540145985401,0.18248175182481752,0.3175182481751825,0.15328467153284672,0.33211678832116787,Pass,baixo,True,True,fim-pesado
GGG_2013J_592737,0.016717325227963525,0.00911854103343465,0.2826747720364742,0.28419452887537994,0.364741641337386,0.0425531914893617,Pass,medio,True,True,equilibrado
GGG_2013J_592880,0.06818181818181818,0.6590909090909091,0.0,0.2727272727272727,0.0,0.0,Fail,baixo,False,False,desistente
GGG_2013J_592882,0.26916802610114193,0.11582381729200653,0.13050570962479607,0.1761827079934747,0.25938009787928223,0.048939641109298535,Pass,baixo,True,True,equilibrado
GGG_2013J_593010,1.0,0.0,0.0,0.0,0.0,0.0,Fail,baixo,False,False,desistente
GGG_2013J_593017,0.046511627906976744,0.06511627906976744,0.0,0.26046511627906976,0.14418604651162792,0.48372093023255813,Pass,baixo,True,True,fim-pesado
GGG_2013J_593127,0.15723873441994246,0.028763183125599234,0.21284755512943432,0.27708533077660596,0.3077660594439118,0.016299137104506232,Distinction,medio,True,True,equilibrado
GGG_2013J_593246,0.09166666666666666,0.08333333333333333,0.07083333333333333,0.004166666666666667,0.26666666666666666,0.48333333333333334,Pass,baixo,True,True,fim-pesado
GGG_2013J_593431,0.08108108108108109,0.3108108108108108,0.0,0.4189189189189189,0.1891891891891892,0.0,Fail,baixo,True,False,equilibrado
GGG_2013J_593438,0.0,0.0,0.7796610169491526,0.22033898305084745,0.0,0.0,Fail,baixo,False,False,desistente
GGG_2013J_593540,0.1824761904761905,0.05828571428571429,0.29828571428571427,0.24761904761904763,0.15352380952380953,0.05980952380952381,Pass,alto,True,True,equilibrado
GGG_2013J_593546,0.08839779005524862,0.007366482504604052,0.22283609576427257,0.14732965009208104,0.022099447513812154,0.5119705340699816,Pass,baixo,True,True,fim-pesado
GGG_2013J_593569,0.0,0.0,0.21052631578947367,0.4868421052631579,0.20175438596491227,0.10087719298245613,Fail,baixo,True,False,equilibrado
GGG_2013J_593734,0.23059866962305986,0.15853658536585366,0.10864745011086474,0.2328159645232816,0.11419068736141907,0.15521064301552107,Pass,medio,True,True,equilibrado
GGG_2013J_593819,0.15838509316770186,0.003105590062111801,0.39751552795031053,0.12732919254658384,0.024844720496894408,0.2888198757763975,Pass,baixo,True,True,fim-pesado
GGG_2013J_593840,0.39591836734693875,0.12244897959183673,0.31020408163265306,0.09795918367346938,0.07346938775510205,0.0,Fail,baixo,True,False,antecipado
GGG_2013J_593842,0.06636670416197975,0.003374578177727784,0.0764904386951631,0.344206974128234,0.5084364454443194,0.0011248593925759281,Distinction,medio,True,True,equilibrado
GGG_2013J_593858,0.04267589388696655,0.05767012687427912,0.18223760092272204,0.26528258362168394,0.22606689734717417,0.22606689734717417,Pass,medio,True,True,equilibrado
GGG_2013J_593954,0.7786666666666666,0.006666666666666667,0.0,0.0,0.0013333333333333333,0.21333333333333335,Pass,baixo,True,True,antecipado
GGG_2013J_594185,0.16071428571428573,0.03571428571428571,0.8035714285714286,0.0,0.0,0.0,Fail,baixo,False,False,desistente
GGG_2013J_594188,0.0730593607305936,0.0974124809741248,0.1278538812785388,0.3409436834094368,0.2876712328767123,0.0730593607305936,Pass,medio,True,True,equilibrado
GGG_2013J_594196,0.06552706552706553,0.017094017094017096,0.05982905982905983,0.09686609686609686,0.3190883190883191,0.4415954415954416,Pass,baixo,True,True,fim-pesado
GGG_2013J_594450,0.5517241379310345,0.20689655172413793,0.2413793103448276,0.0,0.0,0.0,Fail,baixo,False,False,desistente
GGG_2013J_594554,0.03201024327784891,0.020486555697823303,0.16261203585147246,0.23047375160051217,0.43021766965428937,0.12419974391805377,Distinction,medio,True,True,equilibrado
GGG_2013J_594625,0.0,0.0,0.0,0.5214285714285715,0.325,0.15357142857142858,Pass,baixo,True,True,equilibrado
GGG_2013J_594745,0.07855626326963906,0.09766454352441614,0.3057324840764331,0.2356687898089172,0.2823779193205945,0.0,Distinction,baixo,True,True,equilibrado
GGG_2013J_594771,0.0462046204620462,0.006600660066006601,0.2607260726072607,0.37293729372937295,0.019801980198019802,0.29372937293729373,Distinction,baixo,True,True,equilibrado
GGG_2013J_594834,0.22178606476938176,0.07065750736015702,0.13052011776251227,0.2041216879293425,0.3464180569185476,0.02649656526005888,Pass,medio,True,True,equilibrado
GGG_2013J_594901,0.11963882618510158,0.11060948081264109,0.17381489841986456,0.03160270880361174,0.08803611738148984,0.4762979683972912,Fail,baixo,True,False,fim-pesado
GGG_2013J_594910,0.34328358208955223,0.125,0.1791044776119403,0.21828358208955223,0.13432835820895522,0.0,Fail,baixo,True,False,equilibrado
GGG_2013J_594943,0.02929936305732484,0.06496815286624204,0.354140127388535,0.2751592356687898,0.2050955414012739,0.07133757961783439,Pass,medio,True,True,equilibrado
GGG_2013J_595185,0.15846456692913385,0.05708661417322835,0.296259842519685,0.24311023622047245,0.21948818897637795,0.025590551181102362,Pass,medio,True,True,equilibrado
GGG_2013J_595256,0.15948275862068967,0.0603448275862069,0.14870689655172414,0.28879310344827586,0.20905172413793102,0.1336206896551724,Pass,baixo,True,True,equilibrado
GGG_2013J_595305,0.15450643776824036,0.1336603310852238,0.14714898835070508,0.19251992642550583,0.3678724708767627,0.004291845493562232,Pass,medio,True,True,equilibrado
GGG_2013J_595335,0.12463033375580904,0.09378960709759189,0.18673426277989016,0.31727925644275456,0.204900718208703,0.07266582171525138,Distinction,alto,True,True,equilibrado
GGG_2013J_595365,0.047377326565143825,0.12690355329949238,0.14890016920473773,0.39086294416243655,0.24027072758037224,0.04568527918781726,Pass,baixo,True,True,equilibrado
GGG_2013J_595434,0.1094747177221404,0.046637211585665195,0.12862052037309768,0.42366224840451644,0.24054982817869416,0.051055473735886106,Distinction,alto,True,True,equilibrado
GGG_2013J_595440,0.1362162162162162,0.024864864864864864,0.2281081081081081,0.3081081081081081,0.11243243243243244,0.19027027027027027,Distinction,medio,True,True,equilibrado
GGG_2013J_595474,0.24042073628850488,0.04583020285499624,0.1893313298271976,0.25244177310293014,0.22764838467317805,0.04432757325319309,Distinction,medio,True,True,equilibrado
GGG_2013J_595496,0.010752688172043012,0.07258064516129033,0.12634408602150538,0.28225806451612906,0.489247311827957,0.01881720430107527,Pass,baixo,True,True,equilibrado
GGG_2013J_595535,0.1875,0.6875,0.125,0.0,0.0,0.0,Fail,baixo,False,False,desistente
GGG_2013J_595686,0.0,0.0,0.3592476489028213,0.322884012539185,0.26332288401253917,0.05454545454545454,Pass,medio,True,True,equilibrado
GGG_2013J_595908,0.23220338983050848,0.04915254237288136,0.16271186440677965,0.2559322033898305,0.2593220338983051,0.04067796610169491,Distinction,baixo,True,True,equilibrado
GGG_2013J_595927,0.21575492341356675,0.2135667396061269,0.20350109409190373,0.13041575492341356,0.2288840262582057,0.00787746170678337,Distinction,alto,True,True,equilibrado
GGG_2013J_595977,0.04234972677595628,0.006830601092896175,0.2185792349726776,0.3907103825136612,0.34153005464480873,0.0,Pass,medio,True,True,equilibrado
GGG_2013J_596071,0.13139931740614336,0.04436860068259386,0.26791808873720135,0.22013651877133106,0.32593856655290104,0.010238907849829351,Pass,baixo,True,True,equilibrado
GGG_2013J_596075,0.007220216606498195,0.01444043321299639,0.3104693140794224,0.20577617328519857,0.33574007220216606,0.1263537906137184,Pass,baixo,True,True,equilibrado
GGG_2013J_596089,0.16822429906542055,0.29283489096573206,0.19833852544132918,0.15784008307372793,0.023883696780893044,0.1588785046728972,Pass,medio,True,True,antecipado
GGG_2013J_596091,0.12529550827423167,0.04491725768321513,0.21513002364066194,0.17966903073286053,0.0,0.43498817966903075,Pass,baixo,True,True,fim-pesado
GGG_2013J_596143,0.0,0.09313725490196079,0.13480392156862744,0.0,0.5563725490196079,0.21568627450980393,Distinction,baixo,True,True,equilibrado
GGG_2013J_596208,0.06015037593984962,0.12781954887218044,0.23308270676691728,0.26127819548872183,0.21052631578947367,0.10714285714285714,Pass,baixo,True,True,equilibrado
GGG_2013J_596214,0.272108843537415,0.08843537414965986,0.6394557823129252,0.0,0.0,0.0,Fail,baixo,False,False,desistente
GGG_2013J_596221,0.055944055944055944,0.055944055944055944,0.17715617715617715,0.1585081585081585,0.42424242424242425,0.1282051282051282,Pass,baixo,True,True,equilibrado
GGG_2013J_596255,0.36813186813186816,0.25824175824175827,0.16483516483516483,0.2087912087912088,0.0,0.0,Fail,baixo,False,False,desistente
GGG_2013J_596301,0.09053497942386832,0.00411522633744856,0.5061728395061729,0.09876543209876543,0.1646090534979424,0.13580246913580246,Distinction,baixo,True,True,equilibrado
GGG_2013J_596358,0.2697841726618705,0.07194244604316546,0.19244604316546762,0.09712230215827339,0.11510791366906475,0.25359712230215825,Pass,baixo,True,True,fim-pesado
GGG_2013J_596376,0.022156573116691284,0.011816838995568686,0.18020679468242246,0.35893648449039883,0.18906942392909898,0.2378138847858198,Pass,medio,True,True,equilibrado
GGG_2013J_596527,0.06364749082007344,0.030599755201958383,0.05018359853121175,0.4663402692778458,0.3574051407588739,0.03182374541003672,Pass,medio,True,True,equilibrado
GGG_2013J_596636,0.2631578947368421,0.2260061919504644,0.18885448916408668,0.08978328173374613,0.11764705882352941,0.11455108359133127,Pass,baixo,True,True,antecipado
GGG_2013J_596694,0.1425891181988743,0.10881801125703565,0.28142589118198874,0.23076923076923078,0.23452157598499063,0.001876172607879925,Pass,baixo,True,True,equilibrado
GGG_2013J_596697,0.12648221343873517,0.07608695652173914,0.11561264822134387,0.38537549407114624,0.20948616600790515,0.08695652173913043,Pass,medio,True,True,equilibrado
GGG_2013J_596801,0.33623910336239105,0.13449564134495642,0.07347447073474471,0.16313823163138233,0.22166874221668742,0.07098381070983811,Pass,medio,True,True,antecipado
