aluno,cluster,final_result,faixa_volume,semanas_mortas,centro_massa
FFF_2013J_603611,2,Pass,alto,8,0.5379257679293228
FFF_2013J_603651,1,Distinction,alto,1,0.3822735442502132
FFF_2013J_603733,1,Pass,alto,4,0.4380426693128256
FFF_2013J_603819,2,Pass,alto,3,0.5163409256202164
FFF_2013J_604087,1,Fail,medio,13,0.4826126104202662
FFF_2013J_604184,1,Pass,alto,8,0.3640263382880113
FFF_2013J_604379,2,Pass,medio,7,0.6610873395419078
FFF_2013J_604416,2,Fail,medio,11,0.6493529697031574
FFF_2013J_604427,2,Pass,alto,10,0.5680895611673717
FFF_2013J_604478,1,Pass,alto,1,0.3532762093591549
FFF_2013J_604514,3,Fail,medio,21,0.071304052043029
FFF_2013J_604581,3,Fail,baixo,20,0.1492924058202112
FFF_2013J_604633,2,Pass,medio,8,0.4940233557342734
FFF_2013J_604635,2,Pass,medio,5,0.5622942297695374
FFF_2013J_604700,1,Distinction,alto,1,0.4110311121930211
FFF_2013J_604741,2,Pass,medio,9,0.4918078241580964
FFF_2013J_604755,2,Pass,medio,15,0.5497277676950998
FFF_2013J_604766,1,Distinction,alto,4,0.4298570562961331
FFF_2013J_604799,2,Pass,alto,2,0.4733764941763472
FFF_2013J_604828,3,Fail,baixo,24,0.0669271275692203
FFF_2013J_604879,1,Distinction,alto,0,0.4056867060837542
FFF_2013J_604918,3,Fail,baixo,21,0.1065698729582577
FFF_2013J_604945,1,Fail,medio,10,0.4112294638021303
FFF_2013J_605012,2,Pass,alto,9,0.5762985993342127
FFF_2013J_605048,1,Pass,alto,4,0.4269637446668177
FFF_2013J_605069,2,Pass,alto,6,0.5495524341180238
FFF_2013J_605195,1,Distinction,alto,2,0.4357626963410725
FFF_2013J_605265,2,Pass,alto,2,0.4641006150231497
FFF_2013J_605394,3,Fail,baixo,25,0.117513611615245
FFF_2013J_605409,1,Distinction,alto,1,0.4204483797605716
FFF_2013J_605459,2,Pass,alto,8,0.4805866109913793
FFF_2013J_605538,1,Pass,alto,2,0.3233370282712684
FFF_2013J_605571,1,Distinction,alto,1,0.4143485398701405
FFF_2013J_605589,1,Pass,alto,0,0.4118196609457828
FFF_2013J_605598,2,Pass,alto,1,0.5057379033652681
FFF_2013J_605621,1,Pass,alto,3,0.4562821181202056
FFF_2013J_605666,1,Pass,medio,11,0.3898317053077555
FFF_2013J_605756,1,Pass,alto,8,0.4369174750686123
FFF_2013J_605886,1,Fail,alto,12,0.3043465328865182
FFF_2013J_605905,3,Fail,baixo,21,0.0749274895262648
FFF_2013J_605954,2,Fail,medio,3,0.4779805844878148
FFF_2013J_605974,1,Pass,alto,1,0.4358558394871062
FFF_2013J_605988,1,Pass,alto,2,0.3951704024467435
FFF_2013J_605993,2,Fail,alto,3,0.5726129402342144
FFF_2013J_606002,2,Pass,alto,2,0.5588861176578266
FFF_2013J_606062,2,Pass,alto,0,0.5566361717100632
FFF_2013J_606079,3,Fail,alto,16,0.1102988033703887
FFF_2013J_606104,1,Distinction,alto,4,0.4043610416004513
FFF_2013J_606167,1,Pass,alto,5,0.2767703952901598
FFF_2013J_606304,2,Pass,alto,0,0.5565767519466072
FFF_2013J_606386,2,Fail,alto,8,0.5279178773093581
FFF_2013J_606444,1,Distinction,alto,2,0.3956734431761662
FFF_2013J_606496,3,Fail,medio,27,0.0169761273209549
FFF_2013J_606711,1,Pass,alto,2,0.4322889316762937
FFF_2013J_606712,1,Pass,alto,12,0.4442343344456804
FFF_2013J_606835,1,Pass,alto,4,0.3906291834002678
FFF_2013J_606903,1,Pass,alto,4,0.3798534754323923
FFF_2013J_606939,1,Pass,alto,7,0.4190776951949557
FFF_2013J_606966,2,Fail,medio,8,0.5939954313064287
FFF_2013J_606990,1,Pass,medio,6,0.3494283241470414
FFF_2013J_606998,3,Fail,baixo,20,0.1206896551724138
FFF_2013J_607011,3,Fail,baixo,24,0.0735217976597287
FFF_2013J_607047,1,Pass,alto,8,0.3915119363395225
FFF_2013J_607052,1,Pass,alto,3,0.2782740278796771
FFF_2013J_607118,2,Pass,alto,6,0.5100910047669164
FFF_2013J_607134,3,Fail,medio,17,0.1670933092405762
FFF_2013J_607135,3,Fail,baixo,21,0.0816488307570352
FFF_2013J_607200,3,Fail,baixo,25,0.0511396843950905
FFF_2013J_607247,1,Distinction,alto,1,0.4246137908266071
FFF_2013J_607538,1,Pass,alto,0,0.4353487072845215
FFF_2013J_607577,3,Fail,baixo,27,0.0400502873563218
FFF_2013J_607586,3,Fail,medio,24,0.0720182302863531
FFF_2013J_607650,2,Pass,alto,2,0.5584683998694658
FFF_2013J_607696,1,Fail,baixo,16,0.3108556832694764
FFF_2013J_607794,1,Distinction,alto,0,0.4381237162125315
FFF_2013J_607938,1,Pass,alto,2,0.3592634627011318
FFF_2013J_607979,1,Distinction,alto,0,0.4051475293281194
FFF_2013J_608008,1,Pass,alto,2,0.3354548189373144
FFF_2013J_608043,2,Pass,alto,2,0.4893862261070022
FFF_2013J_608144,1,Distinction,alto,1,0.4326569910494597
FFF_2013J_608169,1,Fail,medio,14,0.2442905184962104
FFF_2013J_608196,3,Fail,medio,15,0.1864900882891887
FFF_2013J_608198,3,Fail,baixo,26,0.0441927050914975
FFF_2013J_608231,2,Pass,alto,12,0.5595886267392619
FFF_2013J_608280,3,Fail,medio,16,0.1158768775121641
FFF_2013J_608349,1,Pass,alto,1,0.3423501841312353
FFF_2013J_608356,2,Pass,alto,1,0.517936474357037
FFF_2013J_608421,1,Distinction,alto,1,0.4168438942392526
FFF_2013J_608422,2,Pass,alto,9,0.5019042332072451
FFF_2013J_608477,1,Pass,alto,1,0.3400991811786414
FFF_2013J_608681,1,Pass,alto,7,0.3355968751773318
FFF_2013J_608698,1,Pass,medio,1,0.4448079565530327
FFF_2013J_608737,2,Fail,alto,14,0.4758512480161593
FFF_2013J_608747,2,Pass,alto,4,0.5468939525212269
FFF_2013J_608753,1,Distinction,alto,4,0.4209640537821275
FFF_2013J_608827,2,Pass,alto,5,0.4884444444444444
FFF_2013J_608909,1,Pass,alto,8,0.3864196148678907
FFF_2013J_608913,2,Pass,alto,2,0.476905311778291
FFF_2013J_608966,2,Distinction,alto,2,0.5306434411660149
FFF_2013J_609097,1,Pass,alto,1,0.3871117503550231
FFF_2013J_609184,3,Fail,medio,15,0.170383404960915
FFF_2013J_609220,1,Pass,alto,0,0.4666838277176532
FFF_2013J_609221,1,Pass,alto,10,0.4561128526645768
FFF_2013J_609229,1,Pass,alto,0,0.3612859960833692
FFF_2013J_609244,3,Fail,baixo,22,0.091547146780592
FFF_2013J_609277,1,Distinction,alto,1,0.3899396245608417
FFF_2013J_609416,2,Pass,alto,0,0.4739682565641534
FFF_2013J_609439,1,Pass,alto,2,0.4766553688967481
FFF_2013J_609460,3,Fail,baixo,26,0.0127747007325352
FFF_2013J_609513,3,Fail,baixo,27,0.059051724137931
FFF_2013J_609537,1,Distinction,alto,1,0.3866572396886023
FFF_2013J_609558,3,Fail,baixo,19,0.1019598114611759
FFF_2013J_609743,1,Pass,alto,1,0.4358855101718091
FFF_2013J_609777,3,Fail,alto,14,0.1742616430204516
FFF_2013J_609831,3,Fail,medio,22,0.0629770245410779
FFF_2013J_609882,2,Distinction,alto,0,0.4893012533281382
FFF_2013J_609908,1,Pass,alto,2,0.477967816091954
FFF_2013J_609985,2,Pass,alto,16,0.6490727801488084
FFF_2013J_610097,1,Pass,alto,2,0.45804226293709
FFF_2013J_610099,1,Pass,alto,4,0.4861797981166588
FFF_2013J_610172,2,Pass,alto,2,0.5451426911301316
FFF_2013J_610225,3,Fail,baixo,26,0.0482758620689655
FFF_2013J_610244,2,Pass,alto,7,0.5333768148820327
FFF_2013J_610258,1,Pass,alto,2,0.4177753642863607
FFF_2013J_610266,2,Pass,medio,5,0.5961168975629486
FFF_2013J_610278,1,Distinction,alto,2,0.4450817817644631
FFF_2013J_610312,2,Pass,alto,1,0.481970546478331
FFF_2013J_610324,2,Pass,alto,4,0.5184304399524375
FFF_2013J_610400,1,Fail,medio,17,0.2727508426238008
FFF_2013J_610517,3,Fail,baixo,15,0.1019571295433364
FFF_2013J_610577,3,Fail,alto,17,0.1624257911712918
FFF_2013J_610637,2,Pass,medio,11,0.5639387390773278
FFF_2013J_610643,1,Pass,alto,3,0.4061383684479113
FFF_2013J_610687,1,Pass,alto,1,0.4226304747555751
FFF_2013J_610746,1,Pass,alto,1,0.3600203053047609
FFF_2013J_610814,3,Fail,baixo,27,0.1191222570532915
FFF_2013J_610932,3,Fail,baixo,27,0.0826641473783656
FFF_2013J_610933,2,Pass,medio,8,0.6135235528089149
FFF_2013J_611039,2,Pass,alto,2,0.4664821760186433
FFF_2013J_611126,3,Fail,baixo,26,0.137089991589571
FFF_2013J_611226,1,Distinction,alto,2,0.4433533233383308
FFF_2013J_611309,3,Fail,baixo,11,0.1608825812174299
FFF_2013J_611396,1,Pass,alto,2,0.4503114179195291
FFF_2013J_63295,2,Pass,medio,9,0.5471322862741657
FFF_2013J_64388,1,Fail,alto,2,0.3035454103933949
FFF_2013J_66451,2,Pass,medio,18,0.5843969418005929
FFF_2013J_68107,2,Pass,alto,3,0.5056144171081284
FFF_2013J_70495,1,Distinction,alto,3,0.3844589539549752
FFF_2013J_71252,2,Pass,medio,17,0.7180031400825726
FFF_2013J_72864,2,Pass,medio,15,0.4654307254974663
FFF_2013J_77744,1,Pass,alto,7,0.3894850780887583
FFF_2013J_77746,3,Fail,baixo,26,0.1626959247648902
FFF_2013J_79261,2,Pass,alto,6,0.555724071265479
FFF_2013J_81536,3,Fail,baixo,24,0.0555946516537649
FFF_2013J_86669,1,Pass,alto,3,0.4028100727254737
FFF_2013J_88781,1,Fail,medio,13,0.3198519384375609
FFF_2013J_898594,1,Pass,alto,0,0.3867896711678811
FFF_2013J_90901,2,Distinction,alto,4,0.4698834679462343
FFF_2013J_91629,3,Fail,medio,23,0.1277918271844201
FFF_2013J_95746,2,Pass,medio,13,0.7679781903919836
FFF_2013J_984347,1,Distinction,alto,4,0.2216336127463157
FFF_2013J_985062,1,Pass,alto,4,0.3102512656846132
FFF_2013J_988019,1,Fail,alto,3,0.4646848989298454
FFF_2013J_990155,1,Distinction,alto,8,0.3513064234261114
FFF_2014B_1006742,3,Fail,alto,22,0.0507478632478632
FFF_2014B_101634,3,Fail,baixo,23,0.1228216536892843
FFF_2014B_1017773,3,Fail,baixo,26,0.0225250278086763
FFF_2014B_104316,1,Fail,medio,13,0.2803320561941251
FFF_2014B_1045091,3,Fail,baixo,23,0.0606490872210953
FFF_2014B_1072259,1,Pass,alto,5,0.3579529646662193
FFF_2014B_108207,0,Pass,alto,2,0.4804406307484555
FFF_2014B_108822,1,Distinction,alto,2,0.3960104521487564
FFF_2014B_116621,1,Distinction,alto,0,0.4340086683528859
FFF_2014B_117510,1,Pass,alto,1,0.4640152861713473
FFF_2014B_117550,3,Fail,baixo,26,0.0181488203266787
FFF_2014B_128132,1,Pass,medio,6,0.3906436612202373
FFF_2014B_128968,2,Pass,alto,2,0.5119320585027047
FFF_2014B_130992,2,Pass,alto,1,0.4998326079678607
FFF_2014B_131538,2,Pass,alto,2,0.4817020885649537
FFF_2014B_132157,0,Pass,alto,0,0.5167861057246439
FFF_2014B_132477,2,Pass,medio,9,0.641386255512727
FFF_2014B_133104,0,Pass,alto,2,0.6087030404433873
FFF_2014B_133322,0,Fail,alto,6,0.49937759069851
FFF_2014B_1340760,1,Pass,alto,4,0.4247699958134642
FFF_2014B_134847,0,Pass,alto,19,0.8001695873374788
FFF_2014B_134851,1,Pass,alto,0,0.4613122366497549
FFF_2014B_136054,0,Pass,alto,3,0.6745960502692998
FFF_2014B_1398489,1,Pass,alto,4,0.4589036882094189
FFF_2014B_141430,1,Pass,alto,1,0.4548510609202999
FFF_2014B_1425806,1,Pass,alto,0,0.4356626996236395
FFF_2014B_1465407,1,Pass,alto,8,0.4353931533329176
FFF_2014B_150121,3,Fail,medio,18,0.1310416967248593
FFF_2014B_1526059,1,Pass,alto,2,0.4406414658040828
FFF_2014B_152626,1,Pass,alto,0,0.485683174899905
FFF_2014B_153611,1,Fail,alto,10,0.2290254569531808
FFF_2014B_1548052,3,Fail,alto,16,0.1843969094291028
FFF_2014B_155158,1,Pass,alto,1,0.4355869005983178
FFF_2014B_1578222,0,Pass,alto,3,0.4611184871759874
FFF_2014B_160262,3,Fail,baixo,27,0.0095952023988005
FFF_2014B_160472,1,Fail,medio,13,0.3630817112933505
FFF_2014B_1615392,1,Pass,alto,0,0.405293674305457
FFF_2014B_1627052,1,Pass,alto,1,0.451787925406176
FFF_2014B_163332,1,Fail,baixo,15,0.2969966629588432
FFF_2014B_1641117,2,Pass,alto,2,0.5177335596693351
FFF_2014B_167106,2,Pass,alto,2,0.650264238103009
FFF_2014B_1683803,2,Pass,alto,0,0.5071666311790481
FFF_2014B_1738364,2,Pass,alto,1,0.5336617405582923
FFF_2014B_1744817,1,Distinction,alto,0,0.4092034543148741
FFF_2014B_1757662,1,Pass,alto,3,0.4092000118531396
FFF_2014B_1768223,2,Pass,medio,6,0.5334017601712125
FFF_2014B_178179,0,Pass,alto,4,0.6653507212752822
FFF_2014B_179081,1,Fail,alto,7,0.3975538920930994
FFF_2014B_1821249,3,Fail,baixo,26,0.0840125391849529
FFF_2014B_183429,0,Fail,medio,11,0.596738357625311
FFF_2014B_1875728,2,Pass,alto,6,0.4831752708225865
FFF_2014B_1884024,3,Fail,baixo,24,0.1093355761143818
FFF_2014B_190418,1,Distinction,alto,2,0.4281963956293459
FFF_2014B_190930,0,Pass,alto,8,0.6053459438615008
FFF_2014B_191590,2,Pass,alto,5,0.5675825932257571
FFF_2014B_1919240,1,Distinction,alto,5,0.403476953364181
FFF_2014B_1928947,1,Fail,alto,3,0.490765601626328
FFF_2014B_1933534,0,Fail,medio,17,0.4786890772490849
FFF_2014B_1939193,0,Fail,medio,14,0.6575526950421247
FFF_2014B_195515,2,Pass,medio,5,0.7111180234624954
FFF_2014B_1999952,1,Pass,alto,5,0.445845577750499
FFF_2014B_2010245,1,Fail,alto,0,0.3620620532978199
FFF_2014B_2025233,2,Pass,medio,11,0.5854248901467194
FFF_2014B_203568,1,Fail,alto,10,0.317716254384059
FFF_2014B_2055321,3,Fail,medio,15,0.2409516172146485
FFF_2014B_2074627,2,Pass,alto,9,0.5191293971936501
FFF_2014B_2095576,1,Pass,alto,2,0.4079682536889249
FFF_2014B_2097046,1,Fail,alto,5,0.2871578339558635
FFF_2014B_2131008,2,Pass,alto,11,0.526999521072797
FFF_2014B_2164266,3,Fail,medio,14,0.2392572944297082
FFF_2014B_2176759,1,Pass,alto,0,0.4412802961814972
FFF_2014B_2186992,1,Distinction,alto,0,0.3612458777701114
FFF_2014B_2222615,2,Pass,alto,1,0.5044197715383794
FFF_2014B_2238019,3,Fail,medio,25,0.0457157784743991
FFF_2014B_2242595,1,Fail,alto,2,0.4199437745783093
FFF_2014B_2242732,0,Pass,alto,15,0.6973940363524218
FFF_2014B_2244285,1,Pass,alto,6,0.4031406513504122
FFF_2014B_2256318,1,Pass,alto,4,0.2762520384769918
FFF_2014B_2257112,1,Distinction,alto,0,0.491146165044127
FFF_2014B_2264054,2,Pass,alto,4,0.4796351323336328
FFF_2014B_2270880,0,Pass,medio,10,0.6964739659658462
FFF_2014B_227297,1,Pass,alto,2,0.3836343732895457
FFF_2014B_228138,0,Pass,medio,7,0.4458223669536512
FFF_2014B_228258,0,Fail,medio,8,0.5681812861390078
FFF_2014B_228729,1,Pass,alto,1,0.4119066027524354
FFF_2014B_2299808,1,Distinction,alto,1,0.4223669536512469
FFF_2014B_2303413,2,Pass,alto,1,0.4466071644216096
FFF_2014B_2306016,1,Distinction,alto,2,0.4385203337417584
FFF_2014B_232286,1,Pass,alto,0,0.3485404779624576
FFF_2014B_2327494,2,Pass,medio,12,0.7395421141888072
FFF_2014B_2336654,3,Fail,baixo,27,0.0344827586206896
FFF_2014B_2337362,2,Pass,alto,2,0.6385943479962204
FFF_2014B_2345438,2,Pass,alto,2,0.5296469596602514
FFF_2014B_234796,2,Pass,alto,4,0.5617778578073886
FFF_2014B_2355214,3,Fail,medio,16,0.191606170598911
FFF_2014B_237182,2,Fail,medio,11,0.4814532796693135
FFF_2014B_2383307,0,Pass,alto,0,0.4889456935677395
FFF_2014B_239345,2,Pass,alto,1,0.4597985660635029
FFF_2014B_2410519,1,Distinction,alto,0,0.4638137655539739
FFF_2014B_242254,0,Fail,medio,16,0.724765977809014
FFF_2014B_2426332,2,Pass,alto,5,0.5239376008606778
FFF_2014B_242998,1,Pass,alto,2,0.4209690230341541
FFF_2014B_2437930,1,Pass,medio,6,0.3391295042936251
FFF_2014B_2448082,3,Fail,medio,17,0.1584172308555793
FFF_2014B_244961,0,Pass,alto,4,0.4684531228361722
FFF_2014B_2481482,1,Pass,alto,3,0.3954314079214974
FFF_2014B_2492219,0,Pass,alto,6,0.379890821065112
FFF_2014B_2492787,1,Distinction,alto,9,0.421224601449826
FFF_2014B_2503799,0,Fail,alto,2,0.5843659979204662
FFF_2014B_251375,1,Pass,alto,2,0.3944493408247953
FFF_2014B_2516163,2,Distinction,alto,3,0.5194229591880728
FFF_2014B_2523915,0,Pass,medio,12,0.6801150347039793
FFF_2014B_2532785,1,Distinction,alto,1,0.4248917114978497
FFF_2014B_2543637,3,Fail,baixo,22,0.1288932146829811
FFF_2014B_2545629,0,Pass,medio,6,0.6934718651435234
FFF_2014B_2554552,0,Pass,alto,3,0.7119180940657229
FFF_2014B_255878,2,Pass,alto,3,0.5883284253190209
FFF_2014B_2561313,1,Pass,alto,2,0.4576679780914911
FFF_2014B_2561862,2,Distinction,alto,1,0.4549145987753787
FFF_2014B_2564619,0,Pass,alto,7,0.5324570090933645
FFF_2014B_256740,0,Pass,alto,0,0.57421167786267
FFF_2014B_2569942,1,Pass,alto,3,0.4465508987966525
FFF_2014B_2570929,1,Pass,alto,1,0.3458726750653181
FFF_2014B_2575119,1,Fail,baixo,21,0.3598130841121496
FFF_2014B_2581536,0,Pass,alto,2,0.5148421401501505
FFF_2014B_2581654,1,Pass,medio,11,0.500633541496968
FFF_2014B_2585330,2,Pass,alto,2,0.5147669746430273
FFF_2014B_258737,1,Pass,alto,9,0.4611440071210186
FFF_2014B_2589352,2,Pass,alto,0,0.5359820089955023
FFF_2014B_2595058,3,Fail,baixo,24,0.0582758620689655
FFF_2014B_260062,0,Pass,medio,12,0.554308191449654
FFF_2014B_2604975,1,Pass,alto,3,0.4252075642850844
FFF_2014B_2606636,1,Distinction,alto,0,0.3889405613543544
FFF_2014B_2606890,0,Pass,alto,0,0.5017227373315778
FFF_2014B_2609955,3,Fail,baixo,25,0.0912945166760881
FFF_2014B_261265,2,Pass,medio,13,0.5343651146375258
FFF_2014B_2616978,2,Distinction,alto,1,0.5640801732732837
FFF_2014B_2620930,2,Distinction,alto,8,0.6670826663772755
FFF_2014B_26211,1,Pass,alto,0,0.4544701201121262
FFF_2014B_2634654,3,Fail,baixo,23,0.0951056729699666
FFF_2014B_2659650,1,Pass,alto,2,0.3376735118743193
FFF_2014B_2661827,1,Pass,alto,1,0.4191010527642942
FFF_2014B_266536,2,Pass,alto,7,0.5047619047619047
FFF_2014B_2666213,2,Pass,medio,6,0.6748700991969769
FFF_2014B_2666831,2,Pass,alto,2,0.4687813417458378
FFF_2014B_2674773,1,Pass,alto,3,0.4796851574212893
FFF_2014B_2681270,2,Pass,alto,2,0.5647118648726653
FFF_2014B_2689210,1,Pass,alto,2,0.310802246311717
FFF_2014B_269730,1,Pass,alto,1,0.4511893449767942
FFF_2014B_2697630,2,Pass,medio,13,0.6751967244578081
FFF_2014B_2697885,2,Pass,alto,2,0.49322009185682
FFF_2014B_27189,0,Fail,alto,10,0.5553972445164832
FFF_2014B_27683,0,Pass,alto,10,0.6024350307215927
FFF_2014B_277577,1,Pass,alto,1,0.3746690203000883
FFF_2014B_278155,1,Distinction,alto,0,0.4366483183485264
FFF_2014B_279755,1,Pass,alto,4,0.5145150704296462
FFF_2014B_282806,1,Fail,alto,7,0.4376767063866045
FFF_2014B_28808,3,Fail,baixo,24,0.096215306980656
FFF_2014B_28897,1,Distinction,alto,1,0.4402394902827138
FFF_2014B_293454,1,Fail,medio,13,0.2946130621325282
FFF_2014B_295741,0,Pass,alto,1,0.5599610948161883
FFF_2014B_296904,2,Pass,alto,7,0.5228765914866164
FFF_2014B_297014,2,Pass,alto,1,0.5074787553177034
FFF_2014B_30531,3,Fail,medio,18,0.129416481909524
FFF_2014B_305876,0,Pass,medio,10,0.6170531755398896
FFF_2014B_305918,0,Fail,medio,12,0.4187833724237736
FFF_2014B_313243,1,Pass,alto,0,0.4980057141240701
FFF_2014B_313756,2,Pass,alto,11,0.510238501164091
FFF_2014B_315025,1,Pass,alto,4,0.443306517749053
FFF_2014B_315850,1,Pass,alto,1,0.476713406782086
FFF_2014B_316327,3,Fail,medio,18,0.2291091296457034
FFF_2014B_317394,1,Distinction,alto,2,0.4372445151247047
FFF_2014B_318068,1,Pass,alto,1,0.3521618923277783
FFF_2014B_319042,1,Pass,alto,0,0.5369695920527862
FFF_2014B_321096,1,Pass,medio,3,0.3772339134898045
FFF_2014B_324948,0,Pass,medio,9,0.626948612207891
FFF_2014B_325089,2,Pass,alto,4,0.4669648860408633
FFF_2014B_327616,0,Pass,medio,5,0.4611758868767054
FFF_2014B_331107,1,Fail,medio,10,0.3383251231527093
FFF_2014B_336163,3,Fail,medio,23,0.0497710949640892
FFF_2014B_337615,3,Fail,baixo,23,0.2215106732348111
FFF_2014B_338958,0,Fail,medio,12,0.6231028667790894
FFF_2014B_339728,1,Pass,alto,1,0.4099734476583657
FFF_2014B_339824,2,Distinction,alto,11,0.5094989251446248
FFF_2014B_341044,1,Fail,medio,15,0.2656089795477847
FFF_2014B_342125,2,Pass,alto,0,0.5695946446047189
FFF_2014B_342234,1,Pass,alto,7,0.4768231656587983
FFF_2014B_344409,1,Pass,medio,2,0.4875748076375037
FFF_2014B_344451,1,Pass,alto,6,0.3344154894562895
FFF_2014B_345442,1,Fail,medio,7,0.2641283524904215
FFF_2014B_348378,3,Fail,baixo,24,0.0274989087734613
FFF_2014B_348855,2,Pass,alto,0,0.526030625694727
FFF_2014B_351181,1,Pass,alto,0,0.479846643355857
FFF_2014B_353979,2,Fail,medio,12,0.5554617795997107
FFF_2014B_356371,0,Pass,medio,8,0.5321442059088399
FFF_2014B_362661,0,Pass,alto,9,0.6601227409893874
FFF_2014B_36347,0,Pass,alto,3,0.5613825788527538
FFF_2014B_365860,1,Pass,alto,2,0.4448108470036826
FFF_2014B_367898,1,Pass,alto,1,0.3701162721126422
FFF_2014B_368675,1,Pass,alto,1,0.4233421750663129
FFF_2014B_371168,1,Distinction,alto,0,0.4153368724500244
FFF_2014B_378809,2,Pass,alto,0,0.4886216833946139
FFF_2014B_379042,1,Distinction,alto,1,0.4767853972087076
FFF_2014B_379107,3,Fail,medio,19,0.2271952081860155
FFF_2014B_379769,3,Fail,baixo,22,0.1510011123470523
FFF_2014B_381365,3,Fail,baixo,25,0.0747126436781609
FFF_2014B_382857,1,Fail,baixo,16,0.3845950587924428
FFF_2014B_383778,3,Fail,medio,20,0.0488537429190586
FFF_2014B_383921,0,Fail,alto,0,0.5288151286439774
FFF_2014B_388697,2,Pass,alto,8,0.4493148622195452
FFF_2014B_389759,1,Fail,medio,14,0.3633173628449962
FFF_2014B_389773,3,Fail,medio,16,0.2116858237547892
FFF_2014B_391114,1,Pass,alto,0,0.4382251292279863
FFF_2014B_392207,3,Fail,medio,15,0.2248348584934246
FFF_2014B_395188,1,Fail,alto,5,0.4681387376487194
FFF_2014B_395814,3,Fail,baixo,25,0.2689655172413793
FFF_2014B_398439,0,Pass,alto,2,0.4604480601522295
FFF_2014B_39882,2,Pass,alto,10,0.5014300676764423
FFF_2014B_400252,1,Pass,alto,0,0.4729275888238528
FFF_2014B_402449,0,Fail,alto,7,0.4192746947660662
FFF_2014B_402502,1,Distinction,alto,0,0.4406244712079634
FFF_2014B_402806,1,Pass,alto,1,0.4796704679664659
FFF_2014B_404170,2,Pass,alto,12,0.7671274005048427
FFF_2014B_405192,1,Pass,alto,2,0.337698239487851
FFF_2014B_405775,2,Pass,medio,4,0.5952491358232864
FFF_2014B_407500,0,Pass,alto,5,0.4584563534064955
FFF_2014B_408105,1,Fail,baixo,10,0.4008620689655172
FFF_2014B_408353,1,Pass,alto,8,0.4054188975002183
FFF_2014B_409651,0,Pass,alto,1,0.6125949103490992
FFF_2014B_409949,3,Fail,baixo,21,0.139899033113716
FFF_2014B_410199,1,Pass,alto,1,0.4522071853300604
FFF_2014B_410666,3,Fail,alto,10,0.2056547404794471
FFF_2014B_412695,2,Pass,alto,2,0.577084317430326
FFF_2014B_413200,0,Pass,medio,5,0.4920183629818979
FFF_2014B_414258,2,Pass,alto,2,0.5105396252379122
FFF_2014B_41489,3,Fail,baixo,27,0.0169033130493576
FFF_2014B_416302,1,Pass,alto,0,0.3905305723426945
FFF_2014B_417184,0,Pass,alto,2,0.5524569227226096
FFF_2014B_418218,1,Pass,alto,0,0.3557557219327418
FFF_2014B_419284,2,Pass,alto,2,0.5272740108562644
FFF_2014B_420042,1,Pass,alto,0,0.4100728653530377
FFF_2014B_421179,3,Fail,medio,16,0.1879741379310344
FFF_2014B_422250,3,Fail,baixo,26,0.1095545977011494
FFF_2014B_422530,2,Pass,alto,14,0.4860923630711334
FFF_2014B_422626,2,Pass,alto,8,0.5671072192610318
FFF_2014B_422697,1,Distinction,alto,0,0.2528367698353128
FFF_2014B_423648,1,Fail,baixo,18,0.2938530734632684
FFF_2014B_425332,3,Fail,medio,22,0.0786281224283931
FFF_2014B_42746,1,Distinction,alto,0,0.43639692483904
FFF_2014B_428068,3,Fail,baixo,27,0.0491478398731668
FFF_2014B_429015,0,Pass,medio,9,0.6617830980882616
FFF_2014B_430516,3,Fail,medio,25,0.0487584196240072
FFF_2014B_431987,1,Distinction,alto,0,0.3705525643204623
FFF_2014B_435446,1,Pass,alto,1,0.3337701695470554
FFF_2014B_436481,1,Pass,alto,5,0.3648449926472795
FFF_2014B_436590,2,Pass,alto,1,0.5112443778110944
FFF_2014B_438796,2,Pass,alto,0,0.4648577350668928
FFF_2014B_439433,0,Pass,alto,3,0.495506929414031
FFF_2014B_439633,1,Pass,alto,0,0.3150387361385386
FFF_2014B_440559,2,Pass,alto,1,0.5095423400610709
FFF_2014B_441073,3,Fail,baixo,22,0.1369168356997971
FFF_2014B_443007,2,Pass,alto,2,0.448259135045623
FFF_2014B_444574,0,Fail,alto,6,0.5039453610434748
FFF_2014B_444718,3,Fail,baixo,25,0.0851039126901196
FFF_2014B_445818,3,Fail,medio,22,0.0836941394773465
FFF_2014B_445947,2,Fail,alto,7,0.4860965096719933
FFF_2014B_46148,2,Pass,alto,1,0.5076576910255934
FFF_2014B_465175,0,Pass,medio,18,0.7691875092496671
FFF_2014B_465421,2,Pass,alto,5,0.5250775730589204
FFF_2014B_466347,0,Fail,medio,14,0.6260291839895655
FFF_2014B_466576,2,Fail,medio,6,0.568005529529222
FFF_2014B_467582,1,Pass,alto,1,0.3889926626710027
FFF_2014B_468730,3,Fail,medio,23,0.1004289377201601
FFF_2014B_469977,1,Pass,alto,0,0.314740052100695
FFF_2014B_470619,1,Pass,alto,5,0.4048575027554716
FFF_2014B_472120,1,Pass,alto,4,0.3849701289173043
FFF_2014B_472341,3,Fail,medio,19,0.123954399463523
FFF_2014B_472810,3,Fail,baixo,21,0.2256202215634264
FFF_2014B_474677,3,Fail,baixo,23,0.2182311621966794
FFF_2014B_475811,0,Pass,alto,3,0.4857650994396374
FFF_2014B_476912,3,Fail,baixo,27,0.1172413793103448
