aluno,total_cliques,media_semanal,semanas_ativas,semanas_mortas,inclinacao,centro_massa,std_forma,pico_posicao,frac_segunda_metade,cliques_pre_curso,final_result,faixa_volume
FFF_2013B_544212,4401,146.7,29,1,-0.0002809049111348186,0.47822986938705153,0.02803851427523835,0.7241379310344828,0.5621449670529425,286,Pass,alto
FFF_2013B_544249,1257,41.9,19,11,0.0020054104135860313,0.6554193070529175,0.08531277783596541,0.9310344827586207,0.7271280827366746,105,Pass,medio
FFF_2013B_544295,2572,85.73333333333333,26,4,-7.663604108245389e-05,0.49406070681610986,0.03289139345806836,0.20689655172413793,0.5314930015552101,0,Pass,alto
FFF_2013B_544313,4228,140.93333333333334,30,0,-0.0007245515094560024,0.44384725801715974,0.032615367104925096,0.7586206896551724,0.4761116367076632,75,Pass,alto
FFF_2013B_544479,6789,226.3,29,1,-0.0003917545738698227,0.4696390205250888,0.02196825320898622,0.06896551724137931,0.48254529385771094,62,Pass,alto
FFF_2013B_544530,4195,139.83333333333334,26,4,0.0005716323659847189,0.5443015083638157,0.041706433167992274,0.8620689655172413,0.6264600715137068,160,Pass,alto
FFF_2013B_544543,3717,123.9,27,3,0.00037557050056814443,0.5291067137940312,0.03800837110343424,0.9310344827586207,0.5127791229486145,51,Fail,alto
FFF_2013B_544697,362,12.066666666666666,7,23,-0.004756666400358901,0.1313583539721852,0.07566551093298736,0.1724137931034483,0.0,77,Fail,baixo
FFF_2013B_544847,1898,63.266666666666666,25,5,-0.0005771545716995006,0.4552705206932887,0.04398509185004093,0.9310344827586207,0.46153846153846156,8,Fail,alto
FFF_2013B_544850,7698,256.6,30,0,-0.0009428217779577266,0.4269313122082763,0.02391677148783153,0.6551724137931034,0.4420628734736295,1514,Pass,alto
FFF_2013B_544880,857,28.566666666666666,8,22,-0.004830208075094458,0.12565887418017946,0.07538180880339673,0.1724137931034483,0.0,0,Fail,medio
FFF_2013B_544894,3380,112.66666666666667,25,5,0.0009725467481949042,0.575372372985105,0.04042184839132712,0.8620689655172413,0.6263313609467456,116,Pass,alto
FFF_2013B_544963,2523,84.1,24,6,0.0005933399377561802,0.545983845176104,0.06075039743244489,0.7931034482758621,0.6428854538248118,0,Pass,alto
FFF_2013B_544991,1878,62.6,19,11,0.0015018462118008295,0.6163930814145643,0.06330568190088005,0.8620689655172413,0.7050053248136315,14,Pass,alto
FFF_2013B_545048,2765,92.16666666666667,28,2,0.0003397787777055881,0.5263328552721831,0.04774107102543616,0.8620689655172413,0.583363471971067,228,Fail,alto
FFF_2013B_545080,2046,68.2,29,1,-0.0018563038979989717,0.35613644790507964,0.037075141876531686,0.4482758620689655,0.2859237536656891,60,Fail,alto
FFF_2013B_545229,4821,160.7,29,1,-0.0012134988771547541,0.40595383702050664,0.022990492188572846,0.6551724137931034,0.3717071147064924,455,Distinction,alto
FFF_2013B_545377,1603,53.43333333333333,17,13,-0.003553820457609724,0.22457891453524642,0.050740760087955916,0.06896551724137931,0.08546475358702432,36,Fail,medio
FFF_2013B_545379,3769,125.63333333333334,28,2,0.001251058411943815,0.5969570269256458,0.0448977127728364,0.896551724137931,0.6813478376227117,95,Pass,alto
FFF_2013B_545384,151,5.033333333333333,6,24,-0.005364312075963726,0.08426581411281116,0.09795182332555634,0.1724137931034483,0.0,35,Fail,baixo
FFF_2013B_545604,216,7.2,6,24,-0.005782144769908952,0.05188378033205619,0.10355202752781413,0.0,0.0,55,Fail,baixo
FFF_2013B_545720,1999,66.63333333333334,23,7,0.0015612923258069523,0.6210001552500387,0.0911345790063703,0.9310344827586207,0.6313156578289144,62,Fail,alto
FFF_2013B_545751,1471,49.03333333333333,21,9,-0.0036107798603932624,0.22016456081952226,0.05966376660401097,0.20689655172413793,0.08225696804894629,136,Fail,medio
FFF_2013B_545909,2638,87.93333333333334,23,7,-9.192253881618947e-05,0.49287600324174535,0.055858561524455494,0.9310344827586207,0.5185746777862017,15,Pass,alto
FFF_2013B_546215,4246,141.53333333333333,30,0,-0.000515567357250979,0.46004352981304913,0.02275556446720738,0.6551724137931034,0.4533678756476685,260,Pass,alto
FFF_2013B_546329,1786,59.53333333333333,26,4,0.0008589860327575617,0.566571417538711,0.06106048908072804,0.9310344827586207,0.6019036954087347,124,Fail,alto
FFF_2013B_546348,4536,151.2,30,0,0.000603943633235439,0.5468056315757465,0.031008178066991424,0.7586206896551724,0.652557319223986,159,Pass,alto
FFF_2013B_546408,639,21.3,12,18,-0.005153004294460373,0.10064216717932115,0.06691325888693633,0.0,0.0,130,Fail,medio
FFF_2013B_546412,2281,76.03333333333333,26,4,-0.0014299097004367948,0.3891819982161484,0.03143483179756977,0.5172413793103449,0.4537483559842175,157,Fail,alto
FFF_2013B_546431,134,4.466666666666667,4,26,-0.005807447744591835,0.049922799794132784,0.12425964507662754,0.06896551724137931,0.0,35,Fail,baixo
FFF_2013B_546464,6973,232.43333333333334,30,0,-0.0013996781164660713,0.39152494597387955,0.023690457460072967,0.5517241379310345,0.35379320235192874,393,Distinction,alto
FFF_2013B_546583,6579,219.3,30,0,-0.0006957452682981429,0.4460797417068939,0.022882562523017545,0.06896551724137931,0.49810001519987834,367,Pass,alto
FFF_2013B_546682,4085,136.16666666666666,30,0,-0.00015058211013733482,0.48832988646435654,0.02369842991665837,0.7241379310344828,0.5179926560587516,17,Pass,alto
FFF_2013B_546780,1056,35.2,22,8,-0.004024673880068764,0.1880877742946708,0.05136697439318748,0.06896551724137931,0.09659090909090907,109,Fail,medio
FFF_2013B_546868,476,15.866666666666667,12,18,-0.004554079696394687,0.14705882352941177,0.08023584487369441,0.1724137931034483,0.0021008403361344537,58,Fail,baixo
FFF_2013B_546912,2574,85.8,28,2,-0.0008079425209569808,0.437384454625834,0.022423664467498473,0.6896551724137931,0.4448329448329448,175,Pass,alto
FFF_2013B_546925,4222,140.73333333333332,27,3,-0.0008103113675967137,0.4372008690112546,0.02542961785751899,0.8620689655172413,0.4225485551871151,130,Pass,alto
FFF_2013B_546932,2339,77.96666666666667,27,3,-0.0016366101520810022,0.3731627132137223,0.03187812798049169,0.5172413793103449,0.3492945703292005,70,Pass,alto
FFF_2013B_547014,5427,180.9,30,0,-0.0007784994608385993,0.43966629178500843,0.019381274239175836,0.7241379310344828,0.4650819974203059,105,Pass,alto
FFF_2013B_547228,3823,127.43333333333334,30,0,-0.0008353513960493779,0.43526026680617314,0.034473762064300285,0.9310344827586207,0.41773476327491493,327,Pass,alto
FFF_2013B_547302,934,31.133333333333333,5,25,-0.006200560699135133,0.019456545817027247,0.13436290041849516,0.0,0.0,715,Fail,medio
FFF_2013B_547399,2399,79.96666666666667,27,3,0.0007508690356243169,0.5581923502608845,0.044325829299122335,0.7241379310344828,0.6586077532305126,31,Pass,alto
FFF_2013B_547400,1648,54.93333333333333,21,9,-2.186895903754971e-05,0.49830515567458983,0.051650418268524186,0.7586206896551724,0.5825242718446603,44,Distinction,medio
FFF_2013B_547534,435,14.5,7,23,-0.005206807052536024,0.09647245342845819,0.09122266628838215,0.06896551724137931,0.0,13,Fail,baixo
FFF_2013B_547581,5971,199.03333333333333,30,0,-0.00127240878185982,0.40138831940586395,0.021505765298246275,0.0,0.41383352872215706,875,Distinction,alto
FFF_2013B_547953,1485,49.5,20,10,-0.002999367048310319,0.26754905375595034,0.05734927000773641,0.1724137931034483,0.2,262,Fail,medio
FFF_2013B_548057,2092,69.73333333333333,15,15,0.002132175755087978,0.6652436210193182,0.09956455606780228,0.896551724137931,0.7108030592734226,38,Fail,alto
FFF_2013B_548087,5778,192.6,30,0,-0.0006918960377112214,0.4463780570773803,0.02874802884462405,0.10344827586206896,0.4309449636552441,100,Pass,alto
FFF_2013B_548095,3217,107.23333333333333,28,2,-0.0014430429555444984,0.38816417094530137,0.0273514616628481,0.06896551724137931,0.34566366179670505,105,Distinction,alto
FFF_2013B_548099,5531,184.36666666666667,29,1,-0.0009729366424736379,0.4245974102082931,0.022124253373718764,0.06896551724137931,0.4152956065810884,313,Pass,alto
FFF_2013B_548180,518,17.266666666666666,7,23,-0.005739538998715862,0.055185727599520715,0.09865593131274894,0.034482758620689655,0.0,1,Fail,baixo
FFF_2013B_548219,5260,175.33333333333334,30,0,0.0005865410236130552,0.5454569293300118,0.02292848879340487,0.7931034482758621,0.5511406844106463,241,Pass,alto
FFF_2013B_548312,3886,129.53333333333333,30,0,-0.0005777563793933557,0.45522388059701496,0.025203651149905228,0.06896551724137931,0.5023160061760165,113,Distinction,alto
FFF_2013B_548352,4085,136.16666666666666,27,3,-0.0012794305654453538,0.4008441311779851,0.021682721580356765,0.06896551724137931,0.386046511627907,70,Pass,alto
FFF_2013B_548459,7047,234.9,30,0,-0.0001787142518223033,0.48614964548377154,0.018054166204918412,0.7241379310344828,0.5095785440613027,275,Pass,alto
FFF_2013B_548521,5143,171.43333333333334,29,1,-0.0014391949747780762,0.38846238945469896,0.021290242626085913,0.13793103448275862,0.3986000388878087,64,Pass,alto
FFF_2013B_548741,180,6.0,5,25,-0.003349400568532938,0.2404214559386973,0.09874729771788374,0.06896551724137931,0.0,0,Fail,baixo
FFF_2013B_548759,7702,256.73333333333335,30,0,-0.00020987571233105045,0.4837346322943437,0.019290268505559618,0.3103448275862069,0.4885743962607115,567,Pass,alto
FFF_2013B_548764,2342,78.06666666666666,15,15,0.0037095966768275596,0.787493742454136,0.10555589705212423,0.896551724137931,0.8659265584970112,34,Pass,alto
FFF_2013B_548857,3862,128.73333333333332,28,2,-0.0002933232102646998,0.47726745120448577,0.035388121908487724,0.8620689655172413,0.4432936302433972,20,Pass,alto
FFF_2013B_548926,1362,45.4,19,11,0.0011972839784456218,0.5927895083295357,0.0750477255216437,0.9310344827586207,0.5726872246696035,126,Fail,medio
FFF_2013B_548938,438,14.6,8,22,-0.004818138875767595,0.12659423712801135,0.08794865101178402,0.06896551724137931,0.0,23,Fail,baixo
FFF_2013B_549014,957,31.9,11,19,0.0030422749996222437,0.7357763124707237,0.1200630596951727,0.9310344827586207,0.7816091954022988,9,Fail,medio
FFF_2013B_549056,519,17.3,10,20,-0.003974015229938639,0.19201381967975548,0.06550332424019117,0.1724137931034483,0.16377649325626203,4,Fail,baixo
FFF_2013B_549065,8893,296.43333333333334,30,0,0.00048188780542169436,0.5373463049201814,0.05108005973596019,0.6206896551724138,0.6412909029573822,481,Pass,alto
FFF_2013B_549093,196,6.533333333333333,15,15,-0.004376745136319266,0.16080225193525682,0.06546713427961635,0.0,0.10714285714285714,59,Fail,baixo
FFF_2013B_549149,175,5.833333333333333,3,27,-0.006029556650246306,0.03270935960591133,0.13349174263404415,0.0,0.017142857142857144,48,Fail,baixo
FFF_2013B_549239,4167,138.9,29,1,-0.001091952688278821,0.4153736666583915,0.01945999668399314,0.034482758620689655,0.3892488600911928,363,Pass,alto
FFF_2013B_549343,5919,197.3,27,3,-0.0004888764355130935,0.4621120762477352,0.026399489513630733,0.7586206896551724,0.4811623585065045,244,Pass,alto
FFF_2013B_549369,2582,86.06666666666666,23,7,0.0009241699831726273,0.5716231736958786,0.04138084831068249,0.896551724137931,0.6266460108443067,77,Pass,alto
FFF_2013B_549370,3279,109.3,22,8,-0.0003544991368200446,0.4725263168964465,0.04544853870079426,0.896551724137931,0.4297041781030802,351,Fail,alto
FFF_2013B_549410,356,11.866666666666667,7,23,-0.005155541113096949,0.10044556373498645,0.1208164176328195,0.10344827586206896,0.0,172,Fail,baixo
FFF_2013B_549420,5615,187.16666666666666,30,0,-0.0008954641399318722,0.43060152915527994,0.020574647257950825,0.5172413793103449,0.45146927871772036,292,Distinction,alto
FFF_2013B_549517,5102,170.06666666666666,28,2,-0.0010324638770636307,0.4199840495275686,0.019961322487259747,0.06896551724137931,0.41905135241081926,302,Pass,alto
FFF_2013B_549537,2987,99.56666666666666,28,2,0.00034759448898508285,0.5269385728963439,0.0351199688817087,0.6896551724137931,0.6123200535654503,85,Pass,alto
FFF_2013B_549596,2185,72.83333333333333,22,8,-0.0007156693300208985,0.44453562692338044,0.05908442397718669,0.9310344827586207,0.41647597254004576,248,Fail,alto
FFF_2013B_549626,4500,150.0,28,2,-0.0005057471264367816,0.4608045977011495,0.030874337099896162,0.896551724137931,0.44555555555555554,138,Pass,alto
FFF_2013B_549670,92,3.066666666666667,3,27,-0.004962035111476521,0.11544227886056972,0.12074299145415114,0.13793103448275862,0.0,0,Fail,baixo
FFF_2013B_549706,2642,88.06666666666666,24,6,0.0012879985247297233,0.5998198856665536,0.04397741623917498,0.9310344827586207,0.7119606358819077,0,Pass,alto
FFF_2013B_549751,2545,84.83333333333333,24,6,-0.0013599043687485116,0.3946074114219904,0.05217408721573862,0.6896551724137931,0.40589390962671906,88,Fail,alto
FFF_2013B_549790,3189,106.3,25,5,-0.001971948204879747,0.3471740141218196,0.02838242854770537,0.06896551724137931,0.3430542489808718,929,Pass,alto
FFF_2013B_549825,1494,49.8,19,11,0.0012612556268827627,0.5977473110834142,0.06017682142214036,0.9310344827586207,0.6091030789825971,31,Pass,medio
FFF_2013B_549898,2447,81.56666666666666,27,3,-0.0020562283025274872,0.3406423065541197,0.04421074648806682,0.06896551724137931,0.33346955455659993,213,Pass,alto
FFF_2013B_550026,1243,41.43333333333333,12,18,0.002007594028226589,0.6555885371875606,0.0805045898592812,0.8620689655172413,0.6009654062751408,64,Pass,medio
FFF_2013B_550095,177,5.9,8,22,-0.005765351331988461,0.053185271770894216,0.09281541915684012,0.0,0.0,21,Fail,baixo
FFF_2013B_550123,4062,135.4,27,3,-0.0015560809674735703,0.37940372502079833,0.03883964078995282,0.3448275862068966,0.33776464795667155,60,Pass,alto
FFF_2013B_550272,2554,85.13333333333334,26,4,0.0018165141290723272,0.6407798450031053,0.06090334729020907,0.9310344827586207,0.6977290524667188,57,Pass,alto
FFF_2013B_550287,3869,128.96666666666667,28,2,-0.0011356922527572199,0.4119838504113154,0.023642527978008903,0.5517241379310345,0.41871284569656236,78,Pass,alto
FFF_2013B_550435,1855,61.833333333333336,22,8,0.00010973558521148078,0.5085045078538898,0.06056895593546232,0.9310344827586207,0.5293800539083557,11,Fail,alto
FFF_2013B_550470,4774,159.13333333333333,30,0,-0.0019870330251040005,0.34600494055444,0.028846545058502295,0.06896551724137931,0.32614160033514866,574,Distinction,alto
FFF_2013B_550495,5038,167.93333333333334,30,0,-0.001331018850727795,0.3968460390685959,0.025593134352814403,0.0,0.372171496625645,306,Distinction,alto
FFF_2013B_550617,173,5.766666666666667,7,23,-0.00496762619995242,0.11500896950368746,0.09041126839332261,0.1724137931034483,0.0,43,Fail,baixo
FFF_2013B_550651,2983,99.43333333333334,28,2,-0.0005873102941138087,0.45448345220617986,0.045634037645351254,0.7931034482758621,0.4619510559839088,209,Pass,alto
FFF_2013B_550736,4647,154.9,27,3,-0.0013080550251540757,0.39862573555055925,0.022299557223013553,0.034482758620689655,0.383473208521627,136,Pass,alto
FFF_2013B_550763,6132,204.4,30,0,-0.0004480589072296758,0.4652754346897002,0.019160610735746594,0.9310344827586207,0.47080887149380285,1061,Distinction,alto
FFF_2013B_550787,4393,146.43333333333334,28,2,-0.0011980329713542157,0.4071524447200484,0.03074524409860601,0.6896551724137931,0.38811745959480987,206,Fail,alto
FFF_2013B_550792,9226,307.53333333333336,29,1,-0.0011065598575578474,0.41424161103926677,0.019804795532814185,0.5517241379310345,0.45718621287665284,39,Fail,alto
FFF_2013B_550797,3565,118.83333333333333,25,5,-0.0017478669614204342,0.36454031048991636,0.036084466874542746,0.06896551724137931,0.3267882187938289,382,Pass,alto
FFF_2013B_550802,1876,62.53333333333333,17,13,0.0018940732536269866,0.6467906771560915,0.07026127381034575,0.8620689655172413,0.6433901918976546,1,Pass,alto
FFF_2013B_550813,1447,48.233333333333334,25,5,-0.0008703519921159418,0.43254772061101443,0.042687459113795206,0.5517241379310345,0.4457498272287492,224,Pass,medio
FFF_2013B_550853,4735,157.83333333333334,28,2,-0.0017626061105088017,0.3633980264355678,0.03165584433773787,0.0,0.39535374868004225,663,Pass,alto
FFF_2013B_550866,1070,35.666666666666664,18,12,-0.004305926626677618,0.1662906864324847,0.06400758633621363,0.034482758620689655,0.02149532710280374,170,Fail,medio
FFF_2013B_550909,1163,38.766666666666666,15,15,-0.004158437243253945,0.17772111364781926,0.054856815238622944,0.0,0.018916595012897677,60,Fail,medio
FFF_2013B_550933,3308,110.26666666666667,27,3,5.286002316156768e-05,0.5040966517950214,0.06873347024543153,0.7586206896551724,0.5773881499395405,79,Pass,alto
FFF_2013B_550961,374,12.466666666666667,20,10,-0.003057467298781177,0.2630462843444588,0.05676907108274844,0.1724137931034483,0.22727272727272735,2,Fail,baixo
FFF_2013B_551027,7953,265.1,26,4,-0.0006390995373682456,0.450469785853961,0.04176678940037097,0.9310344827586207,0.4301521438450899,55,Pass,alto
FFF_2013B_551058,5634,187.8,30,0,0.0008762941350445393,0.5679127954659519,0.02542086162244151,0.8620689655172413,0.6663116790912316,230,Pass,alto
FFF_2013B_551061,397,13.233333333333333,4,26,-0.004430895789612303,0.15660557630504648,0.10351323678742985,0.13793103448275862,0.02518891687657431,0,Fail,baixo
FFF_2013B_551190,55,1.8333333333333333,3,27,-0.004785114773991303,0.12915360501567397,0.11413426275979027,0.10344827586206896,0.0,15,Fail,baixo
FFF_2013B_551212,3560,118.66666666666667,28,2,0.00013048205871692638,0.5101123595505619,0.028572017215587324,0.896551724137931,0.5325842696629214,80,Distinction,alto
FFF_2013B_551258,2663,88.76666666666667,28,2,-0.0002866288198553321,0.47778626646121175,0.041293786379823255,0.9310344827586207,0.5369883589936163,102,Pass,alto
FFF_2013B_551287,118,3.933333333333333,5,25,-0.005256311155521201,0.09263588544710694,0.09208172986160156,0.1724137931034483,0.0,188,Fail,baixo
FFF_2013B_551311,2653,88.43333333333334,25,5,-0.0006544944397322142,0.4492766809207533,0.038260052362318046,0.896551724137931,0.4074632491519035,326,Pass,alto
FFF_2013B_551397,6518,217.26666666666668,30,0,-0.00019980606456118256,0.4845150299965082,0.027264362247379263,0.3793103448275862,0.44108622276772014,254,Pass,alto
FFF_2013B_551495,1695,56.5,19,11,0.0004343075393505078,0.5336588342996642,0.07014527627279994,0.9310344827586207,0.528023598820059,43,Fail,alto
FFF_2013B_551583,3180,106.0,28,2,0.00045921044346968317,0.5355888093689005,0.039551698494043164,0.9310344827586207,0.5735849056603775,80,Pass,alto
FFF_2013B_551602,2759,91.96666666666667,27,3,-0.0017808035266118644,0.3619877266875804,0.030185735578809932,0.10344827586206896,0.27908662558898145,135,Pass,alto
FFF_2013B_551688,1632,54.4,20,10,-0.0016093589827477152,0.3752746788370521,0.04570070768044968,0.0,0.3639705882352941,55,Fail,medio
FFF_2013B_551730,493,16.433333333333334,10,20,-0.004158327824244653,0.17772959362103938,0.06945237083445502,0.3793103448275862,0.0,364,Fail,baixo
FFF_2013B_551791,1901,63.36666666666667,24,6,-0.001775191208420836,0.36242268134738526,0.03997722416878802,0.6551724137931034,0.38611257233035245,39,Pass,alto
FFF_2013B_551796,3224,107.46666666666667,25,5,-0.0004903435579096709,0.4619983742620004,0.03433953285008876,0.896551724137931,0.4826302729528536,206,Pass,alto
FFF_2013B_551805,1736,57.86666666666667,28,2,0.001543189309165842,0.6195971714603526,0.05096472045906527,0.9310344827586207,0.6440092165898617,4,Pass,alto
FFF_2013B_552057,454,15.133333333333333,14,16,-0.004394505887599046,0.15942579371107402,0.060809797122675396,0.1724137931034483,0.01762114537444934,48,Fail,baixo
FFF_2013B_552142,1295,43.166666666666664,25,5,0.0018118802101004545,0.6404207162827853,0.07508372567676758,0.896551724137931,0.6841698841698841,116,Pass,medio
FFF_2013B_552320,1235,41.166666666666664,16,14,-0.0006497547882712681,0.4496440039089767,0.06463651474115308,0.8620689655172413,0.43076923076923085,171,Pass,medio
FFF_2013B_552374,2483,82.76666666666667,28,2,-0.0005828286407638684,0.4548307803408001,0.03157355788254713,0.4482758620689655,0.4389850986709626,12,Pass,alto
FFF_2013B_552450,3587,119.56666666666666,24,6,-0.0010691804200869965,0.4171385174432578,0.0516460447927728,0.6551724137931034,0.5466964036799554,105,Fail,alto
FFF_2013B_552491,2637,87.9,28,2,0.0012242144918953052,0.5948766231218863,0.03312635659506876,0.896551724137931,0.6545316647705727,127,Pass,alto
FFF_2013B_552560,192,6.4,6,24,-0.005621987393400075,0.06429597701149424,0.08987557306776556,0.06896551724137931,0.0,1,Fail,baixo
FFF_2013B_552567,655,21.833333333333332,15,15,-0.0006966179554891354,0.446012108449592,0.06813116678660389,0.7586206896551724,0.4320610687022901,0,Fail,medio
FFF_2013B_552648,2625,87.5,22,8,0.00021975740240478872,0.517031198686371,0.0436187149082757,0.8275862068965517,0.5344761904761904,187,Fail,alto
FFF_2013B_552708,4487,149.56666666666666,25,5,0.0004664073421350965,0.53614656901547,0.042415522510723724,0.896551724137931,0.5444617784711389,73,Distinction,alto
FFF_2013B_552721,2594,86.46666666666667,18,12,0.0012696365275217986,0.5983968308829394,0.05249267917900433,0.9310344827586207,0.6696222050886662,154,Pass,alto
FFF_2013B_552834,1542,51.4,18,12,-0.0035502770768500525,0.22485352654412094,0.04330385606266242,0.0,0.12840466926070038,128,Fail,medio
FFF_2013B_552987,4455,148.5,29,1,-0.0001775260952124132,0.48624172762103796,0.026582715282369815,0.7241379310344828,0.512233445566779,51,Pass,alto
FFF_2013B_553017,2818,93.93333333333334,27,3,0.000870614853977805,0.5674726511832799,0.04021099598468329,0.6896551724137931,0.734208658623137,0,Fail,alto
FFF_2013B_553100,4328,144.26666666666668,27,3,0.0009153732119689364,0.5709414239275926,0.05041093114412078,0.9310344827586207,0.6231515711645101,18,Pass,alto
FFF_2013B_553104,2349,78.3,26,4,-0.0009835439879038771,0.42377534093744945,0.04352391681330469,0.5862068965517241,0.5061728395061728,0,Pass,alto
FFF_2013B_553155,2585,86.16666666666667,27,3,-0.0011493535693000824,0.4109250983792436,0.029199845988013798,0.6896551724137931,0.4135396518375243,93,Distinction,alto
FFF_2013B_553220,4482,149.4,26,4,-0.0003176716258185631,0.4753804489990614,0.04019597830670337,0.13793103448275862,0.49553770638107986,1,Distinction,alto
FFF_2013B_553262,15360,512.0,30,0,0.0007885208101594362,0.5611103627873562,0.024883655103763624,0.9310344827586207,0.5991536458333333,498,Pass,alto
FFF_2013B_553325,4227,140.9,29,1,0.0006866710192146306,0.5532170039891339,0.0488064842266215,0.8620689655172413,0.5656493967352733,29,Fail,alto
FFF_2013B_553425,1667,55.56666666666667,25,5,-0.0009612760429004295,0.4255011066752167,0.03813264614939684,0.41379310344827586,0.4193161367726454,98,Pass,medio
FFF_2013B_553500,3752,125.06666666666666,30,0,-0.0007503006183131695,0.44185170208072927,0.022046259321956422,0.7586206896551724,0.4410980810234541,80,Pass,alto
FFF_2013B_553528,2318,77.26666666666667,23,7,0.0002574042100272474,0.5199488262771117,0.039624926291162633,0.9310344827586207,0.5595340811044004,87,Fail,alto
FFF_2013B_553649,2181,72.7,27,3,-0.0010446167961854806,0.4190421982956252,0.033579399881826295,0.6551724137931034,0.4190738193489225,931,Pass,alto
FFF_2013B_553655,2377,79.23333333333333,27,3,0.000653743724036851,0.5506651386128559,0.03706408786475855,0.8620689655172413,0.5654185948674799,46,Pass,alto
FFF_2013B_553727,1649,54.96666666666667,26,4,-0.0004118854518631647,0.46807887748060467,0.034628580727107956,0.034482758620689655,0.45664038811400853,372,Fail,medio
FFF_2013B_553781,6826,227.53333333333333,30,0,-0.0009807426749844452,0.4239924426887055,0.024018598699965633,0.7931034482758621,0.39481394667447994,200,Pass,alto
FFF_2013B_553813,1914,63.8,20,10,-0.002174016642199681,0.33151371022952475,0.05224876345241097,0.3793103448275862,0.23145245559038663,41,Fail,alto
FFF_2013B_553831,3507,116.9,29,1,-0.0005728888639374666,0.45560111304484624,0.03717468203455995,0.10344827586206896,0.47904191616766467,166,Pass,alto
FFF_2013B_553841,308,10.266666666666667,3,27,-0.006022564754489115,0.0332512315270936,0.10690296288549736,0.0,0.0,116,Fail,baixo
FFF_2013B_553878,1898,63.266666666666666,26,4,0.00051620404828688,0.5400058137422332,0.06280786145284617,0.9310344827586207,0.5495258166491044,80,Pass,alto
FFF_2013B_553963,2868,95.6,25,5,-0.0007653009775312094,0.4406891742413313,0.04947571378864788,0.9310344827586207,0.45292887029288703,446,Fail,alto
FFF_2013B_554038,4738,157.93333333333334,30,0,-0.0013007276505812239,0.39919360707995516,0.03952853985523268,0.6551724137931034,0.4626424651751794,774,Fail,alto
FFF_2013B_554044,3582,119.4,27,3,-0.0010961990772053328,0.4150445715165868,0.024761154884940132,0.4827586206896552,0.3604131769960916,303,Pass,alto
FFF_2013B_554166,1651,55.03333333333333,13,17,0.0018243569643637961,0.6413876647381942,0.06330245572377774,0.9310344827586207,0.7153240460327075,38,Fail,medio
FFF_2013B_554236,2932,97.73333333333333,27,3,-0.00014401328139345378,0.48883897069200744,0.026953264490392297,0.5517241379310345,0.48806275579809005,76,Pass,alto
FFF_2013B_554256,2492,83.06666666666666,29,1,-0.0021832712287774727,0.3307964797697459,0.039275299375326936,0.0,0.2443820224719101,57,Fail,alto
FFF_2013B_554289,3235,107.83333333333333,28,2,-0.0013054518759466555,0.39882747961413423,0.031171101163429967,0.5862068965517241,0.39196290571870174,79,Pass,alto
FFF_2013B_554331,6956,231.86666666666667,23,7,-0.00168566313218764,0.36936110725545795,0.028990404827310846,0.06896551724137931,0.34358826912018403,167,Pass,alto
FFF_2013B_554372,6225,207.5,30,0,-0.001088616981831665,0.41563218390804596,0.021708304026390415,0.7931034482758621,0.40851405622489967,885,Pass,alto
FFF_2013B_554435,5293,176.43333333333334,23,7,0.002954476151367464,0.7289719017309784,0.09382313597084482,0.9310344827586207,0.7747969015681088,0,Fail,alto
FFF_2013B_554476,3970,132.33333333333334,29,1,0.00031224170152674554,0.5241987318683228,0.024249687727509732,0.9310344827586207,0.5566750629722921,59,Pass,alto
FFF_2013B_55450,1195,39.833333333333336,16,14,-0.002774072539921158,0.2850093781561102,0.05734348251898294,0.1724137931034483,0.18744769874476988,0,Fail,medio
FFF_2013B_554558,6726,224.2,30,0,-0.0014378813873544365,0.38856419248003116,0.02619329824519347,0.3793103448275862,0.3945881653285757,496,Distinction,alto
FFF_2013B_554592,4481,149.36666666666667,30,0,-0.001178080035865187,0.408698797220448,0.02080721867109144,0.10344827586206896,0.40370453023878594,430,Pass,alto
FFF_2013B_554620,2266,75.53333333333333,27,3,0.0001182052825194609,0.5091609093952583,0.03387797833625249,0.896551724137931,0.5860547219770521,36,Pass,alto
FFF_2013B_554664,2527,84.23333333333333,28,2,-0.0006480400990768,0.449776892321548,0.040074470239564244,0.10344827586206896,0.5294815987336763,92,Pass,alto
FFF_2013B_554748,7801,260.03333333333336,29,1,0.00032832846078459745,0.5254454557108064,0.02888588379951072,0.9310344827586207,0.5531342135623637,408,Pass,alto
FFF_2013B_554761,1767,58.9,22,8,0.0007656120458309648,0.5593349335518998,0.0497655433820125,0.7586206896551724,0.7181663837011883,15,Pass,alto
FFF_2013B_554813,5445,181.5,30,0,-0.0005040597092371792,0.4609353725341187,0.021030498082022477,0.034482758620689655,0.461524334251607,15,Pass,alto
FFF_2013B_554852,8148,271.6,27,3,-0.0005110134371742343,0.4603964586189968,0.0335418275439374,0.5517241379310345,0.5661512027491409,129,Pass,alto
FFF_2013B_554908,3928,130.93333333333334,30,0,-0.0011917518673158001,0.40763923028302546,0.0267136927159535,0.06896551724137931,0.43329938900203663,177,Distinction,alto
FFF_2013B_554923,1095,36.5,9,21,-0.0053809153752774515,0.08297905841599747,0.06945714318539042,0.0,0.0,755,Fail,medio
FFF_2013B_554940,2656,88.53333333333333,25,5,-0.0009024418028063312,0.43006076028250934,0.04310686877810365,0.8620689655172413,0.42055722891566266,214,Fail,alto
