,c0,c1,c2,c3,c4,c5,final_result,faixa_volume,ativo_no_fim,aprovado,perfil
FFF_2014B_616688,0.19902558900430056,0.17482329360713725,0.19183895072223572,0.15099050149985271,0.17582585873285753,0.09143426858963502,Distinction,alto,True,True,equilibrado
FFF_2014B_616789,0.18975745287977774,0.14032439738679883,0.18484727124060307,0.14776136481475527,0.22318679668307967,0.12796121677626524,Pass,alto,True,True,equilibrado
FFF_2014B_616794,0.26657650282948353,0.16258116016453203,0.1460818935460356,0.09873580432714855,0.07638106805166453,0.22780501123940808,Fail,alto,True,False,equilibrado
FFF_2014B_616909,0.4280132838445009,0.11460664750369773,0.0781619673981463,0.16162630970210573,0.06715353166075963,0.1442182020297863,Fail,medio,True,False,antecipado
FFF_2014B_616913,0.5723095745912075,0.1058188723631906,0.09993441683338015,0.11544828679395414,0.022453918574522704,0.06455301686503014,Pass,alto,True,True,antecipado
FFF_2014B_617014,0.18286003202157244,0.1491612394515403,0.048755652931097446,0.031085269140379963,0.16388014030504755,0.42937040041010077,Pass,alto,True,True,fim-pesado
FFF_2014B_617018,0.09312421229519674,0.07113649548882708,0.08989040854325828,0.0740099833364082,0.1482364581457845,0.4512388498787462,Fail,medio,True,False,fim-pesado
FFF_2014B_617053,0.6568778979907264,0.23843484843705645,0.03065430190623391,0.0,0.0,0.0,Fail,baixo,False,False,desistente
FFF_2014B_617201,0.24089452543214335,0.22587863235739752,0.07218561477937747,0.07502734812388646,0.11800275549810119,0.23041382036634664,Pass,alto,True,True,antecipado
FFF_2014B_617318,0.26359971806669785,0.18736334663427984,0.14713548197483547,0.13155598949249117,0.12948977652373525,0.11483450560415978,Pass,alto,True,True,equilibrado
FFF_2014B_617382,0.19692765265917486,0.21619837534412786,0.17264024952175566,0.13621781417326206,0.14322987960726166,0.10991080052300865,Pass,alto,True,True,equilibrado
FFF_2014B_617534,0.17157351725710376,0.1017696827070669,0.15264358752687762,0.20018041322228058,0.2136118790435204,0.19071640968639855,Pass,alto,True,True,fim-pesado
FFF_2014B_617535,1.0,0.0,0.0,0.0,0.0,0.0,Fail,baixo,False,False,desistente
FFF_2014B_617540,0.8200562324273664,0.13752845093051277,0.0,0.0,0.0,0.0,Fail,baixo,False,False,desistente
FFF_2014B_617564,0.16016150740242263,0.6418765621995771,0.0,0.0,0.0,0.0,Fail,baixo,False,False,desistente
FFF_2014B_617678,0.2466591023701463,0.18988275340393346,0.16336429091724097,0.22505883341738103,0.05622540477991499,0.0873772865487597,Pass,alto,True,True,equilibrado
FFF_2014B_617734,0.2588874632047702,0.13565147773955985,0.12183414261873014,0.07318012620299584,0.06995052861132373,0.32236456974290956,Pass,alto,True,True,antecipado
FFF_2014B_617740,0.32810271041369476,0.1501971361195793,0.14413164219563243,0.15839743954099542,0.11925383562840261,0.09001960270556156,Pass,alto,True,True,equilibrado
FFF_2014B_617751,0.343762656946132,0.1692219232772088,0.09655468550770291,0.13982242237608783,0.15694010492005633,0.08043991526676825,Pass,alto,True,True,equilibrado
FFF_2014B_617805,0.35521388448797353,0.1371856693130947,0.15197846866433934,0.15210061652007292,0.10701676203752422,0.07659648053733953,Pass,alto,True,True,equilibrado
FFF_2014B_617829,0.2352396667605747,0.17045489826308435,0.14931827227074138,0.10847657505201673,0.08238724565771088,0.22946533978424144,Pass,alto,True,True,equilibrado
FFF_2014B_617868,0.2620028091681032,0.19730484034257256,0.13477179056091143,0.11272205044949732,0.17837013240940888,0.10309724369381285,Pass,alto,True,True,equilibrado
FFF_2014B_617965,0.1751097293343087,0.19944202260274996,0.17256026404709654,0.12618406909215774,0.16946026650418763,0.14430288048833287,Pass,alto,True,True,equilibrado
FFF_2014B_617976,0.39838345187095353,0.14482356016898298,0.11337634269464741,0.08622228207970421,0.11628068906304775,0.12925781041110868,Pass,alto,True,True,antecipado
FFF_2014B_617998,0.18862889829298177,0.19960806337132078,0.1387329195866542,0.15910390043163142,0.14534070567921545,0.13035270896217688,Pass,alto,True,True,equilibrado
FFF_2014B_618004,0.2373937801620368,0.18738121673636754,0.1255717885484724,0.15275467939620876,0.1659316899063868,0.11132904619519274,Pass,alto,True,True,equilibrado
FFF_2014B_618005,0.3766945298627052,0.18149783756024826,0.09913390695906177,0.1348276544798698,0.08823291703532295,0.09397995901985898,Pass,alto,True,True,antecipado
FFF_2014B_618015,0.2643394320350208,0.15871292730808792,0.13215457171007738,0.1537363551698975,0.16488571520200854,0.12279058553492114,Pass,alto,True,True,equilibrado
FFF_2014B_618216,0.22113727742676623,0.1725183458669961,0.08988483026392273,0.1365261215921756,0.138740272643202,0.22937646968376435,Pass,alto,True,True,equilibrado
FFF_2014B_618279,0.7646474677259186,0.17987657823804798,0.0,0.0,0.0,0.0,Fail,baixo,False,False,desistente
FFF_2014B_618280,0.2064238189633177,0.21347232775467748,0.1201519324667055,0.11327137215245399,0.14011821056365079,0.1740097541195042,Pass,alto,True,True,equilibrado
FFF_2014B_618293,0.4056643756103853,0.17961477612843957,0.0723187577929696,0.03779599391274564,0.05319154186947032,0.21007482347635106,Pass,alto,True,True,antecipado
FFF_2014B_618390,0.20594739751994312,0.04075676712514245,0.05011452491904274,0.030171705888473933,0.16622949975741025,0.5028797540064917,Fail,medio,True,False,fim-pesado
FFF_2014B_618397,0.36388616605871676,0.14557145382296838,0.0829266942699155,0.11373204239299918,0.15543255313727428,0.1364149872479724,Pass,alto,True,True,antecipado
FFF_2014B_618412,0.3029505781449375,0.13372709454215395,0.11711911203485678,0.12948778260739743,0.13125213762348886,0.18640145336472896,Pass,alto,True,True,equilibrado
FFF_2014B_618513,0.2093943139678616,0.10649125904997352,0.05453234445817881,0.1332391547471894,0.19860497969274235,0.3262758255341692,Pass,alto,True,True,fim-pesado
FFF_2014B_618519,0.29984725866252787,0.2403004851473127,0.09343807611609983,0.09772991804328414,0.11264714881370308,0.10427586843773884,Pass,alto,True,True,antecipado
FFF_2014B_618590,0.08909274290379904,0.0839770286866968,0.09579270928389605,0.12371323823703631,0.19877982051088525,0.44784583902241554,Pass,medio,True,True,fim-pesado
FFF_2014B_618665,0.13851943164860833,0.07012818492738042,0.09146199336298604,0.07618972097010115,0.13016705903797965,0.5202952388161303,Fail,alto,True,False,fim-pesado
FFF_2014B_618667,0.42909685328974256,0.29236064303493814,0.12122037704383437,0.05324569178267584,0.009432932719099455,0.00850028173025721,Fail,medio,True,False,antecipado
FFF_2014B_618875,0.28708620494859344,0.14208806107461627,0.11809086230055614,0.11572138741385157,0.1523349863615088,0.17575479095716923,Pass,alto,True,True,equilibrado
FFF_2014B_618914,0.4249934224825267,0.22262216615217684,0.08109348209326477,0.07368816883910859,0.10153238283439528,0.055154330961614005,Pass,alto,True,True,antecipado
FFF_2014B_619118,0.7548240635641317,0.18311802965605464,0.005493196563949497,0.0,0.0,0.0,Fail,medio,False,False,desistente
FFF_2014B_619341,0.32873059180744857,0.1089465751749344,0.11457822231255257,0.11990741922008748,0.22728355031678676,0.12537101794963618,Pass,alto,True,True,equilibrado
FFF_2014B_619410,0.3762639701969132,0.06013837147418839,0.11221000137977252,0.1011422545483216,0.12670905243417216,0.23944526808417177,Pass,alto,True,True,antecipado
FFF_2014B_619461,0.41107511954342124,0.10595340403630217,0.06731708571134762,0.1489999310948607,0.13895840612968927,0.1376939793347541,Distinction,alto,True,True,antecipado
FFF_2014B_620081,0.41051146908173114,0.07109876242086174,0.058586758386327834,0.0703922476619381,0.12527075357646583,0.28047960610270384,Pass,medio,True,True,antecipado
FFF_2014B_620200,0.2106464667427623,0.05783216472227576,0.04825345216545797,0.12425379915262662,0.21035076243841938,0.395800340041935,Pass,medio,True,True,fim-pesado
FFF_2014B_620277,0.4721523008871184,0.1261677250875423,0.12498133168237521,0.06367690408111727,0.06100957728334373,0.13314068356881598,Fail,medio,True,False,antecipado
FFF_2014B_620320,0.7202483159424119,0.21381021567258524,0.0,0.0,0.0,0.0,Fail,medio,False,False,desistente
FFF_2014B_620399,0.8705281090289608,0.0989535166707228,0.0,0.0,0.0,0.0,Fail,baixo,False,False,desistente
FFF_2014B_620423,0.6255438784389853,0.24728275941208538,0.046537400242467525,0.0038782052303707026,0.0,0.0,Fail,baixo,False,False,desistente
FFF_2014B_620473,0.2123373778548163,0.16981507130748066,0.17746528505304862,0.15645233756531113,0.12666801646561976,0.12274007883596874,Pass,alto,True,True,equilibrado
FFF_2014B_620498,0.8692346680182464,0.0335022807906741,0.08554372923354173,0.0,0.0,0.0,Fail,baixo,False,False,desistente
FFF_2014B_620801,0.3429499152323209,0.08825854757868204,0.05719184314626973,0.0634902390599066,0.14501969360486353,0.31629196821109407,Pass,medio,True,True,antecipado
FFF_2014B_620819,0.19256732750657288,0.1697597222645187,0.1577889214853615,0.14677355344895013,0.13794484698590584,0.18516235013155408,Pass,alto,True,True,equilibrado
FFF_2014B_620933,0.9228295819935691,0.058980248047772174,0.0,0.0,0.0,0.0,Fail,baixo,False,False,desistente
FFF_2014B_621345,0.3373465848452508,0.13901271154139352,0.10706450847859601,0.08165598372041809,0.08449223514445799,0.23747015273225086,Pass,medio,True,True,antecipado
FFF_2014B_621370,0.4082714740190881,0.31792290424315883,0.1095954240174813,0.06283483218796049,0.0,0.0,Fail,baixo,True,False,antecipado
FFF_2014B_621433,0.13622364368633025,0.11636569339889473,0.16330291099303182,0.06736778261806181,0.08758594055959264,0.42331315966329663,Fail,medio,True,False,fim-pesado
FFF_2014B_621436,0.33653846153846156,0.055487637362637364,0.0728454415954416,0.0922224765974766,0.11564360119047615,0.3517423115079365,Pass,medio,True,True,antecipado
FFF_2014B_621441,0.22759496113960795,0.14396128913213385,0.1807847465022348,0.17907735422006504,0.13209414909580264,0.13254672057668984,Pass,alto,True,True,equilibrado
FFF_2014B_621464,0.5898280119568513,0.2354497125280819,0.10047798524166415,0.0,0.0,0.0,Fail,baixo,False,False,desistente
FFF_2014B_621475,0.28367862025449575,0.20256684859241833,0.09531947177861576,0.06789575647274369,0.13160112412301125,0.19100208636930424,Pass,alto,True,True,antecipado
FFF_2014B_621531,0.147413398443461,0.1569422946959953,0.057123963579022316,0.07329007191665515,0.14308808942469092,0.39056697950048314,Pass,medio,True,True,fim-pesado
FFF_2014B_621580,0.3212844907557224,0.15174144992926947,0.18165311126931732,0.1656623824282875,0.08568827221847253,0.06452770753523943,Pass,alto,True,True,equilibrado
FFF_2014B_621682,1.0,0.0,0.0,0.0,0.0,0.0,Fail,baixo,False,False,desistente
FFF_2014B_621690,0.9404990403071019,0.03205374280230327,0.010392230041942134,0.006232926098569092,0.0013210058495567137,0.00017375392255430662,Fail,baixo,False,False,desistente
FFF_2014B_621696,0.39901326792284547,0.1161043793702117,0.10159956826600268,0.11733592515312889,0.14562934034690922,0.12663617473413719,Pass,alto,True,True,antecipado
FFF_2014B_621722,0.232517740203407,0.17952243582994676,0.1493628032445914,0.15911745015680498,0.1365369133850925,0.13083548850358614,Pass,alto,True,True,equilibrado
FFF_2014B_621881,0.33631096088845963,0.11521866593088226,0.07360909920060088,0.09903485778666851,0.13646788990825687,0.24313938516014807,Pass,alto,True,True,antecipado
FFF_2014B_621952,0.20451830129249485,0.17499883628915885,0.17941662744530126,0.1527823033199377,0.11168617821843628,0.1601424511370748,Pass,alto,True,True,equilibrado
FFF_2014B_621971,0.2625036868495344,0.147194683713455,0.18926763952677236,0.15851346226772844,0.12419660538972255,0.10953887042956059,Pass,alto,True,True,equilibrado
FFF_2014B_621998,0.19637482806988876,0.1606014976158376,0.1422544822879831,0.1835023614653471,0.14801766040811878,0.16760216993471683,Pass,alto,True,True,equilibrado
FFF_2014B_622096,0.21675100067970698,0.13772589467778654,0.08743605020321284,0.1369193969828364,0.3725885462182759,0.08016207924400287,Distinction,medio,True,True,fim-pesado
FFF_2014B_622130,0.4722557063421084,0.39336847777179085,0.009747119285556898,0.0033792729285982764,0.0,0.0,Fail,medio,False,False,desistente
FFF_2014B_622278,0.25943802792621956,0.11861624843007362,0.08692786045828624,0.12408460865623427,0.2421008590472907,0.2002677938669578,Pass,medio,True,True,fim-pesado
FFF_2014B_622374,0.3610838646395292,0.15999064167108729,0.13638902512124682,0.11777176131201215,0.1339289624015374,0.06713008431670855,Distinction,alto,True,True,equilibrado
FFF_2014B_622392,0.5424185853557354,0.2571923853548887,0.050937861143212734,0.053545029987380414,0.021536305872691335,0.002832703294966609,Fail,medio,True,False,antecipado
FFF_2014B_622430,0.2978561204804282,0.09732670714685775,0.11254503149611744,0.13835609232802587,0.16818409504102844,0.2047301268117553,Fail,alto,True,False,equilibrado
FFF_2014B_622442,0.2102711260637245,0.10091257163859015,0.06569804516568814,0.1512258046565813,0.24552593276574433,0.26119087923117,Pass,alto,True,True,fim-pesado
FFF_2014B_622686,0.2633217639853001,0.11400279997666686,0.12636960664216687,0.12222554395380039,0.13688235540745491,0.2466023395117541,Distinction,alto,True,True,equilibrado
FFF_2014B_622701,0.16895798535269177,0.20161130879179373,0.20777987840817086,0.16042362810043284,0.14232763322468908,0.09954021760316616,Pass,alto,True,True,equilibrado
FFF_2014B_622859,0.3001782134105591,0.2475622951341374,0.11430410138362912,0.06938123879536219,0.07484714619864428,0.13724206128207572,Pass,alto,True,True,antecipado
FFF_2014B_622935,0.10508569822983983,0.17110171969883764,0.24100313535548146,0.16750864436811527,0.11060365070445147,0.18658222280201764,Pass,alto,True,True,equilibrado
FFF_2014B_622976,0.25459418070444106,0.11614617516225481,0.1468495358554062,0.18618045596095625,0.18394649845645253,0.12194734112804557,Pass,alto,True,True,equilibrado
FFF_2014B_623180,0.27159429377645394,0.060916399793966805,0.06750883976938216,0.06752065930620561,0.10859957617629268,0.44620403910898104,Pass,medio,True,True,fim-pesado
FFF_2014B_623263,0.7631896898912606,0.15617546253297937,0.03195059739562359,0.0,0.0,0.0,Fail,baixo,False,False,desistente
FFF_2014B_623314,0.33869108395639147,0.09379702343702212,0.22044545451218486,0.21900276200200441,0.060735518310614654,0.05964879364347433,Distinction,alto,True,True,equilibrado
FFF_2014B_623419,0.6494105586878525,0.2679505015742843,0.0,0.0,0.0,0.0,Fail,baixo,False,False,desistente
FFF_2014B_623433,0.3860313374537945,0.15649036765601917,0.05216340837627559,0.07570034893032154,0.12978570680303667,0.1909699581183845,Pass,alto,True,True,antecipado
FFF_2014B_623438,0.3176665092111479,0.16607154907310115,0.1930573363024946,0.07183372482987843,0.07357304931892455,0.14315021296662267,Pass,alto,True,True,equilibrado
FFF_2014B_623456,0.5392848741472595,0.34314699062405485,0.0076419927337358536,0.004259035222337973,0.0,0.0,Fail,baixo,False,False,desistente
FFF_2014B_623474,0.6538958243650451,0.2625484287559191,0.0,0.0,0.00044969559067707985,0.0023022876821843672,Fail,baixo,True,False,antecipado
FFF_2014B_623496,0.34623256519102485,0.07860608160790088,0.08805631359072838,0.08989484969245429,0.11075689135190153,0.2984726832098818,Fail,medio,True,False,antecipado
FFF_2014B_623537,0.41838125177080104,0.2229746373110423,0.04856979242089673,0.054553520432714706,0.07061008792810017,0.13917281267125775,Pass,alto,True,True,antecipado
FFF_2014B_623542,0.4957137532612747,0.3452292210212449,0.051745558454466406,0.0,0.0,0.0,Fail,medio,False,False,desistente
FFF_2014B_623554,0.34888807874589867,0.24661885169671224,0.2070609748334867,0.10763162963569192,0.019613933798090878,0.0025798507518209647,Fail,alto,False,False,desistente
FFF_2014B_623579,0.13874848863253456,0.07772577069122233,0.11174318755932595,0.244014858987803,0.1772321694034098,0.29004407034265217,Pass,alto,True,True,fim-pesado
FFF_2014B_623687,0.2599851899847272,0.1534591964244392,0.14286650931025438,0.15089723274570777,0.11780914667204412,0.16652400043416266,Pass,alto,True,True,equilibrado
FFF_2014B_623786,0.5675675675675675,0.3305019305019305,0.0,0.0,0.0,0.0,Fail,baixo,False,False,desistente
FFF_2014B_623924,0.15112909186392548,0.15374363348902864,0.11775610146158452,0.16864018086957816,0.23814415336865888,0.19196639862254591,Distinction,alto,True,True,fim-pesado
FFF_2014B_623948,0.5248786552853693,0.08636191295971798,0.07689017473107568,0.06853087216762707,0.09269602593924736,0.15030267151931664,Pass,alto,True,True,antecipado
FFF_2014B_624014,0.7257097161135546,0.1208112673298028,0.08627342713708169,0.030611338231147443,0.0,0.0,Fail,baixo,False,False,desistente
FFF_2014B_624152,0.24237411685544463,0.1745910700267547,0.1778952188703225,0.3588395004370107,0.013332904444159632,0.003579847816103005,Fail,medio,True,False,equilibrado
FFF_2014B_624178,0.3253054864547169,0.14871068899936343,0.0686695278969957,0.11967570987280673,0.14998088879082427,0.18674494858767432,Pass,medio,True,True,antecipado
FFF_2014B_624197,0.15753465762467744,0.1138188973002632,0.1509543210617447,0.1694987976719958,0.18663614923854677,0.23276623833433832,Pass,alto,True,True,fim-pesado
FFF_2014B_624344,0.2451141312673714,0.15226371029010383,0.08035877121951576,0.07985315384698224,0.16316239827294582,0.2817563555634759,Pass,alto,True,True,antecipado
FFF_2014B_624499,0.22451888809693518,0.2746190136781727,0.15526001852920363,0.13140865226531995,0.06518213724073617,0.08668644261379217,Fail,alto,True,False,equilibrado
FFF_2014B_624556,0.41161668036154475,0.1490843995774152,0.0449277595179403,0.03240611671948978,0.08639121925988964,0.25822907801678596,Fail,medio,True,False,antecipado
FFF_2014B_624586,0.14392480663163734,0.08382745807438212,0.11226062392799768,0.21684297882855366,0.18900256775468904,0.28462656439162587,Pass,medio,True,True,fim-pesado
FFF_2014B_624591,0.19291393223228978,0.14449086413319018,0.05823216201509912,0.17672054182948965,0.27010402298199454,0.18868910130223748,Pass,alto,True,True,fim-pesado
FFF_2014B_624751,0.21727562965590633,0.17555364110880248,0.1918069186604128,0.13990476565857904,0.134683704538928,0.12446376135295076,Pass,alto,True,True,equilibrado
FFF_2014B_624763,0.22657804434960638,0.25107248932042037,0.13314013283735593,0.11669955331825627,0.08904015861801913,0.13511129368123154,Pass,alto,True,True,equilibrado
FFF_2014B_624773,0.10644096973174581,0.15598807303727688,0.12361131034922454,0.16807442625115843,0.1963337910117425,0.2605385576982191,Pass,alto,True,True,fim-pesado
FFF_2014B_624946,0.17329885117222021,0.1451521992588687,0.15828005059693995,0.15576020829568685,0.2386673815897935,0.14363586525346742,Pass,alto,True,True,equilibrado
FFF_2014B_624981,0.10133598047731314,0.2024285182493397,0.12697329417766198,0.045382893751177655,0.11797018565460676,0.3824525399976758,Pass,medio,True,True,fim-pesado
FFF_2014B_625004,0.7904064947687383,0.15728823803262088,0.0037352543212699875,0.0,0.0,0.0,Fail,baixo,False,False,desistente
FFF_2014B_625075,0.20706169593389054,0.1390553103577801,0.17561551597611322,0.22321319884471352,0.04484268587705528,0.19347241040592528,Fail,medio,True,False,equilibrado
FFF_2014B_625191,0.33829861010778167,0.11194597294519276,0.09993883703682299,0.11850524781434713,0.1185495734760515,0.2152878039056233,Distinction,alto,True,True,antecipado
FFF_2014B_625291,0.22366210092163552,0.11194270875008183,0.05645371171874557,0.09058142326129494,0.16034000767423418,0.3656867697050814,Pass,alto,True,True,fim-pesado
FFF_2014B_625303,0.3409148860217247,0.1669568638307483,0.11979476544217224,0.13150990758211933,0.06670861776298055,0.14908272197654623,Pass,alto,True,True,antecipado
FFF_2014B_625306,0.2804607157548334,0.20958570840923785,0.09411764705882353,0.10041004746887101,0.14985088440970792,0.11102255587549706,Pass,alto,True,True,equilibrado
FFF_2014B_625349,0.24171144017822038,0.1746101428384222,0.16078786819843036,0.14629705898871143,0.09321616947788156,0.14900111777773614,Pass,alto,True,True,equilibrado
FFF_2014B_625361,0.46500820120284303,0.15775599468874482,0.18009233946904804,0.15521535751169427,0.00014278879950011705,0.0007310298367570098,Fail,medio,True,False,equilibrado
FFF_2014B_625394,0.626725426132766,0.18384295591954583,0.12118858467920093,0.010271649964682404,0.0,0.0,Fail,medio,False,False,desistente
FFF_2014B_625406,0.2570622507788571,0.16724447069613424,0.12457861159415722,0.1552593984677119,0.22741663827181155,0.07953127630745799,Pass,alto,True,True,equilibrado
FFF_2014B_625500,1.0,0.0,0.0,0.0,0.0,0.0,Fail,baixo,False,False,desistente
FFF_2014B_625536,0.24751734511462342,0.18371522398739068,0.1531204580912805,0.1497027489301924,0.11645390283360728,0.13032115837727504,Pass,alto,True,True,equilibrado
FFF_2014B_625548,0.2963486562081965,0.1837422473549799,0.12984329185077087,0.10574470272117117,0.13718632461649383,0.10616646995506215,Pass,alto,True,True,equilibrado
FFF_2014B_625566,0.4520902412986149,0.1522993108783851,0.06161414060002182,0.0980595806780206,0.1273241315784955,0.09263827629706464,Distinction,alto,True,True,antecipado
FFF_2014B_625588,0.23865687032740399,0.17638106286598165,0.14178195984073785,0.14806579588095442,0.14183429317202517,0.14308242873715613,Pass,alto,True,True,equilibrado
FFF_2014B_625642,0.6552149763423164,0.11944632203838129,0.18275846305058407,0.0029796599432476813,0.0,0.0,Fail,baixo,False,False,desistente
FFF_2014B_625753,0.24242295475550554,0.1764512521037863,0.11507536027629937,0.15539605478840393,0.18404407100288195,0.126477503587882,Distinction,alto,True,True,equilibrado
FFF_2014B_625794,0.5984958691296351,0.06817877042398766,0.0627224402785021,0.028561887247694075,0.0770678368512063,0.1638881645760711,Pass,medio,True,True,antecipado
FFF_2014B_625977,0.18378950152056064,0.12018878158165289,0.17304483607537952,0.1548294402603917,0.12870670382393337,0.24650939477999317,Fail,alto,True,False,equilibrado
FFF_2014B_625995,0.47511312217194573,0.28214915692482995,0.126730918356043,0.028881609140831467,0.0,0.0,Fail,baixo,False,False,desistente
FFF_2014B_626103,0.38041682401812693,0.16296396201985328,0.10220534627811348,0.1126137707254352,0.11013329003358331,0.11364612625993563,Pass,alto,True,True,antecipado
FFF_2014B_626128,0.2028483829492632,0.15275937098209869,0.14174331586061387,0.16927619298799204,0.19303454865281094,0.1416039403101761,Distinction,alto,True,True,equilibrado
FFF_2014B_626198,0.24096206002443896,0.10854341319277391,0.11699235372230338,0.06844300819504232,0.1416322683515632,0.3346664232706465,Pass,medio,True,True,fim-pesado
FFF_2014B_626231,0.3589701751727835,0.1610235977935655,0.06942162031263556,0.10299441509450717,0.1350199152690528,0.15637868925381596,Pass,alto,True,True,antecipado
FFF_2014B_626259,0.09976839479779083,0.056007100862793,0.06394382089197695,0.09061482838874606,0.18062143684304288,0.5540755463507334,Pass,medio,True,True,fim-pesado
FFF_2014B_626326,0.21441963896398356,0.13806139356414054,0.1432770849684602,0.1539173487481676,0.18110538859958386,0.1799325743749143,Distinction,alto,True,True,equilibrado
FFF_2014B_626419,0.2123483226266952,0.18741970021413276,0.1405380377228217,0.14106320615326787,0.13009727445582087,0.1713555693512237,Distinction,alto,True,True,equilibrado
FFF_2014B_626448,0.32399657220295747,0.17074059206368186,0.11913200118688579,0.13624235815734081,0.10261793906549825,0.10501224272542131,Distinction,alto,True,True,equilibrado
FFF_2014B_626469,0.6328233657858136,0.20869644958657477,0.09261438607752934,0.0,0.0,0.0,Fail,baixo,False,False,desistente
FFF_2014B_626473,0.5041529184207533,0.07951660354664111,0.017401802758498626,0.02747752872909319,0.09427978154511318,0.2839392043084158,Fail,medio,True,False,antecipado
FFF_2014B_626530,0.3093159989774678,0.18731747017179587,0.08463888787447199,0.11565946662539438,0.06850167074462254,0.2032682229850637,Fail,alto,True,False,antecipado
FFF_2014B_626537,0.37763609612555177,0.16192811602326074,0.0,0.0,0.053026255867722236,0.27147630140825324,Pass,medio,True,True,antecipado
FFF_2014B_626644,0.3010673730035929,0.14174406276108303,0.052736327106262325,0.049268332686024326,0.09426560972137403,0.3140659128118478,Pass,medio,True,True,antecipado
FFF_2014B_626765,0.3240346997788739,0.15435153139330232,0.08368230208679264,0.09357646783836854,0.13242069663381595,0.20544884478710684,Pass,alto,True,True,antecipado
FFF_2014B_626778,0.2566974678066923,0.17820002300500085,0.14406090604404667,0.1318742546305824,0.14785261228044505,0.11791578995964735,Pass,alto,True,True,equilibrado
FFF_2014B_626801,0.5599895815891798,0.24827219161371086,0.09045671501718833,0.024925708285087642,0.0,0.0,Fail,alto,False,False,desistente
FFF_2014B_626828,0.2500069484977348,0.10836122658852584,0.1523223938243811,0.1551382633402701,0.13881071828937253,0.20532907313216658,Pass,alto,True,True,equilibrado
FFF_2014B_626878,0.46931918100741116,0.06263166867048288,0.06321442029895742,0.12914894635155913,0.24809212208624185,0.07476809378757157,Pass,medio,True,True,antecipado
FFF_2014B_626881,0.18537555590318902,0.12472599918909168,0.0702213432061243,0.10249955570312241,0.1564260892190697,0.3745845026056548,Pass,alto,True,True,fim-pesado
FFF_2014B_626890,0.04673538661209005,0.08992715590703909,0.21968058259427498,0.2452357380163999,0.2185732269434005,0.21521660019895744,Pass,alto,True,True,fim-pesado
FFF_2014B_626987,0.18770712002666826,0.11074264872723609,0.05590960688319356,0.1279560951453416,0.19391437416486684,0.34570857984643355,Pass,alto,True,True,fim-pesado
FFF_2014B_627022,0.3865834633385335,0.09879206596835301,0.06674178078234239,0.08356404097433737,0.09963319961369879,0.256438662308397,Pass,alto,True,True,antecipado
FFF_2014B_627061,0.15708216145054157,0.17552681296323208,0.20222208924261467,0.18023533591123803,0.14493607717756482,0.13163039885333586,Pass,alto,True,True,equilibrado
FFF_2014B_627067,0.2732875033555481,0.16403852919451842,0.12149612701673301,0.11717786785189535,0.15647900052188152,0.1568138605948338,Distinction,alto,True,True,equilibrado
FFF_2014B_627126,0.3273475495697718,0.21106301106301106,0.16385736653226365,0.14728165448330058,0.10299200114014931,0.013546695645461099,Fail,baixo,True,False,equilibrado
FFF_2014B_627145,0.26865963266901133,0.1323396416010718,0.12233666424756692,0.15203055952092964,0.20610717176671373,0.12492319856821196,Pass,alto,True,True,equilibrado
FFF_2014B_627176,0.3285881932751671,0.1743554700312698,0.12651297401794875,0.1545926379463805,0.18962793291202903,0.024942052437077727,Fail,medio,True,False,equilibrado
FFF_2014B_627247,0.2579726818044438,0.15105942619811333,0.1494327395866847,0.15809837342171673,0.1417210174196325,0.12951828536794513,Distinction,alto,True,True,equilibrado
FFF_2014B_627307,0.308004738534439,0.15988766127537493,0.16022953059676703,0.08010603500534114,0.08140704454061196,0.18438169042649494,Pass,alto,True,True,equilibrado
FFF_2014B_627417,0.22925414642625166,0.1948835367503205,0.13930741950337416,0.10492379903967027,0.13952511151014732,0.1505158964309347,Distinction,alto,True,True,equilibrado
FFF_2014B_627442,0.32221366563987675,0.14907138856662797,0.12956999284358567,0.12461495379445532,0.1276926668700244,0.14037179253177046,Pass,medio,True,True,equilibrado
FFF_2014B_627468,0.23232806765597572,0.09544553101278808,0.07398542630711133,0.11813454704790274,0.23791786341152066,0.28198134407744263,Pass,medio,True,True,fim-pesado
FFF_2014B_627521,0.30386402543409147,0.13403282075853085,0.12931131529810916,0.11290384744425204,0.14655850876667617,0.16742007239432827,Distinction,alto,True,True,equilibrado
FFF_2014B_627569,0.785997357992074,0.16355916210605778,0.0,0.0,0.0,0.0,Fail,baixo,False,False,desistente
FFF_2014B_627595,0.4291019117040298,0.1606319766250607,0.11857498695622752,0.11529938615523229,0.08585397609738438,0.06478580807924877,Pass,alto,True,True,antecipado
FFF_2014B_627620,0.21482638211117613,0.20162432726360113,0.16456527449435251,0.11550341321308852,0.12119857458892203,0.14336653637966343,Distinction,alto,True,True,equilibrado
FFF_2014B_627622,0.08307307932542163,0.16177261660441816,0.3223828361242478,0.1974269199664042,0.16347483715534938,0.06939301329526192,Pass,alto,True,True,equilibrado
FFF_2014B_627679,0.3661109780917037,0.13010904978536372,0.09684145416816316,0.11798286995072584,0.12915523828051514,0.1421428909915457,Distinction,alto,True,True,antecipado
FFF_2014B_627692,0.2697965542854036,0.202035492361404,0.1533758663099774,0.1346775749618192,0.1339105764726586,0.07507974124358703,Distinction,alto,True,True,equilibrado
