aluno,b0,b1,b2,b3,b4,b5,b6,n_provas_com_clique,final_result,faixa_volume,aprovado,cluster,padrao
GGG_2014B_633643,0.32404348481173606,0.18191365510550572,0.1791188197767145,0.08701188455008488,0.04501172285552591,0.14142577852255273,0.041474654377880185,4,Pass,medio,True,1,constante
GGG_2014B_633660,0.3312275351858535,0.1217520750631541,0.07292794418380849,0.015931372549019607,0.29974341392998916,0.07841765908817515,0.08,4,Pass,medio,True,2,decrescente
GGG_2014B_633666,0.19584948348738096,0.2578097882679625,0.05405405405405406,0.05686682864746037,0.0,0.3819372584784655,0.053482587064676616,4,Pass,baixo,True,2,decrescente
GGG_2014B_633682,0.3212791936538746,0.0737410071942446,0.1973551657207958,0.0,0.29068914956011727,0.10080645161290322,0.016129032258064516,4,Pass,baixo,True,2,decrescente
GGG_2014B_633683,0.03383458646616541,0.03759398496240601,0.0,0.5,0.40977443609022557,0.018796992481203006,0.0,2,Pass,baixo,True,2,decrescente
GGG_2014B_633685,0.23530338206435217,0.13749891902691272,0.12421451764914997,0.16528484943031396,0.11162244003506255,0.08567174637205593,0.1404041454221527,4,Pass,alto,True,2,decrescente
GGG_2014B_633690,0.23476874003189793,0.3064886149631912,0.12450643815496625,0.02696005550599663,0.0,0.307276151343948,0.0,3,Pass,baixo,True,1,constante
GGG_2014B_633747,0.5913978494623656,0.017137096774193547,0.10013440860215053,0.08870967741935484,0.06451612903225806,0.1381048387096774,0.0,4,Pass,baixo,True,0,crescente
GGG_2014B_633923,0.15114475861507717,0.30420196941884964,0.08270564512482932,0.19303834463408934,0.024549918166939445,0.07187670485542827,0.17248265918478684,4,Pass,medio,True,1,constante
GGG_2014B_633956,0.20169888009759876,0.07894736842105263,0.13553252443545669,0.1693548387096774,0.020348837209302327,0.385396620894354,0.00872093023255814,4,Distinction,medio,True,2,decrescente
GGG_2014B_633979,0.1879591440329419,0.04002252496743378,0.14740284411636995,0.09362448436821538,0.19319060735996524,0.20642408290114994,0.1313763122539238,4,Distinction,medio,True,2,decrescente
GGG_2014B_634018,0.13336280577659887,0.25,0.22697465369879166,0.05806071323312703,0.2728411435307987,0.0,0.05876068376068376,4,Pass,medio,True,1,constante
GGG_2014B_634027,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,Pass,baixo,True,1,constante
GGG_2014B_634061,0.25052149178255373,0.16806722689075632,0.0,0.01050420168067227,0.3125,0.021349557522123894,0.2370575221238938,4,Distinction,medio,True,2,decrescente
GGG_2014B_634066,0.0,0.11764705882352941,0.0,0.0,0.5882352941176471,0.29411764705882354,0.0,1,Fail,baixo,False,2,decrescente
GGG_2014B_634076,0.02702288685744568,0.12973635400105987,0.08309320349761526,0.0,0.3671875,0.06678921568627451,0.32617083995760465,4,Distinction,medio,True,2,decrescente
GGG_2014B_634234,0.13175401142642468,0.15818712309777602,0.2552120262731195,0.07982608812826282,0.08823529411764706,0.10945676444610784,0.1773286925106621,4,Distinction,alto,True,1,constante
GGG_2014B_634258,0.07397003745318352,0.10302089493396413,0.24996440852443216,0.0009363295880149813,0.32347961694740657,0.11903467439893681,0.1295940381540618,4,Distinction,medio,True,2,decrescente
GGG_2014B_634273,0.0035460992907801418,0.010638297872340425,0.0,0.13829787234042554,0.2578947368421053,0.24210526315789474,0.3475177304964539,2,Fail,baixo,False,2,decrescente
GGG_2014B_634316,0.11256789539795158,0.23158819730097818,0.1450712139616634,0.19349222179278358,0.11009852740892066,0.0028089887640449437,0.20437295537365763,4,Pass,baixo,True,1,constante
GGG_2014B_634320,0.26153846153846155,0.03333333333333333,0.6009615384615385,0.10416666666666667,0.0,0.0,0.0,4,Pass,baixo,True,1,constante
GGG_2014B_634323,0.10048839044675047,0.04657335907335908,0.21646789828244026,0.0866678164884443,0.1685187010299118,0.20341482084755627,0.17786901383153786,4,Distinction,medio,True,2,decrescente
GGG_2014B_634340,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Fail,baixo,False,0,crescente
GGG_2014B_634344,0.3119903088431806,0.11290322580645161,0.06547619047619048,0.0,0.16560201316298878,0.2545973674022454,0.08943089430894309,3,Fail,baixo,False,2,decrescente
GGG_2014B_634369,0.2194721768499267,0.10381332404218194,0.07982900823560239,0.24626056024567056,0.08358621989955495,0.12514527229590794,0.1418934384311555,4,Pass,alto,True,2,decrescente
GGG_2014B_634404,0.1608735048930772,0.24193548387096775,0.1547752808988764,0.25,0.0,0.09129213483146068,0.10112359550561797,4,Distinction,medio,True,1,constante
GGG_2014B_634444,0.0,0.0,0.15003261578604044,0.5555555555555555,0.273972602739726,0.015873015873015872,0.0045662100456621,3,Fail,baixo,False,2,decrescente
GGG_2014B_634461,0.2751262626262626,0.0,0.5,0.0,0.0,0.2248737373737374,0.0,4,Fail,baixo,False,1,constante
GGG_2014B_634470,0.7293904208998548,0.0,0.2423076923076923,0.0,0.02830188679245283,0.0,0.0,4,Distinction,baixo,True,0,crescente
GGG_2014B_634494,0.0,0.5,0.0,0.0,0.5,0.0,0.0,2,Fail,baixo,False,1,constante
GGG_2014B_634498,0.3842595576466544,0.08333333333333333,0.2194700460829493,0.0,0.16414666414666415,0.1383008883008883,0.01048951048951049,4,Fail,baixo,False,1,constante
GGG_2014B_634503,0.7323598301859171,0.0,0.20896464646464646,0.005434782608695652,0.023148148148148147,0.03009259259259259,0.0,4,Pass,baixo,True,0,crescente
GGG_2014B_634529,0.11868686868686869,0.5025252525252525,0.04545454545454545,0.06481481481481481,0.14814814814814814,0.12037037037037036,0.0,3,Distinction,baixo,True,1,constante
GGG_2014B_634530,0.6040768623641553,0.0,0.03524059963977091,0.04005524861878453,0.2313415750915751,0.08482142857142858,0.004464285714285714,4,Pass,baixo,True,0,crescente
GGG_2014B_634547,0.25,0.53125,0.0625,0.0,0.15625,0.0,0.0,4,Pass,baixo,True,1,constante
GGG_2014B_634551,0.0020325203252032522,0.17863023566944533,0.05063291139240506,0.4252083976535968,0.0,0.01016260162601626,0.3333333333333333,3,Pass,baixo,True,2,decrescente
GGG_2014B_634569,0.24455252036059566,0.05287224264705882,0.0881204044117647,0.18537608151493717,0.19084179187979539,0.09653632512787723,0.141700634057971,4,Pass,medio,True,2,decrescente
GGG_2014B_634583,0.26412955465587046,0.17513157894736842,0.04044871794871795,0.038387537239324726,0.07236842105263158,0.10126737835153922,0.3082668118045476,4,Pass,medio,True,2,decrescente
GGG_2014B_634746,0.49097222222222225,0.13194444444444445,0.06597222222222222,0.017361111111111112,0.03333333333333333,0.035416666666666666,0.225,4,Pass,baixo,True,0,crescente
GGG_2014B_634751,0.03333333333333333,0.0,0.0,0.13333333333333333,0.1162079510703364,0.5504587155963302,0.16666666666666666,3,Distinction,baixo,True,2,decrescente
GGG_2014B_634822,0.6085526315789473,0.0,0.06140350877192982,0.0,0.0,0.3300438596491228,0.0,2,Fail,baixo,False,0,crescente
GGG_2014B_634848,0.02737627215887235,0.016260162601626018,0.5216421851467913,0.2691337258200168,0.13344547238575835,0.0,0.03214218188693515,3,Fail,baixo,False,1,constante
GGG_2014B_634899,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,Fail,baixo,False,1,constante
GGG_2014B_634986,0.09485550314733113,0.009505703422053232,0.24254671025334015,0.12041541695203456,0.1604874176215716,0.29503363846740127,0.0771556101362681,4,Pass,medio,True,2,decrescente
GGG_2014B_635035,0.16405540548887895,0.12919893027252582,0.10903948279842993,0.04058370843618411,0.16079763186038165,0.16620667393009628,0.23011816721350328,4,Pass,alto,True,2,decrescente
GGG_2014B_635052,0.25,0.003424657534246575,0.4965753424657534,0.15217391304347827,0.09782608695652174,0.0,0.0,4,Pass,baixo,True,1,constante
GGG_2014B_635233,0.7391304347826086,0.2608695652173913,0.0,0.0,0.0,0.0,0.0,4,Distinction,baixo,True,0,crescente
GGG_2014B_635506,0.3419589773382964,0.2312022451849684,0.10809916443584391,0.17914580725907384,0.022606382978723406,0.039874638379942144,0.07711278442315189,4,Pass,medio,True,1,constante
GGG_2014B_635813,0.07213930348258706,0.0024875621890547263,0.0,0.0,0.6666666666666666,0.0,0.25870646766169153,3,Pass,baixo,True,2,decrescente
GGG_2014B_635885,0.48484848484848486,0.030303030303030304,0.15151515151515152,0.0,0.0,0.3333333333333333,0.0,3,Fail,baixo,False,0,crescente
GGG_2014B_64901,0.26850247524752474,0.17037813379704206,0.11924997809515464,0.11719785916644762,0.20866495303376492,0.0797029702970297,0.036303630363036306,4,Pass,medio,True,1,constante
GGG_2014B_96423,0.0945945945945946,0.03172889384229591,0.39493504458066314,0.0,0.1241510518250209,0.060810810810810814,0.29377960434661465,4,Pass,baixo,True,2,decrescente
GGG_2014J_121182,0.8658008658008658,0.0,0.11688311688311688,0.017316017316017316,0.0,0.0,0.0,3,Distinction,baixo,True,0,crescente
GGG_2014J_125407,0.4875,0.0,0.2625,0.25,0.0,0.0,0.0,4,Pass,baixo,True,0,crescente
GGG_2014J_131314,0.0,0.2222222222222222,0.1527777777777778,0.125,0.39705882352941174,0.10294117647058823,0.0,2,Pass,baixo,True,2,decrescente
GGG_2014J_132932,0.32091503267973853,0.04852941176470588,0.10416666666666667,0.1125,0.1111111111111111,0.24027777777777776,0.0625,4,Pass,baixo,True,2,decrescente
GGG_2014J_1405453,0.14925531914893617,0.12100331836814367,0.043617021276595745,0.23903669724770643,0.24739410501659184,0.19969353894202616,0.0,4,Distinction,medio,True,2,decrescente
GGG_2014J_141827,0.009045284780578897,0.006493506493506494,0.2843694295900178,0.36277958152958156,0.07819794584500467,0.0,0.2591142517613106,4,Pass,baixo,True,2,decrescente
GGG_2014J_1420575,0.07934559676088439,0.0,0.1471505175208879,0.2956974525926456,0.1589761550360447,0.3092280833021574,0.009602194787379973,3,Pass,baixo,True,2,decrescente
GGG_2014J_1689081,0.2573099415204678,0.0625,0.1875,0.0,0.2412280701754386,0.25,0.0014619883040935672,4,Pass,baixo,True,2,decrescente
GGG_2014J_1734156,0.25,0.25,0.25,0.0,0.0,0.0,0.25,4,Pass,medio,True,1,constante
GGG_2014J_1777563,0.09701492537313433,0.03917910447761194,0.3619402985074627,0.0,0.0,0.06436567164179105,0.4375,4,Pass,baixo,True,2,decrescente
GGG_2014J_1782236,0.05670103092783505,0.25,0.18005687877710627,0.08636363636363636,0.1349529780564263,0.070141065830721,0.22178441004427496,4,Pass,baixo,True,1,constante
GGG_2014J_1827650,0.03714177978883861,0.03168767507002801,0.024267399267399264,0.047619047619047616,0.23631760396466278,0.3345049558284853,0.28846153846153844,4,Distinction,baixo,True,2,decrescente
GGG_2014J_1915795,0.007716049382716049,0.020061728395061727,0.199796126401631,0.04765432098765432,0.5996483180428135,0.12512345679012346,0.0,3,Pass,medio,True,2,decrescente
GGG_2014J_1931810,0.0,0.43636363636363634,0.32929292929292925,0.16767676767676767,0.022222222222222223,0.0,0.044444444444444446,3,Fail,medio,False,1,constante
GGG_2014J_1950911,0.13179347826086957,0.005255255255255256,0.10028642773207991,0.04479615485050268,0.0,0.6612359642250947,0.056632719676197936,4,Pass,medio,True,2,decrescente
GGG_2014J_1977701,0.2311378699332495,0.265074107343364,0.0,0.08928571428571429,0.08818770226537216,0.1745577869397526,0.15175681923254739,4,Pass,baixo,True,2,decrescente
GGG_2014J_198167,0.04878389154704944,0.12662730447402434,0.2273427066534402,0.10810843646890426,0.3458631216306255,0.03550295857988166,0.10777158064607457,4,Pass,alto,True,2,decrescente
GGG_2014J_2004143,0.08637185489703475,0.07045855379188712,0.023381294964028777,0.0,0.2396968139773895,0.19340083488764542,0.3866906474820144,4,Pass,baixo,True,2,decrescente
GGG_2014J_2052942,0.13583815028901733,0.002890173410404624,0.26165703275529867,0.0,0.3,0.24759152215799612,0.05202312138728324,2,Pass,baixo,True,2,decrescente
GGG_2014J_2053521,0.28305310246521925,0.13084649878244342,0.0050335570469798654,0.06345310410364693,0.17105453813747637,0.1736323736925859,0.17292682577164822,4,Pass,medio,True,2,decrescente
GGG_2014J_2268380,0.5832045763896553,0.022058823529411766,0.0,0.045283357245337164,0.29633968972204267,0.05311355311355311,0.0,4,Pass,baixo,True,0,crescente
GGG_2014J_226879,0.10796703296703297,0.0833847234882081,0.16577358942653267,0.11306458534492007,0.257360959651036,0.10587416671609715,0.16657494240617304,4,Distinction,medio,True,2,decrescente
GGG_2014J_226890,0.008928571428571428,0.0,0.010869565217391304,0.8149844720496895,0.0,0.05,0.11521739130434783,4,Pass,baixo,True,2,decrescente
GGG_2014J_2270562,0.08093742464859652,0.10802825292752179,0.14277729845071568,0.1770881132057021,0.10723521560863936,0.20335641195128212,0.18057728320754246,4,Distinction,alto,True,2,decrescente
GGG_2014J_2271766,0.49846625766871167,0.0015337423312883436,0.0,0.25,0.25,0.0,0.0,4,Pass,baixo,True,0,crescente
GGG_2014J_2311714,0.3396170352129775,0.04263565891472868,0.03068275965956165,0.1263839045131795,0.27172361366307535,0.11188919259452582,0.07706783544195155,4,Pass,medio,True,2,decrescente
GGG_2014J_232480,0.7342342342342342,0.25675675675675674,0.0,0.0,0.0,0.009009009009009009,0.0,3,Fail,baixo,False,0,crescente
GGG_2014J_2373245,0.07941176470588235,0.284199220228632,0.22334582481641307,0.10498199279711885,0.006756756756756757,0.22243289207574923,0.07887154861944778,4,Distinction,baixo,True,1,constante
GGG_2014J_2378591,0.3546099290780142,0.0,0.0,0.0,0.3120567375886525,0.3333333333333333,0.0,3,Fail,baixo,False,2,decrescente
GGG_2014J_237921,0.1192906228374114,0.0967708657269831,0.03298437559819807,0.14253965317370082,0.17542093274009252,0.21374831114377404,0.21924523877984006,4,Distinction,alto,True,2,decrescente
GGG_2014J_239751,0.5416329284750337,0.036282512451577195,0.22756632750479777,0.07283272283272282,0.02158273381294964,0.1001027749229188,0.0,4,Pass,medio,True,0,crescente
GGG_2014J_2456431,0.2632014401020249,0.12743872977791107,0.1501792554424133,0.0722841702373866,0.06318583950162898,0.07525244952145536,0.24845811541717974,3,Fail,medio,False,2,decrescente
GGG_2014J_2508153,0.3072045707915273,0.09526854219948849,0.08823529411764706,0.0,0.31076218112663123,0.0,0.1985294117647059,4,Pass,baixo,True,2,decrescente
GGG_2014J_2533195,0.21284829952162643,0.03668603525286161,0.07866251685673911,0.22635794101509493,0.20795484604061334,0.20159313725490197,0.03589722405816259,4,Pass,medio,True,2,decrescente
GGG_2014J_2606765,0.06756756756756757,0.9324324324324325,0.0,0.0,0.0,0.0,0.0,1,Pass,baixo,True,1,constante
GGG_2014J_2620947,0.18187649461937025,0.053351683937823836,0.2468058172397551,0.09476566179934055,0.2921175529457589,0.1259014423076923,0.0051813471502590676,4,Distinction,baixo,True,2,decrescente
GGG_2014J_263341,0.15228061868686868,0.2030184659090909,0.1759548611111111,0.07838541666666667,0.08333333333333333,0.127734375,0.17929292929292928,4,Pass,medio,True,1,constante
GGG_2014J_2645731,0.21179581515688312,0.042007191892775415,0.13809226866195523,0.3042200658201276,0.043478260869565216,0.2604063975986934,0.0,4,Distinction,medio,True,2,decrescente
GGG_2014J_2648187,0.05952380952380952,0.23630952380952383,0.08363095238095239,0.0035714285714285713,0.24791666666666667,0.0035714285714285713,0.3654761904761905,4,Pass,baixo,True,2,decrescente
GGG_2014J_2684003,0.24104718810601164,0.0,0.21176470588235294,0.0,0.12545787545787546,0.0,0.42173023055375997,4,Distinction,baixo,True,2,decrescente
GGG_2014J_275136,0.24443290642667592,0.25470174224068304,0.10229118406688499,0.02336448598130841,0.24652528157201056,0.03271028037383177,0.09597411933860532,3,Pass,baixo,True,1,constante
GGG_2014J_276893,0.09407553871221691,0.03027681660899654,0.1698907446257799,0.356080994489299,0.12683308617564673,0.12846361332861073,0.09437920605945017,4,Pass,medio,True,2,decrescente
GGG_2014J_290854,0.03562470138557095,0.26422535797535796,0.21937301828606176,0.043478260869565216,0.11363636363636363,0.10493175302957912,0.21873054481750132,4,Pass,medio,True,1,constante
GGG_2014J_302145,0.3233082706766917,0.04790385053542948,0.16287878787878787,0.0,0.03787878787878788,0.42803030303030304,0.0,3,Pass,baixo,True,2,decrescente
GGG_2014J_302522,0.2152777777777778,0.0,0.11805555555555555,0.13194444444444445,0.0,0.5347222222222222,0.0,2,Fail,baixo,False,2,decrescente
GGG_2014J_308807,0.36914235190097255,0.2764653330386089,0.04745063365753021,0.026442307692307692,0.09994381815502507,0.0,0.18055555555555555,4,Pass,baixo,True,1,constante
GGG_2014J_31205,0.5333333333333333,0.14814814814814814,0.009523809523809523,0.014814814814814815,0.16296296296296295,0.0,0.1312169312169312,3,Fail,baixo,False,0,crescente
GGG_2014J_313925,0.18512386773285977,0.06329113924050633,0.06481481481481481,0.33272616879174255,0.19186046511627908,0.0,0.16218354430379747,4,Distinction,baixo,True,2,decrescente
GGG_2014J_317399,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,3,Fail,baixo,False,0,crescente
GGG_2014J_323940,0.003125,0.046839080459770116,0.45732758620689656,0.0,0.2635416666666667,0.22916666666666666,0.0,4,Distinction,baixo,True,2,decrescente
GGG_2014J_330682,0.03333333333333333,0.18333333333333332,0.2144453642384106,0.23541666666666666,0.1569260485651214,0.013245033112582781,0.16330022075055187,4,Pass,baixo,True,1,constante
GGG_2014J_338113,0.214810056066705,0.08909050340233851,0.34775283927544565,0.1444803347230209,0.01907376126126126,0.0428302304964539,0.14196227477477477,4,Pass,medio,True,1,constante
GGG_2014J_339645,0.0391304347826087,0.10616382806163828,0.3321025052649427,0.004166666666666667,0.058333333333333334,0.22330741563524809,0.23679581625556223,4,Pass,baixo,True,2,decrescente
GGG_2014J_340242,0.31151448478181154,0.03714966734768715,0.3052910052910053,0.01916024935826916,0.041419141914191424,0.23414531929383414,0.05132013201320132,4,Pass,baixo,True,2,decrescente
GGG_2014J_342946,0.75,0.0,0.25,0.0,0.0,0.0,0.0,3,Fail,baixo,False,0,crescente
GGG_2014J_343655,0.2591799265605875,0.0,0.003048780487804878,0.24695121951219512,0.3416972664218686,0.0,0.14912280701754385,4,Fail,baixo,False,2,decrescente
GGG_2014J_348837,0.2608933856742796,0.358973957681232,0.21858465608465608,0.003848557146103158,0.00510204081632653,0.1525974025974026,0.0,4,Distinction,medio,True,1,constante
GGG_2014J_350944,0.34441098828576144,0.02537593984962406,0.10964912280701754,0.06029081323999654,0.20406934263558582,0.18441872706845486,0.07178506611355975,4,Fail,medio,False,2,decrescente
GGG_2014J_358341,0.44039622360977965,0.002336448598130841,0.3029281767955801,0.12383447809931314,0.0794392523364486,0.002,0.04906542056074766,4,Pass,medio,True,0,crescente
GGG_2014J_358966,0.05977409477510384,0.07344793026469187,0.2522033859050458,0.14789482121766329,0.3126519642543809,0.032979482619409924,0.12104832096370433,4,Distinction,medio,True,2,decrescente
GGG_2014J_371402,0.14049398102414482,0.1989795918367347,0.3827114025789047,0.05379746835443038,0.0,0.2240175562057854,0.0,4,Pass,baixo,True,1,constante
GGG_2014J_372141,0.24732160427365107,0.049863387978142076,0.12615408382101706,0.051927504860124915,0.23140242335667613,0.21969832756552551,0.07363266814486327,4,Pass,baixo,True,2,decrescente
GGG_2014J_380599,0.47147499665539994,0.0,0.14323926702518697,0.0011135857461024498,0.0,0.07906458797327394,0.30510756260003674,4,Pass,medio,True,0,crescente
GGG_2014J_380668,0.3723379801293912,0.2183246814535158,0.10404083570750237,0.060342704330434385,0.11693365144285389,0.010736196319018405,0.11728395061728394,4,Pass,medio,True,1,constante
GGG_2014J_386180,0.08712055070988439,0.038781163434903045,0.07810951938047193,0.15328118294253054,0.27751237595213596,0.1132920493419705,0.2519031582381036,4,Pass,medio,True,2,decrescente
GGG_2014J_387446,0.3825503355704698,0.05126771066368382,0.050865800865800864,0.056006493506493504,0.13104377911424892,0.05292316743659026,0.27534271284271283,4,Pass,medio,True,2,decrescente
GGG_2014J_388259,0.0,0.0,0.0,0.0,0.5,0.0,0.5,2,Fail,baixo,False,2,decrescente
GGG_2014J_396532,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,Fail,baixo,False,1,constante
GGG_2014J_410043,0.48695652173913045,0.22608695652173913,0.06956521739130435,0.0,0.21739130434782608,0.0,0.0,1,Fail,baixo,False,0,crescente
GGG_2014J_414633,0.2596772642425618,0.0,0.2261136756340888,0.02570093457943925,0.17500898634076203,0.16002111001803576,0.15347802918511233,4,Pass,medio,True,2,decrescente
GGG_2014J_416700,0.1598997105045492,0.01875,0.13874844913151366,0.2565705128205128,0.07708333333333334,0.15657568238213398,0.192372311827957,4,Distinction,medio,True,2,decrescente
GGG_2014J_423093,0.12416911045943303,0.396505376344086,0.07834799608993158,0.20806451612903226,0.013636363636363636,0.05241935483870968,0.1268572825024438,4,Pass,medio,True,1,constante
GGG_2014J_429004,0.4909574199762469,0.018294354361462897,0.08115514588545472,0.07182192138633015,0.06313881259157378,0.11476250607090821,0.15986983972802332,4,Pass,medio,True,0,crescente
GGG_2014J_439170,0.07548115477145148,0.14514835605453089,0.5840831328521785,0.0,0.008620689655172414,0.18666666666666665,0.0,4,Distinction,baixo,True,1,constante
GGG_2014J_442987,0.18252101497259318,0.017463235294117647,0.3027294172828606,0.1920484539969834,0.16508422083655228,0.011948529411764705,0.1282051282051282,4,Pass,medio,True,2,decrescente
GGG_2014J_443765,0.1251533938262519,0.1287846517917512,0.11355119908811862,0.06039459512825576,0.22102262800145997,0.23022674373380725,0.12086678843035535,4,Pass,medio,True,2,decrescente
GGG_2014J_465567,0.31365018006409623,0.1728395061728395,0.04624398409709144,0.3993650950980716,0.0,0.0,0.06790123456790123,3,Fail,baixo,False,1,constante
GGG_2014J_465952,0.3732692307692308,0.07015886287625418,0.1475,0.1201923076923077,0.13147993311036787,0.04326923076923077,0.11413043478260869,4,Pass,baixo,True,2,decrescente
GGG_2014J_470187,0.45990566037735847,0.0,0.0,0.1650943396226415,0.125,0.0,0.25,4,Pass,baixo,True,0,crescente
GGG_2014J_470900,0.11634615384615385,0.020833333333333332,0.17045454545454544,0.0485781990521327,0.28096725549332185,0.0,0.3628205128205128,4,Pass,medio,True,2,decrescente
GGG_2014J_478886,0.2234884920755302,0.01349696828358209,0.13161838377556662,0.07996436453403713,0.21929705090738716,0.08536866255893072,0.24676607786496604,4,Distinction,medio,True,2,decrescente
GGG_2014J_498564,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Fail,baixo,False,0,crescente
GGG_2014J_499187,0.12283105022831049,0.019160742153632736,0.30810357782787123,0.012831628229582106,0.31171030576267267,0.15418183920004624,0.07118085659788452,3,Pass,baixo,True,2,decrescente
GGG_2014J_501888,0.13,0.031818181818181815,0.0,0.0,0.3482887700534759,0.2796657754010695,0.2102272727272727,4,Distinction,baixo,True,2,decrescente
GGG_2014J_505216,0.17068668208385332,0.078369862015217,0.1771207402835447,0.09000644140151039,0.3714532567729384,0.018456375838926176,0.09390664160401002,4,Pass,medio,True,2,decrescente
GGG_2014J_505762,0.011363636363636364,0.25833333333333336,0.0,0.06534090909090909,0.42746212121212124,0.016666666666666666,0.22083333333333333,4,Distinction,baixo,True,2,decrescente
GGG_2014J_506205,0.282304318488529,0.6971153846153846,0.004807692307692308,0.0,0.004807692307692308,0.006578947368421052,0.0043859649122807015,4,Pass,baixo,True,1,constante
GGG_2014J_513166,0.15496512641673932,0.035,0.0788996138996139,0.3476447876447877,0.07714285714285715,0.271347614896002,0.035,4,Distinction,baixo,True,2,decrescente
GGG_2014J_514648,0.11068476977567887,0.022727272727272728,0.15436097992916176,0.06761363636363636,0.1387987012987013,0.15580357142857143,0.35001106847697755,4,Distinction,baixo,True,2,decrescente
GGG_2014J_515345,0.075,0.275,0.65,0.0,0.0,0.0,0.0,2,Fail,baixo,False,1,constante
GGG_2014J_517263,0.2415395670112651,0.014921062764728533,0.18174296745725316,0.10377358490566038,0.1849652405582325,0.11363636363636363,0.15942121366649667,4,Pass,baixo,True,2,decrescente
GGG_2014J_521631,0.22885338345864661,0.18211697722567288,0.018115942028985508,0.030357142857142857,0.31796338672768876,0.03214285714285714,0.1904503105590062,4,Pass,medio,True,2,decrescente
GGG_2014J_52702,0.25,0.125,0.0,0.0,0.25,0.0,0.375,4,Pass,baixo,True,2,decrescente
GGG_2014J_527039,0.25980392156862747,0.3235294117647059,0.0,0.0,0.08333333333333333,0.0,0.3333333333333333,2,Fail,baixo,False,1,constante
GGG_2014J_527538,0.8731146304675717,0.0,0.09803921568627451,0.0,0.028846153846153848,0.0,0.0,4,Distinction,medio,True,0,crescente
GGG_2014J_532862,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Fail,baixo,False,0,crescente
GGG_2014J_534672,0.3376981610653139,0.0896383780736983,0.04251743817374762,0.11666666666666667,0.1609772423025435,0.20833333333333331,0.04416878038469668,4,Pass,baixo,True,2,decrescente
GGG_2014J_537115,0.5,0.0,0.0,0.5,0.0,0.0,0.0,2,Fail,baixo,False,0,crescente
GGG_2014J_541774,0.41435185185185186,0.0,0.2708333333333333,0.24074074074074073,0.07407407407407407,0.0,0.0,3,Fail,baixo,False,0,crescente
GGG_2014J_546286,0.2696068895795807,0.11971690590111642,0.03265838624577452,0.16393748450600487,0.27722303901549183,0.1280853649274702,0.008771929824561403,4,Distinction,baixo,True,2,decrescente
GGG_2014J_546724,0.36750463489165064,0.21651546982429337,0.09461083213773314,0.058823529411764705,0.07957317073170732,0.0767223630028508,0.10625,4,Pass,medio,True,1,constante
GGG_2014J_547334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Fail,baixo,False,0,crescente
GGG_2014J_554580,0.17062852734001058,0.034830473360099444,0.20215513816331537,0.19657517609910127,0.07360085156238837,0.16785863593100972,0.15435119754407522,4,Pass,medio,True,2,decrescente
GGG_2014J_558486,0.025943396226415096,0.7051886792452831,0.0317989590110605,0.05603448275862069,0.10775862068965517,0.0,0.07327586206896551,4,Pass,medio,True,1,constante
GGG_2014J_559366,0.10101010101010101,0.06060606060606061,0.0,0.4545454545454546,0.0,0.0,0.38383838383838387,3,Fail,baixo,False,2,decrescente
GGG_2014J_559766,0.10137231390015035,0.016064257028112452,0.03882195448460509,0.11073678600658558,0.6004745680986189,0.0013386880856760374,0.13119143239625167,3,Fail,medio,False,2,decrescente
GGG_2014J_560643,0.0,0.0,0.18627450980392157,0.0,0.0,0.23529411764705882,0.5784313725490196,2,Fail,baixo,False,2,decrescente
GGG_2014J_561419,0.6559696875966594,0.0,0.12704918032786885,0.0,0.0440251572327044,0.16823899371069181,0.0047169811320754715,4,Pass,baixo,True,0,crescente
GGG_2014J_566512,0.43477496483825595,0.0,0.18611111111111112,0.37911392405063293,0.0,0.0,0.0,4,Pass,baixo,True,0,crescente
GGG_2014J_568852,0.14987581699346406,0.4955816993464052,0.07462745098039215,0.04386274509803922,0.07271241830065359,0.15843790849673203,0.004901960784313725,4,Fail,medio,False,1,constante
GGG_2014J_569374,0.5833333333333334,0.0,0.0,0.4166666666666667,0.0,0.0,0.0,2,Fail,baixo,False,0,crescente
GGG_2014J_569672,0.3333333333333333,0.041666666666666664,0.2969576719576719,0.328042328042328,0.0,0.0,0.0,3,Pass,baixo,True,1,constante
GGG_2014J_571583,0.18503118503118504,0.12123675873675874,0.014484126984126985,0.15555555555555556,0.05952380952380952,0.21584249084249085,0.24832607332607334,4,Distinction,medio,True,2,decrescente
GGG_2014J_572471,0.2742567135549872,0.04844228661364211,0.05403940422322775,0.17183503836317135,0.1656954378741463,0.1443223443223443,0.14140877504848093,4,Pass,medio,True,2,decrescente
GGG_2014J_573054,0.048375067286357605,0.025307646356033452,0.08594384707287933,0.1911243386243386,0.18293043575301637,0.20522995522995524,0.2610887096774194,4,Pass,medio,True,2,decrescente
GGG_2014J_573320,0.0,0.5,0.0,0.0,0.0,0.5,0.0,2,Fail,baixo,False,1,constante
