aluno,total,p_comeco,p_meio,p_fim,semanas_mortas,cliques_ultimo_terco,ativo_no_fim,final_result,faixa_volume,timing,subtipo
EEE_2014J_648436,7869,0.4292794510102936,0.38581776591688904,0.18490278307281738,1,1455,True,Pass,alto,comeco-pesado,antecipou_sustentou
EEE_2014J_648469,3051,0.2995739101933792,0.5244182235332678,0.176007866273353,1,537,True,Distinction,alto,comeco-pesado,antecipou_sustentou
EEE_2014J_648518,958,0.9258872651356994,0.07411273486430063,0.0,17,0,False,Fail,medio,comeco-pesado,abandonou_cedo
EEE_2014J_648654,651,0.7311827956989247,0.15514592933947774,0.11367127496159754,14,74,True,Pass,medio,comeco-pesado,antecipou_sustentou
EEE_2014J_648687,2278,0.38762071992976294,0.4354697102721686,0.1769095697980685,3,403,True,Distinction,alto,comeco-pesado,antecipou_sustentou
EEE_2014J_648787,3663,0.5656565656565656,0.35435435435435436,0.07998907998907999,1,293,True,Pass,alto,comeco-pesado,antecipou_sustentou
EEE_2014J_648843,1452,0.4511019283746556,0.4786501377410468,0.07024793388429752,7,102,True,Pass,medio,comeco-pesado,antecipou_sustentou
EEE_2014J_648942,958,0.5636743215031316,0.3089770354906054,0.12734864300626306,15,122,True,Pass,medio,comeco-pesado,antecipou_sustentou
EEE_2014J_649069,1578,0.3333333333333333,0.5456273764258555,0.12103929024081116,6,191,True,Pass,medio,comeco-pesado,antecipou_sustentou
EEE_2014J_649171,1717,0.38439138031450204,0.3931275480489225,0.22248107163657543,2,382,True,Pass,alto,comeco-pesado,antecipou_sustentou
EEE_2014J_649215,1013,0.596248766041461,0.36229022704837116,0.04146100691016782,6,42,True,Fail,medio,comeco-pesado,antecipou_sustentou
EEE_2014J_649255,4462,0.25930076199013896,0.6044374719856567,0.1362617660242044,0,608,True,Distinction,alto,comeco-pesado,antecipou_sustentou
EEE_2014J_649339,4497,0.3573493440071159,0.4345118968201023,0.20813875917278185,1,936,True,Distinction,alto,comeco-pesado,antecipou_sustentou
EEE_2014J_649343,765,0.29150326797385623,0.5437908496732026,0.16470588235294117,7,126,True,Pass,medio,comeco-pesado,antecipou_sustentou
EEE_2014J_649506,840,0.9285714285714286,0.07142857142857142,0.0,15,0,False,Fail,medio,comeco-pesado,abandonou_cedo
EEE_2014J_649667,1771,0.42857142857142855,0.4601919819311124,0.11123658949745906,8,197,True,Pass,alto,comeco-pesado,antecipou_sustentou
EEE_2014J_649718,1753,0.4329720479178551,0.4734740444951512,0.09355390758699372,1,164,True,Distinction,alto,comeco-pesado,antecipou_sustentou
EEE_2014J_649738,1662,0.40252707581227437,0.5126353790613718,0.08483754512635379,4,141,True,Pass,alto,comeco-pesado,antecipou_sustentou
EEE_2014J_649843,715,0.6923076923076923,0.23076923076923078,0.07692307692307693,9,55,True,Pass,medio,comeco-pesado,antecipou_sustentou
EEE_2014J_649935,503,0.5526838966202783,0.44731610337972166,0.0,17,0,False,Fail,baixo,comeco-pesado,abandonou_cedo
EEE_2014J_649943,1369,0.5018261504747992,0.3046018991964938,0.19357195032870708,3,265,True,Pass,medio,comeco-pesado,antecipou_sustentou
EEE_2014J_650027,1878,0.34185303514376997,0.48775292864749736,0.1703940362087327,5,320,True,Distinction,alto,comeco-pesado,antecipou_sustentou
EEE_2014J_650105,297,0.8383838383838383,0.16161616161616163,0.0,20,0,False,Fail,baixo,comeco-pesado,abandonou_cedo
EEE_2014J_650145,1446,0.5428769017980636,0.43499308437067774,0.022130013831258646,12,32,True,Fail,medio,comeco-pesado,antecipou_sustentou
EEE_2014J_650164,1459,0.4564770390678547,0.34681288553803974,0.19671007539410554,9,287,True,Pass,medio,comeco-pesado,antecipou_sustentou
EEE_2014J_650330,4098,0.36822840409956076,0.4443631039531479,0.18740849194729137,1,768,True,Distinction,alto,comeco-pesado,antecipou_sustentou
EEE_2014J_650341,925,0.7308108108108108,0.1827027027027027,0.08648648648648649,15,80,True,Pass,medio,comeco-pesado,antecipou_sustentou
EEE_2014J_650533,1572,0.4688295165394402,0.3797709923664122,0.15139949109414758,4,238,True,Pass,medio,comeco-pesado,antecipou_sustentou
EEE_2014J_650575,1770,0.44463276836158194,0.4265536723163842,0.1288135593220339,2,228,True,Fail,alto,comeco-pesado,antecipou_sustentou
EEE_2014J_650592,1833,0.5515548281505729,0.4015275504637207,0.046917621385706494,8,86,True,Pass,alto,comeco-pesado,antecipou_sustentou
EEE_2014J_650666,2880,0.27534722222222224,0.61875,0.10590277777777778,1,305,True,Distinction,alto,comeco-pesado,antecipou_sustentou
EEE_2014J_650734,830,0.42771084337349397,0.4542168674698795,0.1180722891566265,9,98,True,Pass,medio,comeco-pesado,antecipou_sustentou
EEE_2014J_650752,310,0.8612903225806452,0.13870967741935483,0.0,17,0,False,Fail,baixo,comeco-pesado,abandonou_cedo
EEE_2014J_650770,1014,0.1932938856015779,0.7416173570019724,0.0650887573964497,7,66,True,Distinction,medio,comeco-pesado,antecipou_sustentou
EEE_2014J_650816,934,0.41113490364025695,0.4421841541755889,0.14668094218415417,13,137,True,Pass,medio,comeco-pesado,antecipou_sustentou
EEE_2014J_650926,2390,0.4510460251046025,0.396652719665272,0.15230125523012553,0,364,True,Pass,alto,comeco-pesado,antecipou_sustentou
EEE_2014J_650927,1713,0.4909515469935785,0.37011091652072386,0.1389375364856976,5,238,True,Distinction,alto,comeco-pesado,antecipou_sustentou
EEE_2014J_650950,1041,0.733909702209414,0.26609029779058596,0.0,17,0,False,Fail,medio,comeco-pesado,abandonou_cedo
EEE_2014J_650987,417,0.8657074340527577,0.0407673860911271,0.09352517985611511,13,39,True,Pass,baixo,comeco-pesado,antecipou_sustentou
EEE_2014J_651015,1327,0.3700075357950264,0.5229841748304446,0.10700828937452901,10,142,True,Pass,medio,comeco-pesado,antecipou_sustentou
EEE_2014J_651155,1630,0.32331288343558284,0.46134969325153374,0.21533742331288344,5,351,True,Distinction,medio,comeco-pesado,antecipou_sustentou
EEE_2014J_651245,1457,0.4358270418668497,0.4447494852436513,0.11942347288949898,9,174,True,Pass,medio,comeco-pesado,antecipou_sustentou
EEE_2014J_651533,4820,0.40228215767634856,0.383195020746888,0.21452282157676347,0,1034,True,Distinction,alto,comeco-pesado,antecipou_sustentou
EEE_2014J_651534,2612,0.29555895865237364,0.5363705972434916,0.16807044410413477,2,439,True,Pass,alto,comeco-pesado,antecipou_sustentou
EEE_2014J_651635,1458,0.5617283950617284,0.30315500685871055,0.13511659807956103,5,197,True,Pass,medio,comeco-pesado,antecipou_sustentou
EEE_2014J_651648,1691,0.3979893554109994,0.42578356002365464,0.17622708456534594,1,298,True,Pass,alto,comeco-pesado,antecipou_sustentou
EEE_2014J_651734,587,0.8926746166950597,0.10732538330494037,0.0,16,0,False,Fail,baixo,comeco-pesado,abandonou_cedo
EEE_2014J_651766,1456,0.4478021978021978,0.2548076923076923,0.2973901098901099,6,433,True,Pass,medio,comeco-pesado,antecipou_sustentou
EEE_2014J_651850,793,0.5573770491803278,0.35687263556116017,0.08575031525851198,11,68,True,Pass,medio,comeco-pesado,antecipou_sustentou
EEE_2014J_651930,3190,0.38934169278996866,0.40564263322884014,0.20501567398119122,3,654,True,Distinction,alto,comeco-pesado,antecipou_sustentou
EEE_2014J_651933,3240,0.3441358024691358,0.445679012345679,0.2101851851851852,0,681,True,Pass,alto,comeco-pesado,antecipou_sustentou
EEE_2014J_651935,1162,0.5542168674698795,0.3029259896729776,0.14285714285714285,9,166,True,Pass,medio,comeco-pesado,antecipou_sustentou
EEE_2014J_651950,762,0.4094488188976378,0.5498687664041995,0.04068241469816273,5,31,True,Pass,medio,comeco-pesado,antecipou_sustentou
EEE_2014J_651995,1732,0.45496535796766746,0.39549653579676675,0.14953810623556582,2,259,True,Distinction,alto,comeco-pesado,antecipou_sustentou
EEE_2014J_652054,1724,0.410092807424594,0.48607888631090485,0.10382830626450117,0,179,True,Pass,alto,comeco-pesado,antecipou_sustentou
EEE_2014J_652285,2929,0.3601911915329464,0.5011949470809149,0.13861386138613863,1,406,True,Distinction,alto,comeco-pesado,antecipou_sustentou
EEE_2014J_652302,2992,0.419451871657754,0.472927807486631,0.10762032085561497,3,322,True,Pass,alto,comeco-pesado,antecipou_sustentou
EEE_2014J_652442,873,0.7983963344788088,0.1981672394043528,0.003436426116838488,13,3,True,Fail,medio,comeco-pesado,antecipou_sustentou
EEE_2014J_652460,1703,0.42689371697005285,0.5361127422196125,0.0369935408103347,7,63,True,Pass,alto,comeco-pesado,antecipou_sustentou
EEE_2014J_652501,1578,0.3517110266159696,0.4708491761723701,0.17743979721166034,2,280,True,Pass,medio,comeco-pesado,antecipou_sustentou
EEE_2014J_652861,788,0.799492385786802,0.11802030456852793,0.08248730964467005,13,65,True,Pass,medio,comeco-pesado,antecipou_sustentou
EEE_2014J_652880,1485,0.47474747474747475,0.48754208754208755,0.03771043771043771,3,56,True,Pass,medio,comeco-pesado,antecipou_sustentou
EEE_2014J_652894,404,0.9975247524752475,0.0024752475247524753,0.0,23,0,False,Fail,baixo,comeco-pesado,abandonou_cedo
EEE_2014J_652902,2403,0.3524760715771952,0.47648772367873493,0.17103620474406991,3,411,True,Distinction,alto,comeco-pesado,antecipou_sustentou
EEE_2014J_652971,1898,0.36828240252897787,0.41517386722866173,0.21654373024236037,2,411,True,Distinction,alto,comeco-pesado,antecipou_sustentou
EEE_2014J_653326,406,0.9482758620689655,0.05172413793103448,0.0,23,0,False,Fail,baixo,comeco-pesado,abandonou_cedo
EEE_2014J_653352,487,0.38193018480492813,0.4928131416837782,0.12525667351129363,15,61,True,Pass,baixo,comeco-pesado,antecipou_sustentou
EEE_2014J_653440,1390,0.4438848920863309,0.46474820143884893,0.09136690647482014,7,127,True,Pass,medio,comeco-pesado,antecipou_sustentou
EEE_2014J_653506,248,0.9758064516129032,0.024193548387096774,0.0,22,0,False,Fail,baixo,comeco-pesado,abandonou_cedo
EEE_2014J_653587,790,0.4430379746835443,0.4759493670886076,0.0810126582278481,8,64,True,Distinction,medio,comeco-pesado,antecipou_sustentou
EEE_2014J_653661,31,1.0,0.0,0.0,29,0,False,Fail,baixo,comeco-pesado,abandonou_cedo
EEE_2014J_653665,1149,0.38990426457789384,0.42036553524804177,0.18973020017406442,7,218,True,Pass,medio,comeco-pesado,antecipou_sustentou
EEE_2014J_653688,1815,0.3134986225895317,0.4997245179063361,0.18677685950413223,2,339,True,Pass,alto,comeco-pesado,antecipou_sustentou
EEE_2014J_653718,1670,0.4059880239520958,0.4221556886227545,0.1718562874251497,7,287,True,Distinction,alto,comeco-pesado,antecipou_sustentou
EEE_2014J_653998,1413,0.613588110403397,0.3191790516631281,0.06723283793347487,14,95,True,Pass,medio,comeco-pesado,antecipou_sustentou
EEE_2014J_654031,1163,0.39810834049871024,0.4892519346517627,0.11263972484952708,6,131,True,Pass,medio,comeco-pesado,antecipou_sustentou
EEE_2014J_654125,609,0.9671592775041051,0.03284072249589491,0.0,20,0,False,Fail,medio,comeco-pesado,abandonou_cedo
EEE_2014J_654198,2171,0.42284661446338095,0.41962229387379085,0.1575310916628282,2,342,True,Pass,alto,comeco-pesado,antecipou_sustentou
EEE_2014J_654213,1196,0.298494983277592,0.5133779264214047,0.18812709030100336,12,225,True,Pass,medio,comeco-pesado,antecipou_sustentou
EEE_2014J_654240,2279,0.48222904782799475,0.4177270732777534,0.10004387889425187,9,228,True,Distinction,alto,comeco-pesado,antecipou_sustentou
EEE_2014J_654397,868,0.3870967741935484,0.4988479262672811,0.11405529953917051,7,99,True,Pass,medio,comeco-pesado,antecipou_sustentou
EEE_2014J_654485,1418,0.5338504936530324,0.3610719322990127,0.10507757404795487,5,149,True,Pass,medio,comeco-pesado,antecipou_sustentou
EEE_2014J_654547,1776,0.4161036036036036,0.38006756756756754,0.20382882882882883,6,362,True,Pass,alto,comeco-pesado,antecipou_sustentou
EEE_2014J_654668,1451,0.41419710544452104,0.3549276361130255,0.2308752584424535,3,335,True,Pass,medio,comeco-pesado,antecipou_sustentou
EEE_2014J_654676,1668,0.48081534772182255,0.41426858513189446,0.10491606714628297,5,175,True,Pass,alto,comeco-pesado,antecipou_sustentou
EEE_2014J_654801,1775,0.4495774647887324,0.3459154929577465,0.20450704225352112,4,363,True,Pass,alto,comeco-pesado,antecipou_sustentou
EEE_2014J_654822,2387,0.4612484289903645,0.44449099287808963,0.09426057813154587,3,225,True,Pass,alto,comeco-pesado,antecipou_sustentou
EEE_2014J_654891,2493,0.4729241877256318,0.3461692739671079,0.18090653830726033,2,451,True,Pass,alto,comeco-pesado,antecipou_sustentou
EEE_2014J_655242,1087,0.33670653173873044,0.5740570377184913,0.08923643054277829,3,97,True,Distinction,medio,comeco-pesado,antecipou_sustentou
EEE_2014J_655396,1707,0.5383714118336262,0.29935559461042766,0.1622729935559461,7,277,True,Pass,alto,comeco-pesado,antecipou_sustentou
EEE_2014J_655609,1912,0.39330543933054396,0.3608786610878661,0.24581589958158995,6,470,True,Pass,alto,comeco-pesado,antecipou_sustentou
EEE_2014J_655680,1412,0.4086402266288952,0.37322946175637395,0.21813031161473087,1,308,True,Distinction,medio,comeco-pesado,antecipou_sustentou
EEE_2014J_655764,2059,0.3050024283632832,0.509470616804274,0.18552695483244294,0,382,True,Pass,alto,comeco-pesado,antecipou_sustentou
EEE_2014J_655794,2255,0.31751662971175165,0.4904656319290466,0.19201773835920177,5,433,True,Distinction,alto,comeco-pesado,antecipou_sustentou
EEE_2014J_655865,2278,0.3656716417910448,0.4771729587357331,0.15715539947322213,0,358,True,Pass,alto,comeco-pesado,antecipou_sustentou
EEE_2014J_655869,1537,0.47885491216655823,0.36369551073519846,0.15744957709824334,5,242,True,Distinction,medio,comeco-pesado,antecipou_sustentou
EEE_2014J_656010,1153,0.3790112749349523,0.4900260190806591,0.13096270598438856,7,151,True,Pass,medio,comeco-pesado,antecipou_sustentou
EEE_2014J_656057,2519,0.49900754267566494,0.3421992854307265,0.1587931718936086,4,400,True,Pass,alto,comeco-pesado,antecipou_sustentou
EEE_2014J_656068,32,1.0,0.0,0.0,29,0,False,Fail,baixo,comeco-pesado,abandonou_cedo
EEE_2014J_656134,1474,0.5651289009497965,0.30597014925373134,0.12890094979647218,7,190,True,Distinction,medio,comeco-pesado,antecipou_sustentou
EEE_2014J_656347,1375,0.3825454545454545,0.4167272727272727,0.20072727272727273,3,276,True,Pass,medio,comeco-pesado,antecipou_sustentou
EEE_2014J_656446,1046,0.4311663479923518,0.4005736137667304,0.1682600382409178,11,176,True,Pass,medio,comeco-pesado,antecipou_sustentou
EEE_2014J_656553,1671,0.8563734290843806,0.12387791741472172,0.019748653500897665,12,33,True,Fail,alto,comeco-pesado,antecipou_sustentou
EEE_2014J_656578,1324,0.43277945619335345,0.3942598187311178,0.1729607250755287,6,229,True,Pass,medio,comeco-pesado,antecipou_sustentou
EEE_2014J_656815,1631,0.3776824034334764,0.48865726548129984,0.1336603310852238,2,218,True,Pass,medio,comeco-pesado,antecipou_sustentou
EEE_2014J_656854,1467,0.4601226993865031,0.32992501704158145,0.20995228357191548,11,308,True,Pass,medio,comeco-pesado,antecipou_sustentou
EEE_2014J_656906,109,1.0,0.0,0.0,29,0,False,Fail,baixo,comeco-pesado,abandonou_cedo
EEE_2014J_656929,307,0.8859934853420195,0.035830618892508145,0.0781758957654723,19,24,True,Fail,baixo,comeco-pesado,antecipou_sustentou
EEE_2014J_657002,1426,0.3541374474053296,0.4284712482468443,0.21739130434782608,6,310,True,Distinction,medio,comeco-pesado,antecipou_sustentou
EEE_2014J_657062,2115,0.5475177304964539,0.3470449172576832,0.10543735224586288,0,223,True,Pass,alto,comeco-pesado,antecipou_sustentou
EEE_2014J_657128,1667,0.6772645470905819,0.30293941211757647,0.01979604079184163,9,33,True,Pass,alto,comeco-pesado,antecipou_sustentou
EEE_2014J_657194,3233,0.44045777915248996,0.3467367769873183,0.21280544386019176,0,688,True,Distinction,alto,comeco-pesado,antecipou_sustentou
EEE_2014J_657196,1831,0.4145275805570726,0.397596941561988,0.1878754778809394,2,344,True,Distinction,alto,comeco-pesado,antecipou_sustentou
EEE_2014J_657210,160,1.0,0.0,0.0,27,0,False,Fail,baixo,comeco-pesado,abandonou_cedo
EEE_2014J_657226,662,0.34894259818731116,0.5211480362537765,0.1299093655589124,8,86,True,Pass,medio,comeco-pesado,antecipou_sustentou
EEE_2014J_657319,1298,0.41756548536209553,0.5138674884437596,0.06856702619414484,12,89,True,Pass,medio,comeco-pesado,antecipou_sustentou
EEE_2014J_674253,1464,0.32103825136612024,0.5525956284153005,0.12636612021857924,5,185,True,Pass,medio,comeco-pesado,antecipou_sustentou
EEE_2014J_674430,1274,0.7087912087912088,0.24960753532182103,0.041601255886970175,10,53,True,Pass,medio,comeco-pesado,antecipou_sustentou
EEE_2014J_674457,37,1.0,0.0,0.0,27,0,False,Fail,baixo,comeco-pesado,abandonou_cedo
EEE_2014J_674720,318,1.0,0.0,0.0,25,0,False,Fail,baixo,comeco-pesado,abandonou_cedo
EEE_2014J_674747,1955,0.5800511508951407,0.34066496163682863,0.0792838874680307,3,155,True,Fail,alto,comeco-pesado,antecipou_sustentou
EEE_2014J_674808,972,0.3549382716049383,0.4382716049382716,0.20679012345679013,13,201,True,Pass,medio,comeco-pesado,antecipou_sustentou
EEE_2014J_674853,1143,0.35870516185476814,0.40244969378827644,0.2388451443569554,7,273,True,Pass,medio,comeco-pesado,antecipou_sustentou
EEE_2014J_674882,485,0.6206185567010309,0.2907216494845361,0.088659793814433,13,43,True,Fail,baixo,comeco-pesado,antecipou_sustentou
EEE_2014J_674889,654,0.5519877675840978,0.3746177370030581,0.07339449541284404,9,48,True,Pass,medio,comeco-pesado,antecipou_sustentou
EEE_2014J_674941,1963,0.41263372389200204,0.3835965359144167,0.20376974019358127,3,400,True,Distinction,alto,comeco-pesado,antecipou_sustentou
EEE_2014J_675162,937,0.5581643543223053,0.35965848452508004,0.08217716115261472,16,77,True,Pass,medio,comeco-pesado,antecipou_sustentou
EEE_2014J_675365,2404,0.401414309484193,0.41430948419301167,0.18427620632279534,3,443,True,Pass,alto,comeco-pesado,antecipou_sustentou
EEE_2014J_675374,1201,0.47127393838467946,0.43463780183180684,0.09408825978351373,8,113,True,Pass,medio,comeco-pesado,antecipou_sustentou
EEE_2014J_67539,1068,0.3445692883895131,0.5121722846441947,0.14325842696629212,3,153,True,Pass,medio,comeco-pesado,antecipou_sustentou
EEE_2014J_675442,290,1.0,0.0,0.0,25,0,False,Fail,baixo,comeco-pesado,abandonou_cedo
EEE_2014J_675450,1911,0.3239141810570382,0.45368916797488223,0.22239665096807953,1,425,True,Distinction,alto,comeco-pesado,antecipou_sustentou
EEE_2014J_675537,1351,0.4359733530717987,0.34122871946706146,0.22279792746113988,2,301,True,Pass,medio,comeco-pesado,antecipou_sustentou
EEE_2014J_675663,754,0.5994694960212201,0.20954907161803712,0.1909814323607427,13,144,True,Fail,medio,comeco-pesado,antecipou_sustentou
EEE_2014J_675773,761,0.6254927726675427,0.26412614980289095,0.11038107752956636,7,84,True,Pass,medio,comeco-pesado,antecipou_sustentou
EEE_2014J_675840,2214,0.39295392953929537,0.41553748870822044,0.1915085817524842,2,424,True,Pass,alto,comeco-pesado,antecipou_sustentou
EEE_2014J_676084,1546,0.44954721862871927,0.3111254851228978,0.23932729624838292,4,370,True,Pass,medio,comeco-pesado,antecipou_sustentou
EEE_2014J_676150,71,1.0,0.0,0.0,29,0,False,Fail,baixo,comeco-pesado,abandonou_cedo
EEE_2014J_676333,1721,0.5299244625217897,0.34689134224288204,0.1231841952353283,4,212,True,Distinction,alto,comeco-pesado,antecipou_sustentou
EEE_2014J_676482,3082,0.36632057105775473,0.4656067488643738,0.16807268007787152,0,518,True,Distinction,alto,comeco-pesado,antecipou_sustentou
EEE_2014J_676611,524,0.6393129770992366,0.2480916030534351,0.11259541984732824,7,59,True,Pass,baixo,comeco-pesado,antecipou_sustentou
EEE_2014J_676676,2389,0.44118878191712013,0.4252825449979071,0.1335286730849728,4,319,True,Pass,alto,comeco-pesado,antecipou_sustentou
EEE_2014J_676722,2036,0.4793713163064833,0.3919449901768173,0.12868369351669942,3,262,True,Distinction,alto,comeco-pesado,antecipou_sustentou
EEE_2014J_676724,1461,0.5811088295687885,0.2874743326488706,0.13141683778234087,6,192,True,Pass,medio,comeco-pesado,antecipou_sustentou
EEE_2014J_676805,1985,0.42065491183879095,0.4025188916876574,0.17682619647355163,6,351,True,Pass,alto,comeco-pesado,antecipou_sustentou
EEE_2014J_676812,267,0.9775280898876404,0.02247191011235955,0.0,22,0,False,Fail,baixo,comeco-pesado,abandonou_cedo
EEE_2014J_676834,3547,0.519594023118128,0.39554553143501553,0.0848604454468565,4,301,True,Pass,alto,comeco-pesado,antecipou_sustentou
EEE_2014J_67685,2292,0.4537521815008726,0.4389179755671902,0.10732984293193717,0,246,True,Pass,alto,comeco-pesado,antecipou_sustentou
EEE_2014J_677018,1406,0.344950213371266,0.5206258890469416,0.13442389758179232,7,189,True,Pass,medio,comeco-pesado,antecipou_sustentou
EEE_2014J_677040,1425,0.48771929824561405,0.4126315789473684,0.09964912280701754,4,142,True,Pass,medio,comeco-pesado,antecipou_sustentou
EEE_2014J_677049,112,0.7321428571428571,0.26785714285714285,0.0,24,0,False,Fail,baixo,comeco-pesado,abandonou_cedo
EEE_2014J_677189,2448,0.4840686274509804,0.38480392156862747,0.13112745098039216,1,321,True,Pass,alto,comeco-pesado,antecipou_sustentou
EEE_2014J_677197,1731,0.5020219526285384,0.49220103986135183,0.005777007510109763,12,10,True,Fail,alto,comeco-pesado,antecipou_sustentou
EEE_2014J_677232,1058,1.0,0.0,0.0,20,0,False,Fail,medio,comeco-pesado,abandonou_cedo
EEE_2014J_677457,1351,0.33308660251665434,0.5099925980754997,0.15692079940784603,11,212,True,Pass,medio,comeco-pesado,antecipou_sustentou
EEE_2014J_677459,1773,0.3778905809362662,0.42526790750141,0.19684151156232374,4,349,True,Pass,alto,comeco-pesado,antecipou_sustentou
EEE_2014J_677711,384,1.0,0.0,0.0,26,0,False,Fail,baixo,comeco-pesado,abandonou_cedo
EEE_2014J_677741,1454,0.5089408528198074,0.3404401650618982,0.15061898211829436,5,219,True,Pass,medio,comeco-pesado,antecipou_sustentou
EEE_2014J_677897,1218,0.34564860426929395,0.5689655172413793,0.08538587848932677,10,104,True,Pass,medio,comeco-pesado,antecipou_sustentou
EEE_2014J_677947,713,0.8330995792426368,0.16690042075736325,0.0,19,0,False,Fail,medio,comeco-pesado,abandonou_cedo
EEE_2014J_678015,2065,0.4242130750605327,0.4159806295399516,0.15980629539951574,4,330,True,Pass,alto,comeco-pesado,antecipou_sustentou
EEE_2014J_678194,3110,0.4829581993569132,0.40836012861736337,0.10868167202572347,3,338,True,Distinction,alto,comeco-pesado,antecipou_sustentou
EEE_2014J_678267,1226,0.35807504078303426,0.47471451876019577,0.16721044045676997,7,205,True,Pass,medio,comeco-pesado,antecipou_sustentou
EEE_2014J_678393,634,0.9700315457413249,0.02996845425867508,0.0,15,0,False,Fail,medio,comeco-pesado,abandonou_cedo
EEE_2014J_678538,2750,0.4083636363636364,0.4123636363636364,0.17927272727272728,3,493,True,Pass,alto,comeco-pesado,antecipou_sustentou
EEE_2014J_678701,801,0.36079900124843944,0.5268414481897628,0.11235955056179775,9,90,True,Pass,medio,comeco-pesado,antecipou_sustentou
EEE_2014J_678715,831,0.7111913357400722,0.12755716004813478,0.16125150421179302,5,134,True,Pass,medio,comeco-pesado,antecipou_sustentou
EEE_2014J_678929,2945,0.47130730050933783,0.41256366723259763,0.11612903225806452,0,342,True,Distinction,alto,comeco-pesado,antecipou_sustentou
EEE_2014J_678970,961,0.6285119667013528,0.24557752341311134,0.1259105098855359,13,121,True,Pass,medio,comeco-pesado,antecipou_sustentou
EEE_2014J_679114,1587,0.4587271581600504,0.4467548834278513,0.0945179584120983,5,150,True,Pass,medio,comeco-pesado,antecipou_sustentou
EEE_2014J_679207,2114,0.39971617786187325,0.5227057710501419,0.07757805108798486,3,164,True,Pass,alto,comeco-pesado,antecipou_sustentou
EEE_2014J_679541,612,0.6339869281045751,0.24183006535947713,0.12418300653594772,11,76,True,Pass,medio,comeco-pesado,antecipou_sustentou
EEE_2014J_679569,494,0.47368421052631576,0.4493927125506073,0.07692307692307693,10,38,True,Distinction,baixo,comeco-pesado,antecipou_sustentou
EEE_2014J_679631,1969,0.42001015744032505,0.5119349923819198,0.0680548501777552,6,134,True,Pass,alto,comeco-pesado,antecipou_sustentou
EEE_2014J_679801,2470,0.397165991902834,0.46842105263157896,0.13441295546558704,2,332,True,Pass,alto,comeco-pesado,antecipou_sustentou
EEE_2014J_680133,1318,0.3512898330804249,0.48179059180576633,0.1669195751138088,4,220,True,Distinction,medio,comeco-pesado,antecipou_sustentou
EEE_2014J_680267,732,0.5218579234972678,0.3674863387978142,0.11065573770491803,7,81,True,Pass,medio,comeco-pesado,antecipou_sustentou
EEE_2014J_680483,1856,0.45689655172413796,0.37877155172413796,0.16433189655172414,2,305,True,Pass,alto,comeco-pesado,antecipou_sustentou
EEE_2014J_680644,3201,0.52077475788816,0.42236800999687596,0.056857232114964074,0,182,True,Pass,alto,comeco-pesado,antecipou_sustentou
EEE_2014J_680765,1418,0.5726375176304654,0.2820874471086037,0.14527503526093088,3,206,True,Pass,medio,comeco-pesado,antecipou_sustentou
EEE_2014J_680804,1415,0.5180212014134276,0.30247349823321557,0.17950530035335688,4,254,True,Pass,medio,comeco-pesado,antecipou_sustentou
EEE_2014J_680894,778,0.62853470437018,0.22879177377892032,0.14267352185089974,12,111,True,Pass,medio,comeco-pesado,antecipou_sustentou
EEE_2014J_681200,3575,0.4302097902097902,0.45902097902097905,0.11076923076923077,0,396,True,Pass,alto,comeco-pesado,antecipou_sustentou
EEE_2014J_681302,534,0.6329588014981273,0.3408239700374532,0.026217228464419477,16,14,True,Pass,baixo,comeco-pesado,antecipou_sustentou
EEE_2014J_681327,708,0.5466101694915254,0.3785310734463277,0.0748587570621469,9,53,True,Pass,medio,comeco-pesado,antecipou_sustentou
EEE_2014J_681379,863,0.7705677867902665,0.22943221320973348,0.0,17,0,False,Fail,medio,comeco-pesado,abandonou_cedo
EEE_2014J_681416,2868,0.5404463040446305,0.2995118549511855,0.1600418410041841,2,459,True,Pass,alto,comeco-pesado,antecipou_sustentou
EEE_2014J_682239,1468,0.3746594005449591,0.4332425068119891,0.19209809264305178,2,282,True,Pass,medio,comeco-pesado,antecipou_sustentou
EEE_2014J_682259,403,0.7642679900744417,0.17121588089330025,0.06451612903225806,14,26,True,Pass,baixo,comeco-pesado,antecipou_sustentou
EEE_2014J_682717,396,0.9722222222222222,0.027777777777777776,0.0,19,0,False,Fail,baixo,comeco-pesado,abandonou_cedo
EEE_2014J_682758,259,0.8996138996138996,0.09266409266409266,0.007722007722007722,19,2,True,Fail,baixo,comeco-pesado,antecipou_sustentou
EEE_2014J_683079,2136,0.4311797752808989,0.41619850187265917,0.15262172284644196,2,326,True,Pass,alto,comeco-pesado,antecipou_sustentou
EEE_2014J_683246,271,1.0,0.0,0.0,22,0,False,Fail,baixo,comeco-pesado,abandonou_cedo
EEE_2014J_683270,2859,0.4428121720881427,0.39174536551241695,0.16544246239944035,0,473,True,Pass,alto,comeco-pesado,antecipou_sustentou
EEE_2014J_683492,2591,0.4646854496333462,0.49826321883442687,0.037051331532226936,6,96,True,Fail,alto,comeco-pesado,antecipou_sustentou
EEE_2014J_683728,1496,0.32085561497326204,0.5020053475935828,0.17713903743315507,7,265,True,Pass,medio,comeco-pesado,antecipou_sustentou
EEE_2014J_684050,2361,0.3756882676831851,0.4777636594663278,0.14654807285048707,4,346,True,Distinction,alto,comeco-pesado,antecipou_sustentou
