,tendencia,antecedencia,durabilidade,concentracao,cobertura_final,intensidade_media,final_result,faixa_volume,cluster
CCC_2014J_182854,0.0046174142480211,0.3138375842861331,1.0,0.13367677314661217,0.12401055408970976,142.125,Pass,medio,1
BBB_2013B_535012,-0.018393234672304436,0.43604651162790703,0.5454545454545454,0.12140581611639047,0.0,15.636363636363637,Fail,baixo,0
BBB_2013B_486521,0.002578018995929441,0.27860696517412936,0.36363636363636365,0.12830685057768332,0.0,6.090909090909091,Fail,baixo,0
BBB_2013J_595298,-0.032775119617224874,0.14035087719298245,0.2727272727272727,0.21033592957256714,0.0,3.4545454545454546,Fail,baixo,2
DDD_2014J_644229,0.009864815491413966,0.4151747655583973,1.0,0.05613828542844474,0.17135549872122763,65.16666666666667,Fail,medio,1
FFF_2013B_200773,-0.023440269408011347,0.2513440860215054,0.46153846153846156,0.14223434179770492,0.0,38.15384615384615,Fail,alto,0
FFF_2013B_522859,-0.013988848835613871,0.42016647748770336,0.46153846153846156,0.10565256634521655,0.0,67.76923076923077,Pass,alto,0
BBB_2013J_605390,-0.02038320423970648,0.4020926756352765,0.5454545454545454,0.11663254504493305,0.0,40.54545454545455,Pass,medio,0
DDD_2013J_607927,-0.05333333333333334,0.28777777777777774,1.0,0.1473838371900142,0.01,42.857142857142854,Pass,medio,0
CCC_2014B_615246,-0.08333333333333337,0.42105263157894735,0.125,0.33071891388307384,0.0,9.5,Fail,baixo,2
DDD_2013J_527427,-0.03401360544217689,0.4682539682539682,0.5714285714285714,0.14896250639767475,0.11904761904761904,6.0,Pass,baixo,0
BBB_2014J_606861,0.10802139037433157,0.3912655971479501,1.0,0.18643401643300608,0.49732620320855614,37.4,Pass,medio,1
BBB_2013J_612252,-0.013440048323769252,0.42414174972314506,0.6363636363636364,0.08481109755280901,0.0,27.363636363636363,Pass,baixo,0
BBB_2013B_477167,-0.015789473684210523,0.4362041467304625,0.6363636363636364,0.08521339256493371,0.0,38.0,Distinction,alto,0
DDD_2013J_588178,-0.02315914489311164,0.45486935866983375,0.8571428571428571,0.13929988039593533,0.0,60.142857142857146,Pass,alto,0
BBB_2013B_554608,-0.01867321867321867,0.44044044044044045,0.6363636363636364,0.09239113354773054,0.0,30.272727272727273,Pass,medio,0
GGG_2014B_616727,-0.04242424242424243,0.16666666666666666,0.3,0.16247059492374621,0.0,5.5,Pass,baixo,2
CCC_2014B_614844,0.011167298777918243,0.4955752212389381,0.875,0.10964851655363271,0.33185840707964603,84.75,Distinction,alto,1
FFF_2013J_557545,-0.02259321874706491,0.46737891737891735,0.46153846153846156,0.10219251116776049,0.0,90.0,Pass,alto,0
GGG_2014B_622382,-0.027908716797605686,0.41358024691358025,0.4,0.20764610015875953,0.0,8.1,Pass,baixo,2
BBB_2013B_133155,-0.013462616298621234,0.521167283189478,0.6363636363636364,0.11255102867384183,0.0,73.72727272727273,Pass,medio,0
BBB_2014B_629619,-0.0058115400581153975,0.5753424657534246,0.6363636363636364,0.08792888288800539,0.0,19.90909090909091,Pass,baixo,0
CCC_2014B_474759,-0.041269841269841276,0.5388888888888889,0.25,0.25426910503987266,0.0,7.5,Fail,baixo,2
CCC_2014B_530650,0.028554778554778556,0.3747086247086247,0.875,0.07271025049582172,0.2062937062937063,35.75,Pass,baixo,1
EEE_2013J_560876,-0.0336134453781513,0.22969187675070027,1.0,0.07032095589697795,0.19327731092436976,71.4,Pass,medio,1
FFF_2014B_552648,-0.010194042568143285,0.2852384758859579,0.46153846153846156,0.1845198434475177,0.0,96.23076923076923,Pass,medio,0
DDD_2014B_416008,-0.014365522745411025,0.515828677839851,1.0,0.10946858360261902,0.027932960893854747,25.571428571428573,Pass,medio,0
FFF_2014J_639231,-0.016280874025868756,0.3301721109940288,0.46153846153846156,0.11557497927401361,0.0,73.0,Pass,alto,0
DDD_2014J_578395,0.011038961038961036,0.34595959595959597,1.0,0.1332594205142752,0.3484848484848485,44.0,Pass,medio,1
EEE_2013J_601433,-0.1026415094339623,0.12515723270440252,0.8,0.15954724121310054,0.0,53.0,Fail,baixo,0
EEE_2013J_1725109,0.0034793041391721624,0.393621275744851,1.0,0.06988393734449931,0.11577684463107378,333.4,Distinction,alto,1
BBB_2014B_2683697,-0.04545454545454544,0.6818181818181818,0.09090909090909091,0.2874797872880344,0.0,2.0,Fail,baixo,2
CCC_2014J_654646,0.030399274047186932,0.4192377495462795,0.875,0.13212053724111764,0.4101633393829401,68.875,Distinction,alto,1
EEE_2013J_560734,-0.17426086956521744,0.3402898550724638,0.6,0.29050454772606815,0.0017391304347826088,115.0,Fail,medio,2
EEE_2014B_64296,-0.13320895522388063,0.2985074626865672,0.4,0.26697858975383376,0.0,53.6,Fail,baixo,2
AAA_2013J_2461190,-0.16328671328671335,0.44988344988344986,0.6,0.28617893238137004,0.0,57.2,Fail,medio,2
DDD_2014J_645219,-0.08140161725067384,0.4418238993710692,1.0,0.18778614624947945,0.05660377358490566,17.666666666666668,Pass,medio,0
CCC_2014J_1031884,-0.0031764445917578307,0.368522815158546,1.0,0.15348530935454535,0.38979118329466356,53.875,Distinction,medio,1
FFF_2014J_407232,-0.023712374581939803,0.4972463768115942,0.46153846153846156,0.10326056490551241,0.0,88.46153846153847,Pass,alto,0
EEE_2014J_587793,-0.017826086956521756,0.2818840579710145,1.0,0.1254406222738317,0.05652173913043478,46.0,Distinction,alto,0
BBB_2013J_549586,-0.0045454545454545435,0.33848797250859103,0.6363636363636364,0.08798024065378908,0.0,17.636363636363637,Pass,baixo,0
BBB_2013B_532034,-0.042028985507246375,0.5048309178743962,0.18181818181818182,0.1998730678425166,0.0,6.2727272727272725,Fail,baixo,2
DDD_2013J_445930,-0.041666666666666664,0.2476851851851852,0.8571428571428571,0.14740073889966868,0.0,20.571428571428573,Pass,baixo,0
DDD_2014J_2057959,0.004699248120300754,0.3930921052631579,1.0,0.10742816499429396,0.10526315789473684,50.666666666666664,Distinction,alto,1
BBB_2013B_542745,-0.012932138284250955,0.5962441314553991,0.45454545454545453,0.1063549666175788,0.0,12.909090909090908,Fail,baixo,0
FFF_2014J_588128,-0.013725817908327411,0.5437262357414449,0.38461538461538464,0.15605505900520034,0.0,20.23076923076923,Pass,medio,0
FFF_2014J_685619,-0.016413074105381793,0.28803418803418807,0.46153846153846156,0.16681453006999136,0.0,60.0,Pass,medio,0
BBB_2014B_445415,-0.014508723599632688,0.5437710437710438,0.45454545454545453,0.13042718723882218,0.0,9.0,Pass,baixo,0
FFF_2014B_614163,-0.020906040591079957,0.3645377661125693,0.46153846153846156,0.13269947022338416,0.0,87.92307692307692,Pass,alto,0
FFF_2014B_634479,-0.02461281408649829,0.27997076023391815,0.3076923076923077,0.1581876318042702,0.0,52.61538461538461,Fail,alto,0
EEE_2013J_42638,0.019885823025689822,0.38867745004757376,1.0,0.12639281611710082,0.10466222645099905,210.2,Pass,alto,1
BBB_2014J_689406,0.028155339805825245,0.5210355987055016,1.0,0.18981513646368833,0.019417475728155338,20.6,Pass,medio,0
FFF_2014J_648353,-0.030663946831611503,0.2844311377245509,0.23076923076923078,0.1830302993762236,0.0,12.846153846153847,Fail,baixo,2
EEE_2014B_584698,-0.20000000000000007,0.6666666666666666,0.2,0.4000000000000001,0.0,20.6,Fail,baixo,2
DDD_2013B_382947,-0.025934065934065945,0.35833333333333334,0.14285714285714285,0.178999486944881,0.0,1.4285714285714286,Fail,baixo,2
BBB_2013B_543140,-0.0346590909090909,0.5052083333333334,0.45454545454545453,0.13137476852013483,0.0,17.454545454545453,Fail,medio,0
DDD_2014J_147715,-0.09380952380952379,0.5527777777777778,0.5,0.22303670184606475,0.058333333333333334,20.0,Fail,medio,2
DDD_2014B_2609908,-0.042372881355932195,0.6468926553672316,0.8571428571428571,0.12638436608576648,0.0,16.857142857142858,Pass,baixo,0
DDD_2013B_558837,-0.007267018695590132,0.2354978354978355,1.0,0.05884421173615165,0.0025974025974025974,27.5,Pass,medio,0
EEE_2014J_678508,0.0329754601226994,0.4452965235173824,1.0,0.22826208480473453,0.0015337423312883436,130.4,Distinction,alto,0
FFF_2014J_2470326,-0.031178124201380022,0.6821705426356589,0.23076923076923078,0.2054676782162609,0.0,3.3076923076923075,Fail,baixo,2
CCC_2014B_478212,-0.026238254499124078,0.18840579710144925,0.625,0.13991907207347523,0.0,37.375,Fail,baixo,0
BBB_2013B_546837,-0.007850155094249581,0.39763779527559057,0.6363636363636364,0.09300024604577421,0.0,34.63636363636363,Pass,medio,0
FFF_2014B_351181,-0.01826670531706503,0.5740740740740741,0.46153846153846156,0.11309062028570922,0.0,96.23076923076923,Pass,alto,0
DDD_2013B_2476998,-0.007232214152629385,0.21539792387543252,0.9285714285714286,0.04531621187246033,0.0,41.285714285714285,Pass,medio,0
EEE_2014J_594629,-0.10369318181818186,0.5426136363636364,1.0,0.17496494631215856,0.03409090909090909,70.4,Pass,alto,0
BBB_2014J_626195,0.03525641025641025,0.4695512820512821,1.0,0.07834162111513943,0.2692307692307692,124.8,Distinction,alto,1
EEE_2014J_585643,0.026492537313432835,0.3557213930348259,1.0,0.1758622901882878,0.03544776119402985,107.2,Pass,medio,0
BBB_2014J_637715,-0.04204545454545455,0.3153409090909091,1.0,0.09022469655126913,0.10227272727272728,35.2,Pass,medio,0
GGG_2013J_566963,-0.02506974506974506,0.6026455026455027,0.4,0.18725450040357047,0.0,31.5,Pass,medio,0
FFF_2013J_600175,-0.022674091407245044,0.4308176100628931,0.46153846153846156,0.10811609691308957,0.0,85.61538461538461,Pass,alto,0
BBB_2013J_2573353,-0.035306553911205074,0.5206718346253231,0.2727272727272727,0.15269872219887562,0.0,11.727272727272727,Fail,baixo,0
GGG_2014B_617578,-0.05303030303030305,0.14583333333333334,0.2,0.2797878660699924,0.0,1.6,Distinction,baixo,2
BBB_2013B_556865,-0.01931145777299623,0.3076923076923077,0.6363636363636364,0.08133860428805079,0.0,15.363636363636363,Pass,baixo,0
FFF_2013B_553831,-0.014056724702251312,0.30917327293318236,0.46153846153846156,0.13386581562988295,0.0,67.92307692307692,Pass,alto,0
BBB_2013J_577824,0.022377622377622367,0.6923076923076924,0.45454545454545453,0.19354339165172094,0.0,1.1818181818181819,Distinction,baixo,0
CCC_2014B_336398,-0.010382846320346318,0.418560606060606,1.0,0.06569506295367714,0.14204545454545456,88.0,Distinction,alto,1
DDD_2014J_687411,-0.08423645320197044,0.6005747126436781,1.0,0.15354080468267298,0.017241379310344827,19.333333333333332,Distinction,baixo,0
BBB_2013B_374102,-0.01797752808988763,0.3970037453183521,0.45454545454545453,0.11117398480715668,0.0,8.090909090909092,Fail,baixo,0
FFF_2013J_578519,-0.02370916754478398,0.6482115677321157,0.3076923076923077,0.14577361064693595,0.0,67.38461538461539,Pass,alto,0
FFF_2014J_615301,-0.021917547860944082,0.3947851153039832,0.46153846153846156,0.11594526954502264,0.0,97.84615384615384,Pass,alto,0
BBB_2014J_1432518,-0.12121212121212127,0.452020202020202,0.4,0.3110159896562473,0.19696969696969696,13.2,Fail,baixo,2
CCC_2014J_686515,-0.01387201296071285,0.4775212636695018,1.0,0.06199948444099574,0.06561360874848117,102.875,Distinction,alto,0
DDD_2014J_652965,-0.042664092664092636,0.5686936936936937,1.0,0.08912062839390351,0.07432432432432433,49.333333333333336,Distinction,medio,0
BBB_2014B_27891,0.0,0.0,0.0,0.0,0.0,0.0,Fail,baixo,0
BBB_2013J_572416,-0.0335725677830941,0.46345029239766083,0.5454545454545454,0.1790408771256617,0.0,10.363636363636363,Pass,medio,0
EEE_2014J_651734,-0.13529411764705887,0.3627450980392157,0.4,0.2620124406037658,0.0,44.2,Fail,baixo,2
AAA_2014J_593987,0.10209205020920502,0.37168758716875877,0.8,0.19464658201249668,0.42677824267782427,47.8,Fail,medio,1
FFF_2013J_593535,-0.030788904190438726,0.41304347826086957,0.23076923076923078,0.18424282379249202,0.0,30.076923076923077,Fail,medio,2
FFF_2014B_383778,-0.032461403627047816,0.5092024539877301,0.15384615384615385,0.2411454835701373,0.0,12.538461538461538,Fail,medio,2
DDD_2013B_557358,-0.004365904365904371,0.46875,0.7857142857142857,0.0794032599153622,0.0,42.285714285714285,Fail,medio,0
FFF_2014B_550498,-0.032967032967032975,0.8007246376811593,0.07692307692307693,0.26646935501059654,0.0,7.076923076923077,Fail,baixo,2
FFF_2013B_513428,-0.016946409754628924,0.3808219178082192,0.46153846153846156,0.09837969631679835,0.0,112.3076923076923,Fail,alto,0
FFF_2014J_2530976,-0.028501179186110694,0.5814307458143074,0.3076923076923077,0.15727157133492414,0.0,16.846153846153847,Pass,medio,0
BBB_2013J_605207,-0.016061418474287104,0.5250223413762288,0.6363636363636364,0.1021230172359646,0.0,33.90909090909091,Pass,medio,0
EEE_2013J_592961,-0.00776583034647552,0.4261250497809637,1.0,0.12320252332563233,0.053763440860215055,167.4,Distinction,alto,0
DDD_2014J_634037,-0.000366300366300377,0.39957264957264954,1.0,0.09551066939584192,0.11538461538461539,26.0,Pass,baixo,1
GGG_2014B_631189,-0.02987269141115294,0.14102564102564102,0.3,0.2062781641341722,0.0,16.9,Fail,medio,2
BBB_2014J_611241,0.1128,0.37866666666666665,1.0,0.18569652662341318,0.36,50.0,Pass,baixo,1
DDD_2013J_504596,-0.06299603174603174,0.3921957671957672,0.8571428571428571,0.14404504223628017,0.0,72.0,Fail,medio,0
EEE_2013J_465777,-0.1191176470588236,0.34436274509803927,1.0,0.2615167364820225,0.11029411764705882,27.2,Pass,baixo,2
DDD_2014B_480956,-0.019378603459320944,0.17862481315396114,0.8571428571428571,0.11164358983802412,0.026905829596412557,31.857142857142858,Pass,medio,0
DDD_2014B_431406,0.014361300075585788,0.2795414462081129,0.7142857142857143,0.1983345777173334,0.0,27.0,Distinction,medio,0
BBB_2013B_549862,-0.014904143475572042,0.3786848072562358,0.5454545454545454,0.09812193273189349,0.0,13.363636363636363,Pass,baixo,0
DDD_2014B_566240,-0.02921168467386955,0.40569561157796447,0.8571428571428571,0.08087986272928345,0.0,51.0,Pass,medio,0
DDD_2013J_598501,-0.04338624338624338,0.39999999999999997,0.8571428571428571,0.13576352541773226,0.0,38.57142857142857,Pass,medio,0
EEE_2014B_626516,-0.025096525096525126,0.2413127413127413,0.8,0.11943926672423356,0.0,51.8,Fail,medio,0
GGG_2014B_626675,-0.04242424242424239,0.1708333333333333,0.1,0.30000000000000004,0.0,4.0,Fail,baixo,2
FFF_2014B_572716,-0.02198976237437776,0.4099002849002849,0.46153846153846156,0.09960389528747818,0.0,36.0,Pass,alto,0
EEE_2013J_469113,-0.016153846153846164,0.4814102564102564,1.0,0.10967946844700045,0.06538461538461539,52.0,Pass,medio,0
BBB_2013J_591591,0.0014842300556586311,0.3316326530612245,0.5454545454545454,0.14212338364387112,0.0,17.818181818181817,Fail,baixo,0
CCC_2014B_70381,0.02242732298912074,0.3895131086142322,1.0,0.13945889779528783,0.45880149812734083,66.75,Pass,medio,1
DDD_2013J_596731,-0.033764367816091954,0.4324712643678161,0.8571428571428571,0.08122893969205072,0.0,49.714285714285715,Pass,medio,0
FFF_2013B_354992,-0.01360474631751227,0.12898936170212766,0.38461538461538464,0.15912276336519054,0.0,57.84615384615385,Fail,medio,0
CCC_2014B_630449,-0.022005772005772015,0.47853535353535354,1.0,0.08366625989057438,0.06060606060606061,66.0,Fail,medio,0
EEE_2013J_556450,-0.20000000000000007,0.6491228070175439,0.2,0.4000000000000001,0.0,3.8,Fail,baixo,2
CCC_2014B_487629,-0.01127167630057805,0.21926782273603082,1.0,0.05080933897550267,0.1329479768786127,108.125,Fail,medio,1
GGG_2014B_606175,-0.0212121212121212,0.19444444444444445,0.2,0.22912878474779202,0.0,2.4,Pass,baixo,2
FFF_2014J_594615,-0.02690898844744998,0.3942307692307692,0.23076923076923078,0.17883440043951088,0.0,12.0,Fail,baixo,2
DDD_2014B_565158,-0.030647553138902623,0.4786620530565167,1.0,0.11735176055935874,0.04498269896193772,41.285714285714285,Pass,medio,0
FFF_2014J_675021,-0.016243896390282477,0.351479109484599,0.46153846153846156,0.10405871316405453,0.0,252.23076923076923,Distinction,alto,0
CCC_2014B_383140,-0.0032827084322101,0.2209302325581395,0.75,0.11582656971403012,0.28903654485049834,37.625,Pass,baixo,1
FFF_2013J_1492571,-0.014813004988806434,0.30765253360910033,0.46153846153846156,0.1364121405214192,0.0,74.38461538461539,Pass,alto,0
AAA_2013J_1640609,-0.029388816644993522,0.47876029475509324,1.0,0.056929172369851566,0.17425227568270482,153.8,Pass,alto,1
AAA_2014J_626240,-0.05892857142857146,0.3759920634920635,1.0,0.1283618220874669,0.02976190476190476,33.6,Pass,baixo,0
FFF_2014B_155158,-0.012639118070427975,0.9310436634717786,0.38461538461538464,0.2265069874257233,0.0,48.15384615384615,Pass,alto,2
DDD_2014J_575566,-0.1428571428571428,0.0,0.16666666666666666,0.372677996249965,0.0,1.8333333333333333,Fail,baixo,2
DDD_2014B_603302,-0.017104130808950093,0.4166666666666667,1.0,0.08453470182795893,0.03313253012048193,47.42857142857143,Distinction,medio,0
BBB_2013J_287309,-0.029908552985476056,0.6548323471400395,0.5454545454545454,0.16903302747447832,0.0,15.363636363636363,Pass,baixo,0
CCC_2014J_693938,-0.023845166809238677,0.4336327345309381,0.875,0.10355884493756835,0.0,83.5,Pass,alto,0
BBB_2013B_416314,-0.03863636363636364,0.5722222222222222,0.18181818181818182,0.22034908442801493,0.0,5.454545454545454,Fail,baixo,2
FFF_2014J_629818,-0.016230167526997498,0.431155939801473,0.46153846153846156,0.09809526770117699,0.0,80.07692307692308,Distinction,alto,0
BBB_2013J_605854,0.0028409090909090893,0.20535714285714288,0.5454545454545454,0.10445895631164907,0.0,10.181818181818182,Fail,baixo,0
BBB_2014B_250123,0.008922558922558919,0.5895061728395062,0.6363636363636364,0.13980161274092048,0.0,4.909090909090909,Distinction,baixo,0
FFF_2013B_1809578,-0.02160154660154661,0.45802469135802465,0.46153846153846156,0.10705159007676236,0.0,83.07692307692308,Pass,alto,0
GGG_2013J_575214,-0.030050505050505036,0.6527777777777778,0.3,0.1853581368294602,0.0,4.8,Pass,baixo,2
BBB_2013J_375960,-0.013302139037433158,0.2769607843137255,0.45454545454545453,0.1084413330797973,0.0,12.363636363636363,Pass,baixo,0
AAA_2014J_125018,-0.0834905660377359,0.4929245283018868,1.0,0.131394809416568,0.07783018867924528,84.8,Pass,alto,0
BBB_2013B_548241,-0.007894736842105258,0.5906432748538012,0.5454545454545454,0.13404247368491112,0.0,10.363636363636363,Pass,baixo,0
FFF_2014B_258737,-0.015867987037674017,0.815211422295442,0.38461538461538464,0.20249150227720392,0.0,46.69230769230769,Pass,alto,0
EEE_2013J_336402,0.057580919931856905,0.2708688245315162,0.8,0.1551943218988197,0.15332197614991483,117.4,Pass,medio,1
FFF_2014J_108949,-0.01808608058608058,0.2916666666666667,0.15384615384615385,0.19804476545865907,0.0,1.8461538461538463,Fail,baixo,2
EEE_2013J_560502,-0.10917030567685589,0.09825327510917031,0.6,0.20126030701602204,0.0,45.8,Fail,medio,2
BBB_2014B_621301,-0.023779515307114786,0.47225788047354156,0.6363636363636364,0.11569633859795421,0.0,212.45454545454547,Pass,alto,0
DDD_2013J_441444,-0.04623724489795918,0.49355158730158727,1.0,0.10618191524626229,0.011904761904761904,48.0,Pass,medio,0
FFF_2013J_51485,-0.012654444001594259,0.33063471502590674,0.46153846153846156,0.1332486302775779,0.0,118.76923076923077,Distinction,alto,0
AAA_2014J_677186,0.004878048780487782,0.34146341463414637,1.0,0.10648234123386865,0.1951219512195122,16.4,Pass,baixo,1
EEE_2013J_598973,0.026133333333333342,0.35555555555555557,1.0,0.1903335084646013,0.010666666666666666,75.0,Distinction,alto,0
BBB_2013J_558755,-0.04545454545454544,0.8333333333333334,0.09090909090909091,0.2874797872880344,0.0,0.6363636363636364,Fail,baixo,2
FFF_2013J_589843,-0.023736263736263735,0.18333333333333335,0.15384615384615385,0.22434124472071612,0.0,3.8461538461538463,Fail,baixo,2
DDD_2013B_395757,-0.0102336939546242,0.3348406546080965,1.0,0.06132418246356539,0.006459948320413436,55.285714285714285,Pass,alto,0
GGG_2014B_345881,-0.03449307893752337,0.2736625514403292,0.3,0.20961857784707758,0.0,8.1,Pass,baixo,2
DDD_2014B_598179,-0.012843406593406596,0.14807692307692308,1.0,0.09416466780957684,0.0057692307692307696,74.28571428571429,Pass,medio,0
FFF_2013B_165806,-0.013132221963868696,0.28518859245630174,0.38461538461538464,0.18207676301549222,0.0,83.61538461538461,Fail,medio,0
GGG_2014B_483582,-0.05454545454545458,0.6666666666666666,0.1,0.30000000000000004,0.0,1.3,Fail,baixo,2
AAA_2013J_2143752,-0.009275362318840609,0.5739130434782609,1.0,0.07872113714443109,0.2608695652173913,69.0,Pass,alto,1
FFF_2014B_630830,-0.017535270010517533,0.3085808580858086,0.46153846153846156,0.09704735679486609,0.0,23.307692307692307,Pass,medio,0
DDD_2013J_585422,-0.05783176214648297,0.6692047377326565,0.8571428571428571,0.1364617579118354,0.0,28.142857142857142,Pass,medio,0
CCC_2014J_553599,0.009511536573392241,0.8389175257731959,0.75,0.16547616134807006,0.002577319587628866,48.5,Distinction,alto,0
EEE_2013J_575733,0.019895287958115168,0.49149214659685864,1.0,0.07451496073154847,0.22905759162303665,152.8,Distinction,alto,1
AAA_2014J_1967783,-0.005604719764011845,0.5147492625368731,1.0,0.07470526954852633,0.2861356932153392,67.8,Pass,alto,1
BBB_2013J_602826,-0.0346938775510204,0.27721088435374147,0.36363636363636365,0.14068414552971334,0.0,8.909090909090908,Fail,medio,0
EEE_2014J_643077,-0.0032846715328467132,0.4543795620437956,1.0,0.15117420958329816,0.040145985401459854,54.8,Pass,alto,0
BBB_2013J_572447,-0.011553030303030301,0.017361111111111112,0.36363636363636365,0.14685054526500096,0.0,4.363636363636363,Pass,baixo,0
FFF_2013J_594280,-0.02955958769912258,0.5396210163652024,0.23076923076923078,0.164690475678567,0.0,29.76923076923077,Fail,medio,2
DDD_2014B_616870,-0.05612244897959184,0.3891369047619047,0.7142857142857143,0.18736328835222077,0.0,32.0,Pass,medio,0
BBB_2014B_620694,-0.0031897926634768736,0.260233918128655,0.45454545454545453,0.18290617144282548,0.0,5.181818181818182,Pass,baixo,0
CCC_2014J_137281,-0.06661600810536986,0.45896656534954405,0.5,0.20721948587870123,0.0,82.25,Fail,medio,2
GGG_2014B_611195,-0.038228438228438216,0.4807692307692308,0.3,0.2,0.0,2.6,Pass,baixo,2
EEE_2014B_522525,0.009734513274336264,0.4373156342182891,1.0,0.16088254620117995,0.05309734513274336,180.8,Pass,alto,0
DDD_2014B_481863,0.006444099378881995,0.5253623188405797,0.8571428571428571,0.11375619972370579,0.0,65.71428571428571,Pass,medio,0
FFF_2014J_641311,-0.018148208668654766,0.29677819083023543,0.46153846153846156,0.09803580975095393,0.0,82.76923076923077,Distinction,alto,0
AAA_2013J_2694424,-0.011438474870017364,0.5245522819179665,1.0,0.05755987176331945,0.2322357019064125,115.4,Pass,alto,1
GGG_2014B_344098,-0.026262626262626255,0.25925925925925924,0.2,0.23544022333796769,0.0,6.3,Pass,medio,2
GGG_2014B_622166,-0.03068783068783067,0.47354497354497355,0.4,0.151925576189226,0.0,6.3,Pass,alto,0
GGG_2013J_596824,-0.029494949494949487,0.24166666666666667,0.4,0.16996731711975951,0.0,6.0,Pass,medio,0
FFF_2013B_331883,-0.013699049954030032,0.6402390438247012,0.46153846153846156,0.12382828068123233,0.0,96.53846153846153,Pass,alto,0
CCC_2014B_469761,0.022529933278493734,0.40475047984644913,1.0,0.141720721473846,0.3579654510556622,260.5,Distinction,alto,1
DDD_2013B_418490,-0.005714285714285718,0.37227272727272726,0.9285714285714286,0.05483872920002098,0.005454545454545455,78.57142857142857,Pass,alto,0
GGG_2014J_674340,-0.05454545454545458,0.0,0.1,0.30000000000000004,0.0,0.3,Fail,baixo,2
FFF_2013J_594119,-0.01893775052290078,0.42771557650756237,0.46153846153846156,0.08998921739930583,0.0,130.53846153846155,Pass,alto,0
EEE_2014J_636124,0.005400372439478589,0.6244568590937306,1.0,0.20022077567584687,0.03165735567970205,107.4,Distinction,alto,0
BBB_2014B_628982,-0.007745617611088465,0.36621823617339316,0.5454545454545454,0.09361728557297888,0.0,20.272727272727273,Fail,baixo,0
CCC_2014J_680492,0.015400450555426083,0.46288743882544864,1.0,0.09553311520763355,0.3450244698205546,153.25,Pass,alto,1
BBB_2014J_648537,-0.0363636363636364,0.17760942760942763,1.0,0.0956987416753698,0.1414141414141414,39.6,Pass,medio,1
DDD_2014J_63015,-0.005820105820105812,0.4583333333333333,1.0,0.10086502863190243,0.009259259259259259,18.0,Fail,baixo,0
DDD_2013J_486890,-0.012068965517241381,0.2867816091954023,0.7142857142857143,0.10575197084233479,0.0,41.42857142857143,Pass,medio,0
BBB_2013J_595094,-0.014297520661157023,0.712121212121212,0.36363636363636365,0.12578827332858666,0.0,10.0,Fail,baixo,0
FFF_2013B_514675,-0.014652014652014649,0.32181069958847736,0.46153846153846156,0.10194247269675938,0.0,31.153846153846153,Pass,medio,0
EEE_2013J_1902240,-0.030517711171662132,0.568346957311535,1.0,0.14201754073623427,0.01907356948228883,146.8,Distinction,alto,0
FFF_2013J_107028,-0.026467935050024614,0.32960199004975127,0.38461538461538464,0.13980985251694647,0.0,20.615384615384617,Fail,baixo,0
FFF_2013J_585128,-0.02959645396620187,0.365546218487395,0.23076923076923078,0.18022738491122903,0.0,9.153846153846153,Fail,baixo,2
DDD_2014J_573969,0.06666666666666664,0.2833333333333333,0.8333333333333334,0.1484487690654154,0.45,20.0,Pass,baixo,1
DDD_2014J_445451,-0.04493898061737258,0.3685092127303182,1.0,0.11394286911433617,0.04522613065326633,33.166666666666664,Pass,medio,0
CCC_2014J_637754,0.03271741128883987,0.36344916344916345,1.0,0.14876765907333495,0.4864864864864865,161.875,Distinction,alto,1
BBB_2013B_544632,-0.03255928853754939,0.5126811594202899,0.5454545454545454,0.13058067658193456,0.0,16.727272727272727,Pass,medio,0
FFF_2013B_301298,-0.02992392223161455,0.4564102564102564,0.15384615384615385,0.2005000576051822,0.0,5.0,Fail,baixo,2
FFF_2014J_686522,-0.016899623612188153,0.6440045897877223,0.46153846153846156,0.12443329379279863,0.0,44.69230769230769,Pass,alto,0
FFF_2014B_632258,-0.015631005765534906,0.473542600896861,0.38461538461538464,0.1545698910852852,0.0,85.76923076923077,Pass,alto,0
GGG_2014B_630788,-0.04848484848484851,0.48333333333333334,0.3,0.20976176963403032,0.0,1.0,Pass,medio,2
EEE_2013J_570453,-0.07310924369747905,0.2549019607843137,0.8,0.17932072159124895,0.06722689075630252,23.8,Pass,medio,0
DDD_2013B_441201,-0.007813856572321592,0.4398043641835967,0.9285714285714286,0.0631282475809937,0.01580135440180587,31.642857142857142,Pass,alto,0
BBB_2014J_528702,-0.12167832167832171,0.34032634032634035,0.6,0.20638732023157166,0.0,28.6,Fail,baixo,2
FFF_2014J_537322,-0.016733266733266725,0.34361471861471865,0.46153846153846156,0.09134639198774255,0.0,118.46153846153847,Pass,alto,0
BBB_2013B_558042,-0.026623376623376625,0.7222222222222222,0.45454545454545453,0.15222468374473802,0.0,3.8181818181818183,Distinction,baixo,0
BBB_2013J_615127,-0.013233397807865888,0.40070921985815605,0.6363636363636364,0.07932594970576584,0.0,51.27272727272727,Distinction,alto,0
FFF_2014J_680080,-0.02002496029044701,0.4269911504424779,0.46153846153846156,0.1050203042364371,0.0,52.15384615384615,Pass,alto,0
CCC_2014J_687216,0.04137889252393069,0.4442324003392706,0.75,0.153378809627852,0.4580152671755725,98.25,Distinction,alto,1
FFF_2013J_582677,-0.021921764242583356,0.32992036405005687,0.46153846153846156,0.12382300163925088,0.0,22.53846153846154,Pass,medio,0
